condition,conditional_positive_mean,kappa,lambda_reward,max,mean,median,min,mixture,model_seed,n,negative_fraction,p90,p99,positive_fraction,source,top_1pct_total_contribution,top_set_rule,zero_fraction
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger12_balanced,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,2,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006210550445160953,0.0,0.2,0.014561894727489477,0.005812438237137814,0.004823937133084488,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.032119215796892156,best,
confounded,0.006210550445160953,0.0,0.2,0.014561894727489477,0.005812438237137814,0.004823937133084488,0.0,logger2_heavy,0,78,,0.012806157761590152,0.014509129222855034,,neural,0.032119215796892156,worst,
confounded,,0.0,0.2,0.0,-6.519485630571641e-05,0.0,-0.00508519879184588,logger2_heavy,0,78,0.01282051282051282,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9871794871794872
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.0062714136868560885,0.0,0.2,0.014561894727489477,0.005708594509830542,0.004823937133084488,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.032703489050280914,best,
confounded,0.0062714136868560885,0.0,0.2,0.014561894727489477,0.005708594509830542,0.004823937133084488,0.0,logger2_heavy,1,78,,0.012806157761590152,0.014509129222855034,,neural,0.032703489050280914,worst,
confounded,,0.0,0.2,0.0,-0.00016903858361298868,0.0,-0.005340289987942448,logger2_heavy,1,78,0.038461538461538464,0.0,0.0,0.0,neural_minus_observational,-0.0,best,0.9615384615384616
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,observational,0.031762948635393674,worst,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,best,
confounded,0.006195342990386424,0.0,0.2,0.014561894727489477,0.005877633093443531,0.005016554789979422,0.0,logger2_heavy,2,78,,0.012806157761590152,0.014509129222855034,,neural,0.031762948635393674,worst,
confounded,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,2,78,0.0,0.0,0.0,0.0,neural_minus_observational,0.0,best,1.0
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger1_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger1_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger1_heavy,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger1_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger1_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger1_heavy,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger1_heavy,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger1_heavy,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger12_balanced,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger12_balanced,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger12_balanced,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,best,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,,0.005280814083675399,0.013005923943949713,,neural,0.09071245463500724,worst,
independent_latents,0.00443812880932697,0.0,0.2,0.014493368098094095,0.002048367142766294,0.0,0.0,logger2_heavy,0,78,0.0,0.005280814083675399,0.013005923943949713,0.46153846153846156,neural_minus_observational,0.09071245463500724,best,0.5384615384615384
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,best,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,,0.004822156753045846,0.013462890694509353,,neural,0.10898991805892413,worst,
independent_latents,0.005000119881218333,0.0,0.2,0.014169029059608373,0.0016667066270727776,0.0,0.0,logger2_heavy,1,78,0.0,0.004822156753045846,0.013462890694509353,0.3333333333333333,neural_minus_observational,0.10898991805892413,best,0.6666666666666666
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.0,0.2,0.0,0.0,0.0,0.0,logger2_heavy,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,best,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,,0.005537158616446325,0.01275612802292187,,neural,0.08198899056779642,worst,
independent_latents,0.004618029865444801,0.0,0.2,0.013251966247791458,0.002072192888340616,0.0,0.0,logger2_heavy,2,78,0.0,0.005537158616446325,0.01275612802292187,0.44871794871794873,neural_minus_observational,0.08198899056779642,best,0.5512820512820513
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger1_heavy,0,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger1_heavy,0,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.004014224016426355,0.3,0.0,0.013970473840112074,0.0014924679035431322,0.0,0.0,logger1_heavy,0,78,,0.0042346843974570446,0.008730252135808985,,neural,0.1200083690581153,best,
confounded,0.004014224016426355,0.3,0.0,0.013970473840112074,0.0014924679035431322,0.0,0.0,logger1_heavy,0,78,,0.0042346843974570446,0.008730252135808985,,neural,0.1200083690581153,worst,
confounded,0.004014224016426355,0.3,0.0,0.013970473840112074,0.0014856685867733605,0.0,-0.0003280752006835641,logger1_heavy,0,78,0.02564102564102564,0.0042346843974570446,0.008730252135808985,0.3717948717948718,neural_minus_observational,0.12055759983778869,best,0.6025641025641025
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger1_heavy,1,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger1_heavy,1,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.004156555069150686,0.3,0.0,0.012608018159759204,0.0012256508537239203,0.0,0.0,logger1_heavy,1,78,,0.004110664642744454,0.009084201202595957,,neural,0.13188197761812293,best,
confounded,0.004156555069150686,0.3,0.0,0.012608018159759204,0.0012256508537239203,0.0,0.0,logger1_heavy,1,78,,0.004110664642744454,0.009084201202595957,,neural,0.13188197761812293,worst,
confounded,0.0041422909299905315,0.3,0.0,0.012608018159759204,0.0012188515369541486,0.0,-0.0002022715073586312,logger1_heavy,1,78,0.01282051282051282,0.004110664642744454,0.009084201202595957,0.2948717948717949,neural_minus_observational,0.13261767619572853,best,0.6923076923076923
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger1_heavy,2,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger1_heavy,2,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.002879133948413761,0.3,0.0,0.0074483108034835155,0.0008858873687426957,0.0,0.0,logger1_heavy,2,78,,0.002899447602379457,0.007447878197435518,,neural,0.10779154045592876,best,
confounded,0.002879133948413761,0.3,0.0,0.0074483108034835155,0.0008858873687426957,0.0,0.0,logger1_heavy,2,78,,0.002899447602379457,0.007447878197435518,,neural,0.10779154045592876,worst,
confounded,0.0029900495461411608,0.3,0.0,0.0074483108034835155,0.0008790880519729239,0.0,-0.0002022715073586312,logger1_heavy,2,78,0.01282051282051282,0.002899447602379457,0.007447878197435518,0.2948717948717949,neural_minus_observational,0.10862525538018085,best,0.6923076923076923
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger12_balanced,0,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger12_balanced,0,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.004122746821669158,0.3,0.0,0.013970473840112074,0.0020085176823516414,0.0,0.0,logger12_balanced,0,78,,0.005219428289936977,0.010579596404229518,,neural,0.08917453928814273,best,
confounded,0.004122746821669158,0.3,0.0,0.013970473840112074,0.0020085176823516414,0.0,0.0,logger12_balanced,0,78,,0.005219428289936977,0.010579596404229518,,neural,0.08917453928814273,worst,
confounded,0.004122746821669158,0.3,0.0,0.013970473840112074,0.0020017183655818695,0.0,-0.0003280752006835641,logger12_balanced,0,78,0.02564102564102564,0.005219428289936977,0.010579596404229518,0.48717948717948717,neural_minus_observational,0.08947744200954645,best,0.48717948717948717
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger12_balanced,1,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger12_balanced,1,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.00403266837855792,0.3,0.0,0.012608018159759204,0.0014476245461489971,0.0,0.0,logger12_balanced,1,78,,0.004421825981089754,0.009084201202595957,,neural,0.11165965573632541,best,
confounded,0.00403266837855792,0.3,0.0,0.012608018159759204,0.0014476245461489971,0.0,0.0,logger12_balanced,1,78,,0.004421825981089754,0.009084201202595957,,neural,0.11165965573632541,worst,
confounded,0.004020951407104936,0.3,0.0,0.012608018159759204,0.0014408252293792252,0.0,-0.0002022715073586312,logger12_balanced,1,78,0.01282051282051282,0.004421825981089754,0.009084201202595957,0.358974358974359,neural_minus_observational,0.11218658249626426,best,0.6282051282051282
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger12_balanced,2,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger12_balanced,2,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.003241825724044068,0.3,0.0,0.0074483108034835155,0.0008727992333964798,0.0,0.0,logger12_balanced,2,78,,0.003042651759787328,0.007447878197435518,,neural,0.1094079376944715,best,
confounded,0.003241825724044068,0.3,0.0,0.0074483108034835155,0.0008727992333964798,0.0,0.0,logger12_balanced,2,78,,0.003042651759787328,0.007447878197435518,,neural,0.1094079376944715,worst,
confounded,0.0032262030954400885,0.3,0.0,0.0074483108034835155,0.000865999916626708,0.0,-0.0002022715073586312,logger12_balanced,2,78,0.01282051282051282,0.003042651759787328,0.007447878197435518,0.2692307692307692,neural_minus_observational,0.11026694381125018,best,0.717948717948718
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger2_heavy,0,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger2_heavy,0,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.004165858677994947,0.3,0.0,0.013970473840112074,0.0015488448931006854,0.0,0.0,logger2_heavy,0,78,,0.00434956439844889,0.010579596404229518,,neural,0.11564013916024357,best,
confounded,0.004165858677994947,0.3,0.0,0.013970473840112074,0.0015488448931006854,0.0,0.0,logger2_heavy,0,78,,0.00434956439844889,0.010579596404229518,,neural,0.11564013916024357,worst,
confounded,0.004165858677994947,0.3,0.0,0.013970473840112074,0.0015420455763309137,0.0,-0.0003280752006835641,logger2_heavy,0,78,0.02564102564102564,0.00434956439844889,0.010579596404229518,0.3717948717948718,neural_minus_observational,0.11615002936681049,best,0.6025641025641025
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger2_heavy,1,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger2_heavy,1,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.004124437238105794,0.3,0.0,0.012608018159759204,0.0013748124127019312,0.0,0.0,logger2_heavy,1,78,,0.004421825981089754,0.009084201202595957,,neural,0.11757331906887306,best,
confounded,0.004124437238105794,0.3,0.0,0.012608018159759204,0.0013748124127019312,0.0,0.0,logger2_heavy,1,78,,0.004421825981089754,0.009084201202595957,,neural,0.11757331906887306,worst,
confounded,0.004111818961156426,0.3,0.0,0.012608018159759204,0.0013680130959321595,0.0,-0.0002022715073586312,logger2_heavy,1,78,0.01282051282051282,0.004421825981089754,0.009084201202595957,0.3333333333333333,neural_minus_observational,0.11815768353321905,best,0.6538461538461539
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger2_heavy,2,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,best,
confounded,0.00026517335402109765,0.3,0.0,0.0003280752006835641,6.799316769771735e-06,0.0,0.0,logger2_heavy,2,78,,0.0,0.00023120635682336626,,observational,0.6186051420865271,worst,
confounded,0.004116593217567655,0.3,0.0,0.013970473840112074,0.0015833050836798672,0.0,0.0,logger2_heavy,2,78,,0.005039560255242925,0.009397566009077122,,neural,0.11312326400134916,best,
confounded,0.004116593217567655,0.3,0.0,0.013970473840112074,0.0015833050836798672,0.0,0.0,logger2_heavy,2,78,,0.005039560255242925,0.009397566009077122,,neural,0.11312326400134916,worst,
confounded,0.004105657377544869,0.3,0.0,0.013970473840112074,0.0015765057669100953,0.0,-0.0002022715073586312,logger2_heavy,2,78,0.01282051282051282,0.005039560255242925,0.009397566009077122,0.38461538461538464,neural_minus_observational,0.11361115368885928,best,0.6025641025641025
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger1_heavy,0,78,,0.0059993483013708535,0.009293975536335267,,neural,0.07990386824721743,best,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger1_heavy,0,78,,0.0059993483013708535,0.009293975536335267,,neural,0.07990386824721743,worst,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger1_heavy,0,78,0.0,0.0059993483013708535,0.009293975536335267,0.5128205128205128,neural_minus_observational,0.07990386824721743,best,0.48717948717948717
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.0037862996603316478,0.3,0.0,0.008031632501105612,0.0018446075268282386,0.0,0.0,logger1_heavy,1,78,,0.005237298908629073,0.006835878670095982,,neural,0.05582198161531193,best,
independent_latents,0.0037862996603316478,0.3,0.0,0.008031632501105612,0.0018446075268282386,0.0,0.0,logger1_heavy,1,78,,0.005237298908629073,0.006835878670095982,,neural,0.05582198161531193,worst,
independent_latents,0.0037862996603316478,0.3,0.0,0.008031632501105612,0.0018446075268282386,0.0,0.0,logger1_heavy,1,78,0.0,0.005237298908629073,0.006835878670095982,0.48717948717948717,neural_minus_observational,0.05582198161531193,best,0.5128205128205128
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger1_heavy,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00388773757630617,0.3,0.0,0.014169118207036036,0.0017444976303937943,0.0,0.0,logger1_heavy,2,78,,0.005114206720109138,0.011867066618202665,,neural,0.10413047198445385,best,
independent_latents,0.00388773757630617,0.3,0.0,0.014169118207036036,0.0017444976303937943,0.0,0.0,logger1_heavy,2,78,,0.005114206720109138,0.011867066618202665,,neural,0.10413047198445385,worst,
independent_latents,0.00388773757630617,0.3,0.0,0.014169118207036036,0.0017444976303937943,0.0,0.0,logger1_heavy,2,78,0.0,0.005114206720109138,0.011867066618202665,0.44871794871794873,neural_minus_observational,0.10413047198445385,best,0.5512820512820513
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger12_balanced,0,78,,0.0059993483013708535,0.009293975536335267,,neural,0.07990386824721743,best,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger12_balanced,0,78,,0.0059993483013708535,0.009293975536335267,,neural,0.07990386824721743,worst,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger12_balanced,0,78,0.0,0.0059993483013708535,0.009293975536335267,0.5128205128205128,neural_minus_observational,0.07990386824721743,best,0.48717948717948717
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,1,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.0037862996603316478,0.3,0.0,0.008031632501105612,0.0018446075268282386,0.0,0.0,logger12_balanced,1,78,,0.005237298908629073,0.006835878670095982,,neural,0.05582198161531193,best,
independent_latents,0.0037862996603316478,0.3,0.0,0.008031632501105612,0.0018446075268282386,0.0,0.0,logger12_balanced,1,78,,0.005237298908629073,0.006835878670095982,,neural,0.05582198161531193,worst,
independent_latents,0.0037862996603316478,0.3,0.0,0.008031632501105612,0.0018446075268282386,0.0,0.0,logger12_balanced,1,78,0.0,0.005237298908629073,0.006835878670095982,0.48717948717948717,neural_minus_observational,0.05582198161531193,best,0.5128205128205128
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger12_balanced,2,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.00388773757630617,0.3,0.0,0.014169118207036036,0.0017444976303937943,0.0,0.0,logger12_balanced,2,78,,0.005114206720109138,0.011867066618202665,,neural,0.10413047198445385,best,
independent_latents,0.00388773757630617,0.3,0.0,0.014169118207036036,0.0017444976303937943,0.0,0.0,logger12_balanced,2,78,,0.005114206720109138,0.011867066618202665,,neural,0.10413047198445385,worst,
independent_latents,0.00388773757630617,0.3,0.0,0.014169118207036036,0.0017444976303937943,0.0,0.0,logger12_balanced,2,78,0.0,0.005114206720109138,0.011867066618202665,0.44871794871794873,neural_minus_observational,0.10413047198445385,best,0.5512820512820513
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger2_heavy,0,78,,0.0,0.0,,observational,0.0,worst,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger2_heavy,0,78,,0.0059993483013708535,0.009293975536335267,,neural,0.07990386824721743,best,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger2_heavy,0,78,,0.0059993483013708535,0.009293975536335267,,neural,0.07990386824721743,worst,
independent_latents,0.004144507310267215,0.3,0.0,0.01324648664276884,0.0021253883642395974,0.00038120253217943656,0.0,logger2_heavy,0,78,0.0,0.0059993483013708535,0.009293975536335267,0.5128205128205128,neural_minus_observational,0.07990386824721743,best,0.48717948717948717
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,best,
independent_latents,,0.3,0.0,0.0,0.0,0.0,0.0,logger2_heavy,1,78,,0.0,0.0,,observational,0.0,worst,
