kappa,lambda_reward,condition,mixture,seed,method,best_validation_nll,best_validation_step,mae,rmse,signed_bias,top_set_disagreement,mean_regret
0.0,0.0,confounded,logger12_balanced,1,oracle_u_aware,-1.9242115020751953,3000,0.009983043633998339,0.015005522808887345,-0.004792855204555437,0.2621359223300971,0.0007915888598979124
0.0,0.0,confounded,logger12_balanced,1,source_shuffle,-1.002104640007019,3000,0.01038875053577326,0.015720823764105055,0.0037905439325753485,0.2912621359223301,0.0011266534649953008
0.0,0.0,confounded,logger12_balanced,1,no_behavior,-1.9478634595870972,3000,0.010427828072486012,0.016314455837608825,0.002533516530020817,0.24271844660194175,0.0008884138200829963
0.0,0.0,confounded,logger12_balanced,1,source_dependent_reward,-1.3079673051834106,3000,0.009486853684000882,0.014931465517212783,0.0003410952563322374,0.1650485436893204,0.0004956414696109701
0.0,0.0,confounded,logger12_balanced,2,pooled_mlp,-1.9541925191879272,3000,0.010860888297006576,0.016293533425490277,0.00267547405138817,0.23300970873786409,0.0008703387554489394
0.0,0.0,confounded,logger12_balanced,2,source_balanced_pooled_mlp,-1.9541925191879272,3000,0.010860888297006576,0.016293533425490277,0.00267547405138817,0.23300970873786409,0.0008703387554489394
0.0,0.0,confounded,logger12_balanced,2,source_conditioned_decoder,-1.9103102684020996,2971,0.009985398917112127,0.016736702215139062,0.002068891379013615,0.1650485436893204,0.0005755634818035919
0.0,0.0,confounded,logger12_balanced,2,per_source_models,-1.948194146156311,3000,0.008163287610558515,0.012703749571166465,-0.0009946478113030883,0.16181229773462782,0.0005853021544565815
0.0,0.0,confounded,logger12_balanced,2,mechanism_separated,-1.2743198871612549,3000,0.01249387188910031,0.018090939531830483,0.006739311413700866,0.23624595469255663,0.0008136359989696388
0.0,0.0,confounded,logger12_balanced,2,oracle_u_aware,-1.882153034210205,3000,0.012540143270877898,0.019117941651045932,0.0036767746761125586,0.30097087378640774,0.0011834240910294153
0.0,0.0,confounded,logger12_balanced,2,source_shuffle,-0.9859268069267273,3000,0.011062860525938802,0.01668311975015675,-0.0010690405491667243,0.26537216828478966,0.0009743687162540361
0.0,0.0,confounded,logger12_balanced,2,no_behavior,-1.932970404624939,3000,0.01114554703505056,0.017273028356043656,0.0025541829606883773,0.17475728155339806,0.000561683167600629
0.0,0.0,confounded,logger12_balanced,2,source_dependent_reward,-1.3089529275894165,3000,0.010371902579213768,0.01708909176525046,0.0014737037303873342,0.1941747572815534,0.0006017429102075665
0.0,0.0,confounded,logger12_balanced,3,pooled_mlp,-1.9118130207061768,2971,0.01022026631265773,0.015107165559918426,-0.003218436385369741,0.1941747572815534,0.0007015648012114061
0.0,0.0,confounded,logger12_balanced,3,source_balanced_pooled_mlp,-1.9118130207061768,2971,0.01022026631265773,0.015107165559918426,-0.003218436385369741,0.1941747572815534,0.0007015648012114061
0.0,0.0,confounded,logger12_balanced,3,source_conditioned_decoder,-1.89900541305542,2971,0.011572226514668903,0.016154978859911025,-0.005870460905331556,0.22653721682847897,0.0007197672624480459
0.0,0.0,confounded,logger12_balanced,3,per_source_models,-1.8960142135620117,3000,0.009378136213845352,0.013765001798665195,-0.0010941850016589468,0.21359223300970873,0.0006631866280301523
0.0,0.0,confounded,logger12_balanced,3,mechanism_separated,-1.267931342124939,2971,0.01083671182442412,0.01573635376104266,0.004018504814091068,0.24919093851132687,0.0008652874399804655
0.0,0.0,confounded,logger12_balanced,3,oracle_u_aware,-1.9097589254379272,2971,0.009358600586442343,0.014452690512122309,0.001801360560967917,0.23300970873786409,0.0007736808088645987
0.0,0.0,confounded,logger12_balanced,3,source_shuffle,-0.9493939876556396,3000,0.011871089399729787,0.016586487262570688,0.0036906550346080366,0.18770226537216828,0.0006489877772064729
0.0,0.0,confounded,logger12_balanced,3,no_behavior,-1.9156153202056885,2971,0.010034748384781158,0.015111150060233001,0.0007952779414457152,0.20064724919093851,0.0006681219313367542
0.0,0.0,confounded,logger12_balanced,3,source_dependent_reward,-1.2669271230697632,3000,0.012142830005388303,0.018263455393945742,-0.006587940785753563,0.20388349514563106,0.0006385436918713951
