kappa,lambda_reward,condition,mixture,seed,method,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution
0.0,0.01,independent_latents,logger12_balanced,4,pooled_mlp,0.0008289850741207032,0.0008289850741207032,0.0036593769700471045,0.0032334534623398524,0.014169029059608373,0.18826558847727062
0.0,0.01,independent_latents,logger12_balanced,4,source_balanced_pooled_mlp,0.0008289850741207032,0.0008289850741207032,0.0036593769700471045,0.0032334534623398524,0.014169029059608373,0.18826558847727062
0.0,0.01,independent_latents,logger12_balanced,4,source_conditioned_decoder,0.0003085871368224971,0.0003085871368224971,0.0025093006652145157,0.0009208603367703437,0.007581168661232152,0.23905617944361848
0.0,0.01,independent_latents,logger12_balanced,4,per_source_models,0.0005915480142209922,0.0005915480142209922,0.0034488365357412567,0.0028819238960661403,0.007581168661232152,0.149687147132135
0.0,0.01,independent_latents,logger12_balanced,4,mechanism_separated,0.001064399713963082,0.001064399713963082,0.0038694060189952036,0.0042889539061565785,0.014126174632168809,0.12170048588161371
0.0,0.01,independent_latents,logger12_balanced,4,oracle_u_aware,0.000746052961036958,0.000746052961036958,0.0036020369525065626,0.003192764655500202,0.014126174632168809,0.16231298395410892
0.0,0.01,independent_latents,logger12_balanced,4,source_shuffle,0.0008888796508006231,0.0008888796508006231,0.003433297651217407,0.003914074210827766,0.007558489977900873,0.10372161483070307
0.0,0.01,independent_latents,logger12_balanced,4,no_behavior,0.0005041101848602408,0.0005041101848602408,0.003386305372213357,0.0018807574567115454,0.01638699095829299,0.2659163829530341
0.0,0.01,independent_latents,logger12_balanced,4,source_dependent_reward,0.0004683514768661926,0.0004683514768661926,0.0030150126323261147,0.0026368606903686585,0.00662180623265618,0.17235855397357555
0.0,0.01,independent_latents,logger2_heavy,0,pooled_mlp,0.0010971961629866927,0.0010971961629866927,0.0037256441138778904,0.004373357059370786,0.012608020501207573,0.1154372792297856
0.0,0.01,independent_latents,logger2_heavy,0,source_balanced_pooled_mlp,0.0008268966564871911,0.0008268966564871911,0.0037030589399208993,0.003213038589139927,0.012608020501207573,0.15213869434039445
0.0,0.01,independent_latents,logger2_heavy,0,source_conditioned_decoder,0.0006887689524548427,0.0006887689524548427,0.00317656128818726,0.0028819238960661403,0.012854773216770976,0.1615901247295509
0.0,0.01,independent_latents,logger2_heavy,0,per_source_models,0.0006195768402270602,0.0006195768402270602,0.0029913944317212747,0.0028012368761188176,0.007581168661232152,0.13863940693516366
0.0,0.01,independent_latents,logger2_heavy,0,mechanism_separated,0.0006711483629087924,0.0006711483629087924,0.0031905360636741054,0.002823487732539931,0.013315073235235175,0.1715907678785389
