kappa,lambda_reward,condition,seed,method,left_mixture,right_mixture,prediction_mae
0.0,0.002,confounded,0,source_shuffle,logger1_heavy,logger12_balanced,0.005854532862382692
0.0,0.002,confounded,0,source_shuffle,logger1_heavy,logger2_heavy,0.011463120571800333
0.0,0.002,confounded,0,source_shuffle,logger12_balanced,logger2_heavy,0.011337969856825891
0.0,0.002,confounded,0,no_behavior,logger1_heavy,logger12_balanced,0.009775426845653905
0.0,0.002,confounded,0,no_behavior,logger1_heavy,logger2_heavy,0.009317689048934966
0.0,0.002,confounded,0,no_behavior,logger12_balanced,logger2_heavy,0.008055561077835897
0.0,0.002,confounded,0,source_dependent_reward,logger1_heavy,logger12_balanced,0.008118770554669441
0.0,0.002,confounded,0,source_dependent_reward,logger1_heavy,logger2_heavy,0.006944305665413872
0.0,0.002,confounded,0,source_dependent_reward,logger12_balanced,logger2_heavy,0.007392995738549887
0.0,0.002,confounded,1,pooled_mlp,logger1_heavy,logger12_balanced,0.011853037810324903
0.0,0.002,confounded,1,pooled_mlp,logger1_heavy,logger2_heavy,0.011307406250517746
0.0,0.002,confounded,1,pooled_mlp,logger12_balanced,logger2_heavy,0.011090074662952077
0.0,0.002,confounded,1,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,confounded,1,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,confounded,1,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,confounded,1,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.005888019506582971
0.0,0.002,confounded,1,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.011771875774312575
0.0,0.002,confounded,1,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.010365286697837008
0.0,0.002,confounded,1,per_source_models,logger1_heavy,logger12_balanced,0.00570653462755677
0.0,0.002,confounded,1,per_source_models,logger1_heavy,logger2_heavy,0.004712900857236843
0.0,0.002,confounded,1,per_source_models,logger12_balanced,logger2_heavy,0.0059353599409797415
0.0,0.002,confounded,1,mechanism_separated,logger1_heavy,logger12_balanced,0.006448719928834062
0.0,0.002,confounded,1,mechanism_separated,logger1_heavy,logger2_heavy,0.007789171583496978
0.0,0.002,confounded,1,mechanism_separated,logger12_balanced,logger2_heavy,0.006418377657771631
0.0,0.002,confounded,1,oracle_u_aware,logger1_heavy,logger12_balanced,0.007779198227998389
0.0,0.002,confounded,1,oracle_u_aware,logger1_heavy,logger2_heavy,0.008292347645552587
0.0,0.002,confounded,1,oracle_u_aware,logger12_balanced,logger2_heavy,0.0055629939900379835
0.0,0.002,confounded,1,source_shuffle,logger1_heavy,logger12_balanced,0.008655252099831595
0.0,0.002,confounded,1,source_shuffle,logger1_heavy,logger2_heavy,0.00786469289179262
0.0,0.002,confounded,1,source_shuffle,logger12_balanced,logger2_heavy,0.0063901119417140995
0.0,0.002,confounded,1,no_behavior,logger1_heavy,logger12_balanced,0.0070903890536114554
0.0,0.002,confounded,1,no_behavior,logger1_heavy,logger2_heavy,0.008795043936799356
0.0,0.002,confounded,1,no_behavior,logger12_balanced,logger2_heavy,0.008358227812128772
0.0,0.002,confounded,1,source_dependent_reward,logger1_heavy,logger12_balanced,0.005653149119038792
0.0,0.002,confounded,1,source_dependent_reward,logger1_heavy,logger2_heavy,0.007721542170500748
0.0,0.002,confounded,1,source_dependent_reward,logger12_balanced,logger2_heavy,0.009204793599393878
0.0,0.002,confounded,2,pooled_mlp,logger1_heavy,logger12_balanced,0.004851095267077444
0.0,0.002,confounded,2,pooled_mlp,logger1_heavy,logger2_heavy,0.005742759861812514
0.0,0.002,confounded,2,pooled_mlp,logger12_balanced,logger2_heavy,0.0052863542379109184
0.0,0.002,confounded,2,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,confounded,2,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,confounded,2,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,confounded,2,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007471389655675026
0.0,0.002,confounded,2,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.009152935384476413
0.0,0.002,confounded,2,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.005581881923827728
0.0,0.002,confounded,2,per_source_models,logger1_heavy,logger12_balanced,0.006385223556729842
0.0,0.002,confounded,2,per_source_models,logger1_heavy,logger2_heavy,0.003691758340298466
0.0,0.002,confounded,2,per_source_models,logger12_balanced,logger2_heavy,0.0059963741408651065
0.0,0.002,confounded,2,mechanism_separated,logger1_heavy,logger12_balanced,0.005271334887582409
0.0,0.002,confounded,2,mechanism_separated,logger1_heavy,logger2_heavy,0.006824060133703602
0.0,0.002,confounded,2,mechanism_separated,logger12_balanced,logger2_heavy,0.006717150294947583
0.0,0.002,confounded,2,oracle_u_aware,logger1_heavy,logger12_balanced,0.013516058956957592
0.0,0.002,confounded,2,oracle_u_aware,logger1_heavy,logger2_heavy,0.006967195853276823
0.0,0.002,confounded,2,oracle_u_aware,logger12_balanced,logger2_heavy,0.01331507197288206
0.0,0.002,confounded,2,source_shuffle,logger1_heavy,logger12_balanced,0.007852210723364195
0.0,0.002,confounded,2,source_shuffle,logger1_heavy,logger2_heavy,0.006180078387298373
0.0,0.002,confounded,2,source_shuffle,logger12_balanced,logger2_heavy,0.006467291851620779
0.0,0.002,confounded,2,no_behavior,logger1_heavy,logger12_balanced,0.007611886854928346
0.0,0.002,confounded,2,no_behavior,logger1_heavy,logger2_heavy,0.006705299004823263
0.0,0.002,confounded,2,no_behavior,logger12_balanced,logger2_heavy,0.0047734243270097275
0.0,0.002,confounded,2,source_dependent_reward,logger1_heavy,logger12_balanced,0.008847732244974111
0.0,0.002,confounded,2,source_dependent_reward,logger1_heavy,logger2_heavy,0.00989556991419118
0.0,0.002,confounded,2,source_dependent_reward,logger12_balanced,logger2_heavy,0.007122613209892595
0.0,0.002,confounded,3,pooled_mlp,logger1_heavy,logger12_balanced,0.009638888886336777
0.0,0.002,confounded,3,pooled_mlp,logger1_heavy,logger2_heavy,0.008434954561854169
0.0,0.002,confounded,3,pooled_mlp,logger12_balanced,logger2_heavy,0.007335860183176492
0.0,0.002,confounded,3,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,confounded,3,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,confounded,3,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,confounded,3,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.00769800784505268
0.0,0.002,confounded,3,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.00998241912806629
0.0,0.002,confounded,3,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.00731937797772909
0.0,0.002,confounded,3,per_source_models,logger1_heavy,logger12_balanced,0.0034343285163143506
0.0,0.002,confounded,3,per_source_models,logger1_heavy,logger2_heavy,0.004602704496912633
0.0,0.002,confounded,3,per_source_models,logger12_balanced,logger2_heavy,0.0048868078722815985
0.0,0.002,confounded,3,mechanism_separated,logger1_heavy,logger12_balanced,0.006518332406341005
0.0,0.002,confounded,3,mechanism_separated,logger1_heavy,logger2_heavy,0.006977281536615578
0.0,0.002,confounded,3,mechanism_separated,logger12_balanced,logger2_heavy,0.006136796579398102
0.0,0.002,confounded,3,oracle_u_aware,logger1_heavy,logger12_balanced,0.007197123609121572
0.0,0.002,confounded,3,oracle_u_aware,logger1_heavy,logger2_heavy,0.0075391180470575705
0.0,0.002,confounded,3,oracle_u_aware,logger12_balanced,logger2_heavy,0.008228391426033047
0.0,0.002,confounded,3,source_shuffle,logger1_heavy,logger12_balanced,0.008649295607977597
0.0,0.002,confounded,3,source_shuffle,logger1_heavy,logger2_heavy,0.009030624516825068
0.0,0.002,confounded,3,source_shuffle,logger12_balanced,logger2_heavy,0.011168087394799046
0.0,0.002,confounded,3,no_behavior,logger1_heavy,logger12_balanced,0.009310202871548228
0.0,0.002,confounded,3,no_behavior,logger1_heavy,logger2_heavy,0.008961368114421714
0.0,0.002,confounded,3,no_behavior,logger12_balanced,logger2_heavy,0.010558234923184901
0.0,0.002,confounded,3,source_dependent_reward,logger1_heavy,logger12_balanced,0.007419971802350633
0.0,0.002,confounded,3,source_dependent_reward,logger1_heavy,logger2_heavy,0.008342994067959374
0.0,0.002,confounded,3,source_dependent_reward,logger12_balanced,logger2_heavy,0.00628541421420218
0.0,0.002,confounded,4,pooled_mlp,logger1_heavy,logger12_balanced,0.007726578031063617
0.0,0.002,confounded,4,pooled_mlp,logger1_heavy,logger2_heavy,0.00789238538716751
0.0,0.002,confounded,4,pooled_mlp,logger12_balanced,logger2_heavy,0.007946137791728843
0.0,0.002,confounded,4,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,confounded,4,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,confounded,4,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,confounded,4,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.010205399387424006
0.0,0.002,confounded,4,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.006980807062446736
0.0,0.002,confounded,4,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.00840943472782078
0.0,0.002,confounded,4,per_source_models,logger1_heavy,logger12_balanced,0.005228450443696278
0.0,0.002,confounded,4,per_source_models,logger1_heavy,logger2_heavy,0.005067552620802194
0.0,0.002,confounded,4,per_source_models,logger12_balanced,logger2_heavy,0.005225299770789798
0.0,0.002,confounded,4,mechanism_separated,logger1_heavy,logger12_balanced,0.006346895416535459
0.0,0.002,confounded,4,mechanism_separated,logger1_heavy,logger2_heavy,0.006980892864220583
0.0,0.002,confounded,4,mechanism_separated,logger12_balanced,logger2_heavy,0.006095138267861365
0.0,0.002,confounded,4,oracle_u_aware,logger1_heavy,logger12_balanced,0.007536077606421884
0.0,0.002,confounded,4,oracle_u_aware,logger1_heavy,logger2_heavy,0.009261830386876495
0.0,0.002,confounded,4,oracle_u_aware,logger12_balanced,logger2_heavy,0.007005996269530397
0.0,0.002,confounded,4,source_shuffle,logger1_heavy,logger12_balanced,0.005346296470683451
0.0,0.002,confounded,4,source_shuffle,logger1_heavy,logger2_heavy,0.006297192773374968
0.0,0.002,confounded,4,source_shuffle,logger12_balanced,logger2_heavy,0.00484954143357532
0.0,0.002,confounded,4,no_behavior,logger1_heavy,logger12_balanced,0.007583849650721088
0.0,0.002,confounded,4,no_behavior,logger1_heavy,logger2_heavy,0.0065513621388511795
0.0,0.002,confounded,4,no_behavior,logger12_balanced,logger2_heavy,0.006196669348736568
0.0,0.002,confounded,4,source_dependent_reward,logger1_heavy,logger12_balanced,0.005950026584044442
0.0,0.002,confounded,4,source_dependent_reward,logger1_heavy,logger2_heavy,0.00658958761539377
0.0,0.002,confounded,4,source_dependent_reward,logger12_balanced,logger2_heavy,0.007080326140181523
0.0,0.002,independent_latents,0,pooled_mlp,logger1_heavy,logger12_balanced,0.008256128368410404
0.0,0.002,independent_latents,0,pooled_mlp,logger1_heavy,logger2_heavy,0.00768033110580267
0.0,0.002,independent_latents,0,pooled_mlp,logger12_balanced,logger2_heavy,0.007397573567454607
0.0,0.002,independent_latents,0,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,independent_latents,0,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,independent_latents,0,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,independent_latents,0,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.007238200502842465
0.0,0.002,independent_latents,0,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.00703939956325045
0.0,0.002,independent_latents,0,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.0069147982725562065
0.0,0.002,independent_latents,0,per_source_models,logger1_heavy,logger12_balanced,0.004792446080345747
0.0,0.002,independent_latents,0,per_source_models,logger1_heavy,logger2_heavy,0.0041662413461354296
0.0,0.002,independent_latents,0,per_source_models,logger12_balanced,logger2_heavy,0.005365786545919718
0.0,0.002,independent_latents,0,mechanism_separated,logger1_heavy,logger12_balanced,0.008402126093477942
0.0,0.002,independent_latents,0,mechanism_separated,logger1_heavy,logger2_heavy,0.007786998782523224
0.0,0.002,independent_latents,0,mechanism_separated,logger12_balanced,logger2_heavy,0.008048220360224258
0.0,0.002,independent_latents,0,oracle_u_aware,logger1_heavy,logger12_balanced,0.009064901364555017
0.0,0.002,independent_latents,0,oracle_u_aware,logger1_heavy,logger2_heavy,0.009013086616682755
0.0,0.002,independent_latents,0,oracle_u_aware,logger12_balanced,logger2_heavy,0.008463401020128873
0.0,0.002,independent_latents,0,source_shuffle,logger1_heavy,logger12_balanced,0.006283481278060938
0.0,0.002,independent_latents,0,source_shuffle,logger1_heavy,logger2_heavy,0.008184942092284687
0.0,0.002,independent_latents,0,source_shuffle,logger12_balanced,logger2_heavy,0.00755184779646128
0.0,0.002,independent_latents,0,no_behavior,logger1_heavy,logger12_balanced,0.012672218711713966
0.0,0.002,independent_latents,0,no_behavior,logger1_heavy,logger2_heavy,0.009673952938562349
0.0,0.002,independent_latents,0,no_behavior,logger12_balanced,logger2_heavy,0.009143346433235045
0.0,0.002,independent_latents,0,source_dependent_reward,logger1_heavy,logger12_balanced,0.010194611502157724
0.0,0.002,independent_latents,0,source_dependent_reward,logger1_heavy,logger2_heavy,0.010965447848702656
0.0,0.002,independent_latents,0,source_dependent_reward,logger12_balanced,logger2_heavy,0.008176361752619463
0.0,0.002,independent_latents,1,pooled_mlp,logger1_heavy,logger12_balanced,0.007057907455760942
0.0,0.002,independent_latents,1,pooled_mlp,logger1_heavy,logger2_heavy,0.008424084685891819
0.0,0.002,independent_latents,1,pooled_mlp,logger12_balanced,logger2_heavy,0.005869356377572953
0.0,0.002,independent_latents,1,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,independent_latents,1,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,independent_latents,1,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,independent_latents,1,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.005989877058384895
0.0,0.002,independent_latents,1,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.009621195407159692
0.0,0.002,independent_latents,1,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.008573251590925693
0.0,0.002,independent_latents,1,per_source_models,logger1_heavy,logger12_balanced,0.0041617579776620965
0.0,0.002,independent_latents,1,per_source_models,logger1_heavy,logger2_heavy,0.006693659896259765
0.0,0.002,independent_latents,1,per_source_models,logger12_balanced,logger2_heavy,0.005613999335603461
0.0,0.002,independent_latents,1,mechanism_separated,logger1_heavy,logger12_balanced,0.010822176796998522
0.0,0.002,independent_latents,1,mechanism_separated,logger1_heavy,logger2_heavy,0.008323896621478949
0.0,0.002,independent_latents,1,mechanism_separated,logger12_balanced,logger2_heavy,0.011528779746864526
0.0,0.002,independent_latents,1,oracle_u_aware,logger1_heavy,logger12_balanced,0.008474481851668055
0.0,0.002,independent_latents,1,oracle_u_aware,logger1_heavy,logger2_heavy,0.012840764280573387
0.0,0.002,independent_latents,1,oracle_u_aware,logger12_balanced,logger2_heavy,0.010862291244632902
0.0,0.002,independent_latents,1,source_shuffle,logger1_heavy,logger12_balanced,0.010137003689750795
0.0,0.002,independent_latents,1,source_shuffle,logger1_heavy,logger2_heavy,0.007229373483031322
0.0,0.002,independent_latents,1,source_shuffle,logger12_balanced,logger2_heavy,0.009296285731874462
0.0,0.002,independent_latents,1,no_behavior,logger1_heavy,logger12_balanced,0.007667154848084543
0.0,0.002,independent_latents,1,no_behavior,logger1_heavy,logger2_heavy,0.00761673999262019
0.0,0.002,independent_latents,1,no_behavior,logger12_balanced,logger2_heavy,0.00669514445425139
0.0,0.002,independent_latents,1,source_dependent_reward,logger1_heavy,logger12_balanced,0.011405775531250495
0.0,0.002,independent_latents,1,source_dependent_reward,logger1_heavy,logger2_heavy,0.008572147758735887
0.0,0.002,independent_latents,1,source_dependent_reward,logger12_balanced,logger2_heavy,0.00946023122634088
0.0,0.002,independent_latents,2,pooled_mlp,logger1_heavy,logger12_balanced,0.007721475862887533
0.0,0.002,independent_latents,2,pooled_mlp,logger1_heavy,logger2_heavy,0.007011846195505269
0.0,0.002,independent_latents,2,pooled_mlp,logger12_balanced,logger2_heavy,0.009720872959213088
0.0,0.002,independent_latents,2,source_balanced_pooled_mlp,logger1_heavy,logger12_balanced,0.0
0.0,0.002,independent_latents,2,source_balanced_pooled_mlp,logger1_heavy,logger2_heavy,0.0
0.0,0.002,independent_latents,2,source_balanced_pooled_mlp,logger12_balanced,logger2_heavy,0.0
0.0,0.002,independent_latents,2,source_conditioned_decoder,logger1_heavy,logger12_balanced,0.0067792435024412075
0.0,0.002,independent_latents,2,source_conditioned_decoder,logger1_heavy,logger2_heavy,0.00894899194491056
0.0,0.002,independent_latents,2,source_conditioned_decoder,logger12_balanced,logger2_heavy,0.01004247658588974
0.0,0.002,independent_latents,2,per_source_models,logger1_heavy,logger12_balanced,0.006225957589095809
0.0,0.002,independent_latents,2,per_source_models,logger1_heavy,logger2_heavy,0.005772731538508624
0.0,0.002,independent_latents,2,per_source_models,logger12_balanced,logger2_heavy,0.0035267265862823764
0.0,0.002,independent_latents,2,mechanism_separated,logger1_heavy,logger12_balanced,0.0064308477685620065
