kappa,lambda_reward,condition,mixture,seed,method,top_set_disagreement,strict_flip,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,estimated_first_nonzero_grid_dose
0.0,0.0,confounded,logger2_heavy,0,source_shuffle,0.23300970873786409,0.23300970873786409,0.6796116504854369,0.07119741100323625,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,no_behavior,0.1941747572815534,0.1941747572815534,0.7152103559870551,0.07119741100323625,0.21359223300970873,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,0,source_dependent_reward,0.17475728155339806,0.17475728155339806,0.7411003236245954,0.05177993527508091,0.20711974110032363,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,pooled_mlp,0.19741100323624594,0.19741100323624594,0.7152103559870551,0.08737864077669903,0.19741100323624594,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,source_balanced_pooled_mlp,0.2168284789644013,0.2168284789644013,0.6957928802588996,0.08737864077669903,0.2168284789644013,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,source_conditioned_decoder,0.16181229773462782,0.16181229773462782,0.7475728155339806,0.04854368932038835,0.20388349514563106,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,per_source_models,0.15210355987055016,0.15210355987055016,0.7540453074433657,0.07119741100323625,0.17475728155339806,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,mechanism_separated,0.2750809061488673,0.2750809061488673,0.6310679611650486,0.0970873786407767,0.27184466019417475,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,oracle_u_aware,0.23624595469255663,0.23624595469255663,0.6699029126213593,0.09385113268608414,0.23624595469255663,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,source_shuffle,0.2524271844660194,0.2524271844660194,0.6731391585760518,0.07766990291262135,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,no_behavior,0.22006472491909385,0.22006472491909385,0.6957928802588996,0.07119741100323625,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,1,source_dependent_reward,0.20388349514563106,0.20388349514563106,0.7087378640776699,0.05825242718446602,0.23300970873786409,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,pooled_mlp,0.1650485436893204,0.1650485436893204,0.7508090614886731,0.06796116504854369,0.18122977346278318,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,source_balanced_pooled_mlp,0.23300970873786409,0.23300970873786409,0.6763754045307443,0.0970873786407767,0.22653721682847897,0.9029126213592233,0.006472491909385114,0.09061488673139159,
0.0,0.0,confounded,logger2_heavy,2,source_conditioned_decoder,0.1941747572815534,0.1941747572815534,0.7184466019417476,0.08414239482200647,0.19741100323624594,0.9029126213592233,0.006472491909385114,0.09061488673139159,
