kappa,lambda_reward,condition,mixture,seed,method,action,anchor_id,prediction,mae,rmse,signed_bias
0.0,0.02,confounded,logger12_balanced,0,pooled_mlp,all,,,0.016123255530075528,0.021466276100936134,0.006961182546759481
0.0,0.02,confounded,logger12_balanced,0,pooled_mlp,minus,,,0.013346144689621047,0.018843022986230293,-0.004911387620180761
0.0,0.02,confounded,logger12_balanced,0,pooled_mlp,base,,,0.013417024845949754,0.018931538049551538,0.006882808531465946
0.0,0.02,confounded,logger12_balanced,0,pooled_mlp,plus,,,0.02160659705465578,0.025863881780267335,0.01891212672899326
0.0,0.02,confounded,logger12_balanced,0,source_balanced_pooled_mlp,all,,,0.016123255530075528,0.021466276100936134,0.006961182546759481
0.0,0.02,confounded,logger12_balanced,0,source_balanced_pooled_mlp,minus,,,0.013346144689621047,0.018843022986230293,-0.004911387620180761
0.0,0.02,confounded,logger12_balanced,0,source_balanced_pooled_mlp,base,,,0.013417024845949754,0.018931538049551538,0.006882808531465946
0.0,0.02,confounded,logger12_balanced,0,source_balanced_pooled_mlp,plus,,,0.02160659705465578,0.025863881780267335,0.01891212672899326
0.0,0.02,confounded,logger12_balanced,0,source_conditioned_decoder,all,,,0.014047803339972091,0.019536750621267373,0.000588293211432731
0.0,0.02,confounded,logger12_balanced,0,source_conditioned_decoder,minus,,,0.014736799094650211,0.02010814007523402,-0.009222084603106978
0.0,0.02,confounded,logger12_balanced,0,source_conditioned_decoder,base,,,0.011744949720635865,0.01767647445722821,0.0005143481002355845
0.0,0.02,confounded,logger12_balanced,0,source_conditioned_decoder,plus,,,0.0156616612046302,0.020694415381703815,0.010472616137169585
0.0,0.02,confounded,logger12_balanced,0,per_source_models,all,,,0.014031129615823505,0.019495378007642505,0.0010691584199579857
0.0,0.02,confounded,logger12_balanced,0,per_source_models,minus,,,0.015149639324931569,0.019882484902027396,-0.009236325724666433
0.0,0.02,confounded,logger12_balanced,0,per_source_models,base,,,0.01133588163115672,0.01753054257111574,0.001102944708705605
0.0,0.02,confounded,logger12_balanced,0,per_source_models,plus,,,0.015607867891382219,0.020918321210497852,0.011340856275834784
0.0,0.02,confounded,logger12_balanced,0,mechanism_separated,all,,,0.015002884323658754,0.01976211245341908,0.00027296524862602153
0.0,0.02,confounded,logger12_balanced,0,mechanism_separated,minus,,,0.016263987727623917,0.020631351565754713,-0.010474397602083805
0.0,0.02,confounded,logger12_balanced,0,mechanism_separated,base,,,0.012707280741435364,0.017557406660749196,0.0003167786249211502
0.0,0.02,confounded,logger12_balanced,0,mechanism_separated,plus,,,0.01603738450191698,0.020921473891293008,0.010976514723040719
0.0,0.02,confounded,logger12_balanced,0,oracle_u_aware,all,,,0.011568707137776503,0.016590106203998038,-0.0033312749239242986
0.0,0.02,confounded,logger12_balanced,0,oracle_u_aware,minus,,,0.011741214329525629,0.016969164251386257,-0.00467318130975221
0.0,0.02,confounded,logger12_balanced,0,oracle_u_aware,base,,,0.011447514029660452,0.016410804814092787,-0.0032541790679510153
0.0,0.02,confounded,logger12_balanced,0,oracle_u_aware,plus,,,0.011517393054143425,0.016383767013206277,-0.0020664643940696693
0.0,0.02,confounded,logger12_balanced,0,source_shuffle,all,,,0.014973548928695186,0.019590753450653916,0.005753406937191381
0.0,0.02,confounded,logger12_balanced,0,source_shuffle,minus,,,0.01264844007397602,0.017340752989523738,-0.005866980115888799
0.0,0.02,confounded,logger12_balanced,0,source_shuffle,base,,,0.012473122883598295,0.016953498415460903,0.0057467434194903785
0.0,0.02,confounded,logger12_balanced,0,source_shuffle,plus,,,0.019799083828511244,0.023733310757798064,0.017380457507972565
0.0,0.02,confounded,logger12_balanced,0,no_behavior,all,,,0.015259401711640176,0.0201436419601131,-0.005151560027595433
0.0,0.02,confounded,logger12_balanced,0,no_behavior,minus,,,0.018641555347555766,0.023605624686870937,-0.015388410227306616
0.0,0.02,confounded,logger12_balanced,0,no_behavior,base,,,0.013280867141179889,0.018159127707242425,-0.005104923480750157
0.0,0.02,confounded,logger12_balanced,0,no_behavior,plus,,,0.013855782646184872,0.018174693898559535,0.005038653625270471
0.0,0.02,confounded,logger12_balanced,0,source_dependent_reward,all,,,0.014072572267586734,0.0190394424422192,-0.0011499508716983965
0.0,0.02,confounded,logger12_balanced,0,source_dependent_reward,minus,,,0.016145574101350403,0.02102368986448224,-0.011139265092196213
0.0,0.02,confounded,logger12_balanced,0,source_dependent_reward,base,,,0.011920400614782048,0.017068415715855153,-0.0010507024045532446
0.0,0.02,confounded,logger12_balanced,0,source_dependent_reward,plus,,,0.014151742086627749,0.018819531210010232,0.008740114881654269
0.0,0.02,confounded,logger12_balanced,1,pooled_mlp,all,,,0.015447283540498482,0.021217781014521875,0.007285744975044035
0.0,0.02,confounded,logger12_balanced,1,pooled_mlp,minus,,,0.012960599529463828,0.018375106426866673,-0.0032022050328822226
0.0,0.02,confounded,logger12_balanced,1,pooled_mlp,base,,,0.01315747725511853,0.019314222603168184,0.007304163594772545
0.0,0.02,confounded,logger12_balanced,1,pooled_mlp,plus,,,0.02022377383691309,0.025296224275120686,0.017755276363241788
0.0,0.02,confounded,logger12_balanced,1,source_balanced_pooled_mlp,all,,,0.015447283540498482,0.021217781014521875,0.007285744975044035
0.0,0.02,confounded,logger12_balanced,1,source_balanced_pooled_mlp,minus,,,0.012960599529463828,0.018375106426866673,-0.0032022050328822226
0.0,0.02,confounded,logger12_balanced,1,source_balanced_pooled_mlp,base,,,0.01315747725511853,0.019314222603168184,0.007304163594772545
0.0,0.02,confounded,logger12_balanced,1,source_balanced_pooled_mlp,plus,,,0.02022377383691309,0.025296224275120686,0.017755276363241788
0.0,0.02,confounded,logger12_balanced,1,source_conditioned_decoder,all,,,0.014179719958461267,0.019436459624096337,0.0014196946593677607
0.0,0.02,confounded,logger12_balanced,1,source_conditioned_decoder,minus,,,0.015246156597621678,0.019974773290872588,-0.010016478416696763
0.0,0.02,confounded,logger12_balanced,1,source_conditioned_decoder,base,,,0.010941011164161412,0.016959938965363148,0.001439545654664756
0.0,0.02,confounded,logger12_balanced,1,source_conditioned_decoder,plus,,,0.016351992113600715,0.02113520263510102,0.012836016740135289
0.0,0.02,confounded,logger12_balanced,1,per_source_models,all,,,0.012313041189928561,0.017196379444811453,-0.0024385819178744613
0.0,0.02,confounded,logger12_balanced,1,per_source_models,minus,,,0.014967582279868418,0.019497399729897343,-0.011525872092915855
0.0,0.02,confounded,logger12_balanced,1,per_source_models,base,,,0.009988049051747277,0.015414512570347844,-0.002369308979267025
0.0,0.02,confounded,logger12_balanced,1,per_source_models,plus,,,0.011983492238169982,0.01641312292103452,0.0065794353185594946
0.0,0.02,confounded,logger12_balanced,1,mechanism_separated,all,,,0.01497433970423503,0.02034468840750194,0.004508368748516957
0.0,0.02,confounded,logger12_balanced,1,mechanism_separated,minus,,,0.014034999821478183,0.019291136170629292,-0.006346300899585978
0.0,0.02,confounded,logger12_balanced,1,mechanism_separated,base,,,0.012149551166731136,0.01804697063456937,0.004589343064517422
0.0,0.02,confounded,logger12_balanced,1,mechanism_separated,plus,,,0.018738468124495766,0.023321191122158847,0.015282064080619424
0.0,0.02,confounded,logger12_balanced,1,oracle_u_aware,all,,,0.009960655402065522,0.015503874020919869,0.004100930803340743
0.0,0.02,confounded,logger12_balanced,1,oracle_u_aware,minus,,,0.009800679489057058,0.015361196056101508,0.0037678425165296276
0.0,0.02,confounded,logger12_balanced,1,oracle_u_aware,base,,,0.009884955076827606,0.01538554524346218,0.004154252499311169
0.0,0.02,confounded,logger12_balanced,1,oracle_u_aware,plus,,,0.010196331640311902,0.01576163006345004,0.004380697394181431
0.0,0.02,confounded,logger12_balanced,1,source_shuffle,all,,,0.015171140062836664,0.020843425474130418,0.005217321046797115
0.0,0.02,confounded,logger12_balanced,1,source_shuffle,minus,,,0.013784012932765011,0.019412344634918848,-0.005451880314569043
0.0,0.02,confounded,logger12_balanced,1,source_shuffle,base,,,0.012489534524162387,0.018644063954401113,0.005287808126126855
0.0,0.02,confounded,logger12_balanced,1,source_shuffle,plus,,,0.01923987273158259,0.024060442878846285,0.015816035328833536
0.0,0.02,confounded,logger12_balanced,1,no_behavior,all,,,0.014891991964197349,0.020810530988388014,0.0044421827248363795
0.0,0.02,confounded,logger12_balanced,1,no_behavior,minus,,,0.013869482865465963,0.019840545407245645,-0.0063240695218617585
0.0,0.02,confounded,logger12_balanced,1,no_behavior,base,,,0.012259820686719849,0.018687387998242565,0.004463282640648794
0.0,0.02,confounded,logger12_balanced,1,no_behavior,plus,,,0.01854667234040623,0.023587473111847678,0.015187335055722102
0.0,0.02,confounded,logger12_balanced,1,source_dependent_reward,all,,,0.015321271093032354,0.021450071238501144,0.0037473762759853146
0.0,0.02,confounded,logger12_balanced,1,source_dependent_reward,minus,,,0.013718561329256992,0.02027780761010209,-0.006872854055041784
0.0,0.02,confounded,logger12_balanced,1,source_dependent_reward,base,,,0.013270792850442477,0.01958673195188936,0.0037804558552446497
0.0,0.02,confounded,logger12_balanced,1,source_dependent_reward,plus,,,0.0189744590993976,0.024196841082729046,0.014334527027753077
0.0,0.02,confounded,logger12_balanced,2,pooled_mlp,all,,,0.014227955101391427,0.01878965676998594,0.0014717713554988107
0.0,0.02,confounded,logger12_balanced,2,pooled_mlp,minus,,,0.014985864975066718,0.01973432052963787,-0.009443914448825643
0.0,0.02,confounded,logger12_balanced,2,pooled_mlp,base,,,0.01170391064872816,0.01648508161286757,0.0014939116652413081
0.0,0.02,confounded,logger12_balanced,2,pooled_mlp,plus,,,0.0159940896803794,0.019948741365114854,0.012365316850080766
0.0,0.02,confounded,logger12_balanced,2,source_balanced_pooled_mlp,all,,,0.014227955101391427,0.01878965676998594,0.0014717713554988107
0.0,0.02,confounded,logger12_balanced,2,source_balanced_pooled_mlp,minus,,,0.014985864975066718,0.01973432052963787,-0.009443914448825643
0.0,0.02,confounded,logger12_balanced,2,source_balanced_pooled_mlp,base,,,0.01170391064872816,0.01648508161286757,0.0014939116652413081
0.0,0.02,confounded,logger12_balanced,2,source_balanced_pooled_mlp,plus,,,0.0159940896803794,0.019948741365114854,0.012365316850080766
0.0,0.02,confounded,logger12_balanced,2,source_conditioned_decoder,all,,,0.014336545919770932,0.01930791231140483,-0.00013347147805320222
0.0,0.02,confounded,logger12_balanced,2,source_conditioned_decoder,minus,,,0.015613072823903784,0.021154721653161946,-0.010930343586377716
0.0,0.02,confounded,logger12_balanced,2,source_conditioned_decoder,base,,,0.011764534667678135,0.016953553567697625,-8.764915305958583e-05
0.0,0.02,confounded,logger12_balanced,2,source_conditioned_decoder,plus,,,0.015632030267730877,0.019581654850373168,0.010617578305277696
0.0,0.02,confounded,logger12_balanced,2,per_source_models,all,,,0.012940560845052764,0.01745225035966673,-0.0026305261354959085
0.0,0.02,confounded,logger12_balanced,2,per_source_models,minus,,,0.015614800794552137,0.020139152992280095,-0.012042052459891844
0.0,0.02,confounded,logger12_balanced,2,per_source_models,base,,,0.010929708515434995,0.015548100724552679,-0.002535304544476242
0.0,0.02,confounded,logger12_balanced,2,per_source_models,plus,,,0.012277173225171164,0.01632219986589316,0.00668577859788036
0.0,0.02,confounded,logger12_balanced,2,mechanism_separated,all,,,0.014192310297454547,0.019049604490837417,0.0014912494382421002
0.0,0.02,confounded,logger12_balanced,2,mechanism_separated,minus,,,0.014720116699459556,0.019671581939391277,-0.009609637986004449
0.0,0.02,confounded,logger12_balanced,2,mechanism_separated,base,,,0.011587324330051144,0.016592921656503036,0.0015309872832765577
0.0,0.02,confounded,logger12_balanced,2,mechanism_separated,plus,,,0.016269489862852943,0.020648634547469888,0.012552399017454191
0.0,0.02,confounded,logger12_balanced,2,oracle_u_aware,all,,,0.010702082293041938,0.016595739802462768,0.002547145172427688
0.0,0.02,confounded,logger12_balanced,2,oracle_u_aware,minus,,,0.010687585640357175,0.016613892452836464,0.0019709472171776737
0.0,0.02,confounded,logger12_balanced,2,oracle_u_aware,base,,,0.010604505911392045,0.01651480708666197,0.0026639890029864534
0.0,0.02,confounded,logger12_balanced,2,oracle_u_aware,plus,,,0.010814155327376595,0.016658195077170396,0.003006499297118937
0.0,0.02,confounded,logger12_balanced,2,source_shuffle,all,,,0.014316870350857398,0.019102888183406507,0.00018685478917889004
0.0,0.02,confounded,logger12_balanced,2,source_shuffle,minus,,,0.01575573291839689,0.020610725118489638,-0.010748882450480628
0.0,0.02,confounded,logger12_balanced,2,source_shuffle,base,,,0.011791402938248355,0.01670835954053147,0.00024603908246769194
0.0,0.02,confounded,logger12_balanced,2,source_shuffle,plus,,,0.015403475195926946,0.01976840262635267,0.011063407735549606
0.0,0.02,confounded,logger12_balanced,2,no_behavior,all,,,0.014271096881226164,0.018960109375070658,0.001984498988505692
0.0,0.02,confounded,logger12_balanced,2,no_behavior,minus,,,0.014610917035099577,0.019483392079339162,-0.00908263336453221
0.0,0.02,confounded,logger12_balanced,2,no_behavior,base,,,0.011706633797024328,0.016586934922703155,0.0020088363861643357
0.0,0.02,confounded,logger12_balanced,2,no_behavior,plus,,,0.016495739811554583,0.020584660927415867,0.013027293943884948
0.0,0.02,confounded,logger12_balanced,2,source_dependent_reward,all,,,0.014147573592870624,0.01926003401226873,-0.0038055713043286038
0.0,0.02,confounded,logger12_balanced,2,source_dependent_reward,minus,,,0.017621843078834066,0.02230882890581582,-0.014272961206798346
0.0,0.02,confounded,logger12_balanced,2,source_dependent_reward,base,,,0.011561168021248569,0.017085508716999077,-0.0038154869137658446
0.0,0.02,confounded,logger12_balanced,2,source_dependent_reward,plus,,,0.013259709678529236,0.01797910662946383,0.0066717342075783784
0.0,0.02,confounded,logger12_balanced,3,pooled_mlp,all,,,0.014868791477093326,0.02037252640834447,-9.369243134647419e-05
0.0,0.02,confounded,logger12_balanced,3,pooled_mlp,minus,,,0.01677572900114434,0.021509894457277284,-0.011297702507158206
0.0,0.02,confounded,logger12_balanced,3,pooled_mlp,base,,,0.012035615953234227,0.018041948571947183,-5.006934783432745e-05
0.0,0.02,confounded,logger12_balanced,3,pooled_mlp,plus,,,0.01579502947690141,0.02137596849127739,0.01106669456095311
0.0,0.02,confounded,logger12_balanced,3,source_balanced_pooled_mlp,all,,,0.014868791477093326,0.02037252640834447,-9.369243134647419e-05
0.0,0.02,confounded,logger12_balanced,3,source_balanced_pooled_mlp,minus,,,0.01677572900114434,0.021509894457277284,-0.011297702507158206
0.0,0.02,confounded,logger12_balanced,3,source_balanced_pooled_mlp,base,,,0.012035615953234227,0.018041948571947183,-5.006934783432745e-05
0.0,0.02,confounded,logger12_balanced,3,source_balanced_pooled_mlp,plus,,,0.01579502947690141,0.02137596849127739,0.01106669456095311
0.0,0.02,confounded,logger12_balanced,3,source_conditioned_decoder,all,,,0.015016687010687351,0.019851149199384636,-0.001298343412485387
0.0,0.02,confounded,logger12_balanced,3,source_conditioned_decoder,minus,,,0.01717945091170846,0.021820163579215113,-0.012430594620174472
0.0,0.02,confounded,logger12_balanced,3,source_conditioned_decoder,base,,,0.012537203721336567,0.01742550098232573,-0.001241622587639362
0.0,0.02,confounded,logger12_balanced,3,source_conditioned_decoder,plus,,,0.01533340639901703,0.020060826266630877,0.009777186970357671
0.0,0.02,confounded,logger12_balanced,3,per_source_models,all,,,0.01381488074672031,0.01911417607256,0.006112230031056022
0.0,0.02,confounded,logger12_balanced,3,per_source_models,minus,,,0.01179694094922107,0.01698458563665175,-0.0033093157275295194
0.0,0.02,confounded,logger12_balanced,3,per_source_models,base,,,0.011869855033339925,0.017476625712021576,0.0061499705031072644
0.0,0.02,confounded,logger12_balanced,3,per_source_models,plus,,,0.01777784625759994,0.022408627474069565,0.015496035317590322
0.0,0.02,confounded,logger12_balanced,3,mechanism_separated,all,,,0.014549432128978303,0.019807028183689013,0.0011591801795484637
0.0,0.02,confounded,logger12_balanced,3,mechanism_separated,minus,,,0.015175912040541086,0.02033661882418581,-0.0095696134521169
0.0,0.02,confounded,logger12_balanced,3,mechanism_separated,base,,,0.012028793661161455,0.01767221148477295,0.001255324366603438
0.0,0.02,confounded,logger12_balanced,3,mechanism_separated,plus,,,0.016443590685232372,0.02123840795458979,0.011791829624158853
0.0,0.02,confounded,logger12_balanced,3,oracle_u_aware,all,,,0.009960576245768482,0.014987667239489078,0.0015286532756372034
0.0,0.02,confounded,logger12_balanced,3,oracle_u_aware,minus,,,0.010209392380344974,0.015331583266677332,0.0013751243357346089
0.0,0.02,confounded,logger12_balanced,3,oracle_u_aware,base,,,0.009819463380726123,0.014906087100418613,0.0015737993950500797
0.0,0.02,confounded,logger12_balanced,3,oracle_u_aware,plus,,,0.009852872976234356,0.014718750957083141,0.0016370360961269208
0.0,0.02,confounded,logger12_balanced,3,source_shuffle,all,,,0.014578403076526697,0.019526532515878815,0.003406634705292436
0.0,0.02,confounded,logger12_balanced,3,source_shuffle,minus,,,0.014137157265306403,0.018915313217619495,-0.0071846475106993385
0.0,0.02,confounded,logger12_balanced,3,source_shuffle,base,,,0.012219488083082677,0.017406982615600773,0.0035175869519285317
0.0,0.02,confounded,logger12_balanced,3,source_shuffle,plus,,,0.017378563881191016,0.021978723765963736,0.013886964674648115
0.0,0.02,confounded,logger12_balanced,3,no_behavior,all,,,0.013992636071869537,0.018876562280673522,-0.00024279386109549687
0.0,0.02,confounded,logger12_balanced,3,no_behavior,minus,,,0.015533971621240497,0.020236124131732727,-0.011141418761234628
0.0,0.02,confounded,logger12_balanced,3,no_behavior,base,,,0.011190346313360517,0.016536017666306572,-0.00023905622294574454
0.0,0.02,confounded,logger12_balanced,3,no_behavior,plus,,,0.015253590281007598,0.019647727870497914,0.010652093400893884
0.0,0.02,confounded,logger12_balanced,3,source_dependent_reward,all,,,0.014398012090236738,0.020129226354593615,-0.001830461722554301
0.0,0.02,confounded,logger12_balanced,3,source_dependent_reward,minus,,,0.017337987401760513,0.022364704462913006,-0.012630230614719382
0.0,0.02,confounded,logger12_balanced,3,source_dependent_reward,base,,,0.011806817922679921,0.01800707280346433,-0.0017184823865367457
0.0,0.02,confounded,logger12_balanced,3,source_dependent_reward,plus,,,0.014049230946269788,0.019776819366133992,0.008857327833593226
0.0,0.02,confounded,logger12_balanced,4,pooled_mlp,all,,,0.014505270052838647,0.01919997225363673,-0.005092836721488115
0.0,0.02,confounded,logger12_balanced,4,pooled_mlp,minus,,,0.018936846980076638,0.02296024213274872,-0.015356144114678045
0.0,0.02,confounded,logger12_balanced,4,pooled_mlp,base,,,0.012209004085816884,0.0170520115191608,-0.005004859735086881
0.0,0.02,confounded,logger12_balanced,4,pooled_mlp,plus,,,0.012369959092622418,0.01696976688046182,0.005082493685300581
0.0,0.02,confounded,logger12_balanced,4,source_balanced_pooled_mlp,all,,,0.014505270052838647,0.01919997225363673,-0.005092836721488115
0.0,0.02,confounded,logger12_balanced,4,source_balanced_pooled_mlp,minus,,,0.018936846980076638,0.02296024213274872,-0.015356144114678045
0.0,0.02,confounded,logger12_balanced,4,source_balanced_pooled_mlp,base,,,0.012209004085816884,0.0170520115191608,-0.005004859735086881
0.0,0.02,confounded,logger12_balanced,4,source_balanced_pooled_mlp,plus,,,0.012369959092622418,0.01696976688046182,0.005082493685300581
0.0,0.02,confounded,logger12_balanced,4,source_conditioned_decoder,all,,,0.015606080642757541,0.021205912627926194,-0.0039779234083296006
0.0,0.02,confounded,logger12_balanced,4,source_conditioned_decoder,minus,,,0.01879659416155342,0.024205701443923755,-0.014238043326618974
0.0,0.02,confounded,logger12_balanced,4,source_conditioned_decoder,base,,,0.01363255662699057,0.019330235683716404,-0.003923399392385987
0.0,0.02,confounded,logger12_balanced,4,source_conditioned_decoder,plus,,,0.014389091139728631,0.01973570868171,0.0062276724940161605
0.0,0.02,confounded,logger12_balanced,4,per_source_models,all,,,0.012616240673672358,0.016446058827754434,-0.0016684162132604877
0.0,0.02,confounded,logger12_balanced,4,per_source_models,minus,,,0.014811951415047438,0.018303080040830137,-0.011363824800347803
0.0,0.02,confounded,logger12_balanced,4,per_source_models,base,,,0.010266188830930629,0.014238711613690905,-0.0016022556744858822
0.0,0.02,confounded,logger12_balanced,4,per_source_models,plus,,,0.012770581775039013,0.016543122604242153,0.007960831835052222
0.0,0.02,confounded,logger12_balanced,4,mechanism_separated,all,,,0.014721642818352285,0.019819972069275743,-0.0050185811977001464
0.0,0.02,confounded,logger12_balanced,4,mechanism_separated,minus,,,0.0186419483377268,0.023400335752617477,-0.015562953659760183
0.0,0.02,confounded,logger12_balanced,4,mechanism_separated,base,,,0.01236189694049888,0.01767293456367735,-0.004984517923423748
0.0,0.02,confounded,logger12_balanced,4,mechanism_separated,plus,,,0.013161083176831175,0.01784896492946755,0.005491727990083494
0.0,0.02,confounded,logger12_balanced,4,oracle_u_aware,all,,,0.011089482785223249,0.017139741844184042,0.0038644841430911596
0.0,0.02,confounded,logger12_balanced,4,oracle_u_aware,minus,,,0.011185065329843077,0.017487343769819457,0.0034041264798831206
0.0,0.02,confounded,logger12_balanced,4,oracle_u_aware,base,,,0.011133541408039354,0.01710592850783176,0.003911620206192903
0.0,0.02,confounded,logger12_balanced,4,oracle_u_aware,plus,,,0.010949841617787316,0.016819401571308228,0.004277705743197455
0.0,0.02,confounded,logger12_balanced,4,source_shuffle,all,,,0.014894225831779422,0.0200943808681322,0.0020857332185197203
0.0,0.02,confounded,logger12_balanced,4,source_shuffle,minus,,,0.014942719471974382,0.02041115781064626,-0.008460281286439641
0.0,0.02,confounded,logger12_balanced,4,source_shuffle,base,,,0.012516347032622999,0.01804478653557753,0.0021454854919686637
0.0,0.02,confounded,logger12_balanced,4,source_shuffle,plus,,,0.01722361099074089,0.021659241517998872,0.012571995450030139
0.0,0.02,confounded,logger12_balanced,4,no_behavior,all,,,0.015845436689408268,0.021345879394223676,-0.006199390520452936
0.0,0.02,confounded,logger12_balanced,4,no_behavior,minus,,,0.019610589908046018,0.02516466840884067,-0.016217105287695908
0.0,0.02,confounded,logger12_balanced,4,no_behavior,base,,,0.01400164390894006,0.019626198049619445,-0.006209191992987806
0.0,0.02,confounded,logger12_balanced,4,no_behavior,plus,,,0.013924076251238723,0.018667927451338537,0.0038281257193249064
0.0,0.02,confounded,logger12_balanced,4,source_dependent_reward,all,,,0.013841898398059892,0.018829501120350912,0.0001656374722232512
0.0,0.02,confounded,logger12_balanced,4,source_dependent_reward,minus,,,0.01494763337661315,0.019869225398632593,-0.010085164558481331
0.0,0.02,confounded,logger12_balanced,4,source_dependent_reward,base,,,0.011299598725124597,0.01674490768532544,0.00026044271039669855
0.0,0.02,confounded,logger12_balanced,4,source_dependent_reward,plus,,,0.015278463092441933,0.019709700301936393,0.010321634264754386
0.0,0.02,confounded,logger2_heavy,0,pooled_mlp,all,,,0.014397059150759778,0.020177021174129846,-0.005568857371092261
0.0,0.02,confounded,logger2_heavy,0,pooled_mlp,minus,,,0.017876208165740946,0.02293889232471194,-0.01386657953660445
0.0,0.02,confounded,logger2_heavy,0,pooled_mlp,base,,,0.012868379212413563,0.018884309298853062,-0.005538219461486022
0.0,0.02,confounded,logger2_heavy,0,pooled_mlp,plus,,,0.012446590074124832,0.018399093227775547,0.002698226884813686
0.0,0.02,confounded,logger2_heavy,0,source_balanced_pooled_mlp,all,,,0.016123255530075528,0.021466276100936134,0.006961182546759481
0.0,0.02,confounded,logger2_heavy,0,source_balanced_pooled_mlp,minus,,,0.013346144689621047,0.018843022986230293,-0.004911387620180761
0.0,0.02,confounded,logger2_heavy,0,source_balanced_pooled_mlp,base,,,0.013417024845949754,0.018931538049551538,0.006882808531465946
0.0,0.02,confounded,logger2_heavy,0,source_balanced_pooled_mlp,plus,,,0.02160659705465578,0.025863881780267335,0.01891212672899326
0.0,0.02,confounded,logger2_heavy,0,source_conditioned_decoder,all,,,0.013212456372002216,0.017889539779149,-0.002410000260655206
0.0,0.02,confounded,logger2_heavy,0,source_conditioned_decoder,minus,,,0.015193289909939444,0.019989792224041483,-0.010103832688039584
0.0,0.02,confounded,logger2_heavy,0,source_conditioned_decoder,base,,,0.011982422231814036,0.016666529300287294,-0.002414748316808735
0.0,0.02,confounded,logger2_heavy,0,source_conditioned_decoder,plus,,,0.012461656974253173,0.016814931116468472,0.005288580222882701
0.0,0.02,confounded,logger2_heavy,0,per_source_models,all,,,0.01387920741962552,0.018858733372752987,-0.003751890583676855
0.0,0.02,confounded,logger2_heavy,0,per_source_models,minus,,,0.016990883230310234,0.021396499235905257,-0.013149949463771658
0.0,0.02,confounded,logger2_heavy,0,per_source_models,base,,,0.011932773495554456,0.017098229659712305,-0.003755151044487071
0.0,0.02,confounded,logger2_heavy,0,per_source_models,plus,,,0.012713965533011864,0.017798759401301035,0.005649428757228162
0.0,0.02,confounded,logger2_heavy,0,mechanism_separated,all,,,0.013738755684963617,0.018286069357009146,0.0011860919054489084
0.0,0.02,confounded,logger2_heavy,0,mechanism_separated,minus,,,0.014255149683684316,0.018827952723527067,-0.006785240053796926
0.0,0.02,confounded,logger2_heavy,0,mechanism_separated,base,,,0.012371796945594978,0.016887809471316583,0.0012672253507894466
0.0,0.02,confounded,logger2_heavy,0,mechanism_separated,plus,,,0.014589320425611556,0.019064393121449905,0.009076290419354203
0.0,0.02,confounded,logger2_heavy,0,oracle_u_aware,all,,,0.012456482261180275,0.01657765796964365,-0.0037660945861012407
0.0,0.02,confounded,logger2_heavy,0,oracle_u_aware,minus,,,0.012075060285143187,0.0161622224640006,-0.003719417393548275
0.0,0.02,confounded,logger2_heavy,0,oracle_u_aware,base,,,0.01237910615719975,0.016395926359999688,-0.003701151421995311
0.0,0.02,confounded,logger2_heavy,0,oracle_u_aware,plus,,,0.012915280341197884,0.017158449670558542,-0.003877714942760136
0.0,0.02,confounded,logger2_heavy,0,source_shuffle,all,,,0.014021340086040699,0.0189685932119222,-0.0034728456887371775
0.0,0.02,confounded,logger2_heavy,0,source_shuffle,minus,,,0.016346221020455364,0.021221718971534607,-0.010935545918081565
0.0,0.02,confounded,logger2_heavy,0,source_shuffle,base,,,0.012899890524871244,0.017718036515885275,-0.0034654325432150923
0.0,0.02,confounded,logger2_heavy,0,source_shuffle,plus,,,0.012817908712795485,0.017751969221275345,0.003982441395085127
0.0,0.02,confounded,logger2_heavy,0,no_behavior,all,,,0.013281922580571674,0.017834745566180494,0.0008896518156805498
0.0,0.02,confounded,logger2_heavy,0,no_behavior,minus,,,0.013768449598620877,0.018558757458283337,-0.006830528346853406
0.0,0.02,confounded,logger2_heavy,0,no_behavior,base,,,0.011897453173767438,0.0164876375538861,0.0009415168433749982
0.0,0.02,confounded,logger2_heavy,0,no_behavior,plus,,,0.014179864969326711,0.01838381836636453,0.008557966950520057
0.0,0.02,confounded,logger2_heavy,0,source_dependent_reward,all,,,0.014187474357129961,0.01956909281580734,-0.0017999373433261467
0.0,0.02,confounded,logger2_heavy,0,source_dependent_reward,minus,,,0.016169975849437412,0.021461247184393507,-0.010792384279960857
0.0,0.02,confounded,logger2_heavy,0,source_dependent_reward,base,,,0.012579416974123531,0.018178608108812108,-0.0017324934176241723
0.0,0.02,confounded,logger2_heavy,0,source_dependent_reward,plus,,,0.01381303024782894,0.018915635263390972,0.007125065667606587
0.0,0.02,confounded,logger2_heavy,1,pooled_mlp,all,,,0.014676806197234696,0.0196465566120352,0.004828198804864257
0.0,0.02,confounded,logger2_heavy,1,pooled_mlp,minus,,,0.01331862017895277,0.01877408898736102,-0.0020992760849949804
0.0,0.02,confounded,logger2_heavy,1,pooled_mlp,base,,,0.01374532357583569,0.018736209359068872,0.004858087731411581
0.0,0.02,confounded,logger2_heavy,1,pooled_mlp,plus,,,0.016966474836915626,0.021317823568026393,0.011725784768176171
0.0,0.02,confounded,logger2_heavy,1,source_balanced_pooled_mlp,all,,,0.015447283540498482,0.021217781014521875,0.007285744975044035
