kappa,lambda_reward,condition,mixture,seed,method,bank_scope,calibration_replicate,calibration_budget,candidate_weight_entropy,selected_candidate_oracle_rank,gap_to_oracle_best_candidate,do_mae,do_rmse,signed_bias,top_set_disagreement,strict_flip,mean_regret,worst_tie_mean_regret,conditional_mean_regret,p90_regret,max_regret,top_1pct_regret_contribution,predicted_top_fraction_minus,predicted_top_fraction_base,predicted_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus,gap_closed_do_mae,gap_closed_rank_error,gap_closed_regret
0.0,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,0,8,2.16570780491315,1,0.00012744970601187566,0.010070768239373777,0.015477961308141526,0.0010056120657802356,0.313915857605178,0.313915857605178,0.0011645396289766165,0.0011645396289766165,0.0037097190242657164,0.004608718759176876,0.009398899416996898,0.09168183846019569,0.6084142394822006,0.12297734627831715,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159,4.089622765105258,-2.7804878048780464,-3.8691624792359915
0.0,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,0,8,2.0327325542733443,1,0.01978680529478192,0.0374641072218108,0.041285261307166025,0.03525220164473987,0.30097087378640774,0.30097087378640774,0.001344749260559814,0.001344749260559814,0.004468037865730995,0.0049792585456075655,0.014126174632168809,0.1244709167696413,0.6213592233009708,0.07119741100323625,0.3074433656957929,0.9029126213592233,0.006472491909385114,0.09061488673139159,-79.96240137478729,-2.2926829268292654,-5.9781413232291545
0.0,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,0,16,3.2825105734565962,19,-0.0010206152751882133,0.008720111964355286,0.014122644556411351,0.000546376216376313,0.22653721682847897,0.22653721682847897,0.0008132401790776462,0.0008132401790776462,0.0035898745047856094,0.0035593400638063138,0.010482394787229232,0.1387859787968443,0.686084142394822,0.06472491909385113,0.24919093851132687,0.9029126213592233,0.006472491909385114,0.09061488673139159,8.23389279751486,0.5121951219512194,0.24206676658442305
0.0,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,0,16,1.960708428337898,1,-5.0796061473196846e-05,0.010359814129170844,0.015416560511166274,-0.0007351657443545701,0.313915857605178,0.313915857605178,0.001206111597103722,0.001206111597103722,0.003842149314485053,0.0050091140972011935,0.012391259752272621,0.12222538171229083,0.6019417475728155,0.10355987055016182,0.29449838187702265,0.9029126213592233,0.006472491909385114,0.09061488673139159,3.2027322651068353,-2.7804878048780464,-4.355675883169938
0.0,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,0,16,1.9194718790277587,5,1.6820977595815786e-05,0.009757548217139315,0.015194586293360315,-0.0002635392869124532,0.2686084142394822,0.2686084142394822,0.0010764576627813433,0.0010764576627813433,0.004007535154210062,0.0042369118699525634,0.015054098040339525,0.15246294294499252,0.6440129449838188,0.0970873786407767,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,5.050687675331347,-1.0731707317073151,-2.8383463035900713
0.0,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,0,16,1.995765166752947,1,0.0003181236280743356,0.011249404834942897,0.01814185866060044,0.0008140875717412619,0.27184466019417475,0.27184466019417475,0.0010829473169457606,0.0010829473169457606,0.003983699058764762,0.0045424472292928,0.01417503823033428,0.12679328772410575,0.6472491909385113,0.07119741100323625,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.4731672593908141,-1.1951219512195108,-2.914294205027678
0.0,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,0,16,2.0066812905043907,1,5.1491964013326494e-05,0.009994810497375228,0.015405416277642513,0.0009893526467821736,0.31715210355987056,0.31715210355987056,0.001142256801142995,0.001142256801142995,0.003601605628093729,0.0044031278315101105,0.009398899416996898,0.09347034225359328,0.6051779935275081,0.12944983818770225,0.26537216828478966,0.9029126213592233,0.006472491909385114,0.09061488673139159,4.322686794582171,-2.902439024390242,-3.6083883348542916
0.0,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,0,16,1.8330832215598702,3,0.016119260417352135,0.03379656234438102,0.03776732605045908,0.03147323833682961,0.2977346278317152,0.2977346278317152,0.0013303186732131678,0.0013303186732131678,0.004468135543726835,0.0049792585456075655,0.014126174632168809,0.12582111087931508,0.6245954692556634,0.07119741100323625,0.3042071197411003,0.9029126213592233,0.006472491909385114,0.09061488673139159,-68.70913390091313,-2.170731707317072,-5.8092613185751185
0.0,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,0,32,2.9455964346784733,19,-0.0007603099455978368,0.008980417293945662,0.014369090166220119,0.0001289185318259995,0.23300970873786409,0.23300970873786409,0.0008730978438368896,0.0008730978438368896,0.003747044913133318,0.0036998019096995626,0.01417503823033428,0.15726811343861735,0.6796116504854369,0.06472491909385113,0.255663430420712,0.9029126213592233,0.006472491909385114,0.09061488673139159,7.435188051791799,0.26829268292682906,-0.45844267632955715
0.0,0.0,confounded,logger12_balanced,0,public_residual_init_intervention_calibrated,within_seed,0,32,1.788801713695324,1,-2.1869446856821392e-05,0.01038874074378722,0.015422277814215183,-0.001281331909154418,0.2977346278317152,0.2977346278317152,0.0011205883439078619,0.0011205883439078619,0.0037637151985601015,0.004741047948370358,0.012391259752272621,0.12401839714941695,0.6181229773462783,0.10032362459546926,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159,3.113975633008069,-2.170731707317072,-3.354804120240498
0.0,0.0,confounded,logger12_balanced,1,public_residual_init_intervention_calibrated,within_seed,0,32,1.772040956548386,1,-3.828569905918455e-05,0.009702441540484314,0.015056468616129536,-0.00024731417711968263,0.2783171521035599,0.2783171521035599,0.001107005316474156,0.001107005316474156,0.003977495846401328,0.0042369118699525634,0.015054098040339525,0.14825574979717224,0.6407766990291263,0.10032362459546926,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,5.2197735877659355,-1.4390243902439022,-3.1958430411716514
0.0,0.0,confounded,logger12_balanced,2,public_residual_init_intervention_calibrated,within_seed,0,32,1.8432602419788926,1,0.0001829789323704971,0.011114260139239059,0.017940443389445587,0.0003140021083798264,0.2750809061488673,0.2750809061488673,0.0010856039476855191,0.0010856039476855191,0.003946489645115593,0.0045424472292928,0.01417503823033428,0.12648300610945148,0.6440129449838188,0.0744336569579288,0.2815533980582524,0.9029126213592233,0.006472491909385114,0.09061488673139159,0.8878368706039743,-1.3170731707317065,-2.9453845411946773
0.0,0.0,confounded,logger12_balanced,3,public_residual_init_intervention_calibrated,within_seed,0,32,1.7359998536576353,1,2.3708731380026743e-06,0.009945689406499904,0.015372658050295005,0.0009099629750947659,0.31715210355987056,0.31715210355987056,0.0011426266198691257,0.0011426266198691257,0.003602771689179182,0.0044031278315101105,0.009398899416996898,0.09344008995393374,0.6051779935275081,0.1262135922330097,0.2686084142394822,0.9029126213592233,0.006472491909385114,0.09061488673139159,4.473406906455998,-2.902439024390242,-3.612716293702386
0.0,0.0,confounded,logger12_balanced,4,public_residual_init_intervention_calibrated,within_seed,0,32,1.664960488222214,3,0.016580014372789637,0.03425731629981852,0.03818058631600399,0.03199635568693648,0.28802588996763756,0.28802588996763756,0.0012582895257408843,0.0012682627598989598,0.0043686681286958795,0.0046770494709732265,0.014126174632168809,0.1330235767389244,0.627831715210356,0.06796116504854369,0.3074433656957929,0.9029126213592233,0.006472491909385114,0.09061488673139159,-70.12288279110186,-1.8048780487804872,-4.96630999108307
0.0,0.0,confounded,logger12_balanced,-1,public_residual_init_intervention_calibrated,global,0,64,2.284713730520171,15,-0.0006313499400796146,0.009109377299463884,0.013979616605693242,-0.0013373380362537862,0.2588996763754045,0.2588996763754045,0.0009368592813955484,0.0009368592813955484,0.003618618974390306,0.0036295548747108603,0.013251966247791458,0.1499699283440344,0.6504854368932039,0.09061488673139159,0.2588996763754045,0.9029126213592233,0.006472491909385114,0.09061488673139159,7.039495160762786,-0.7073170731707301,-1.2046376587643386
