kappa,lambda_reward,condition,method,metric,n_model_seeds,mean,sd,ci95_low,ci95_high,inferential_unit
0.3,0.01,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.01,confounded,public_residual_init_nll_best,mean_regret,5,0.0018788272863914663,0.00014282955428155655,0.0017015094021968487,0.002056145170586084,model_seed
0.3,0.01,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.03935004703189127,0.06585624410180944,-0.042408171173547955,0.12110826523733051,model_seed
0.3,0.01,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.4718446601941747,0.028618370186969777,0.43631595693540465,0.5073733634529447,model_seed
0.3,0.01,confounded,public_residual_init_nll_best,validation_nll,5,-1.5005436897277833,0.03180748950370538,-1.5400315728112906,-1.461055806644276,model_seed
0.3,0.01,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.017436778839023465,0.011550007266073452,0.008194848225432885,0.026678709452614045,model_seed
0.3,0.01,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.001877172185420578,0.00017731925259055617,0.001735287233217186,0.00201905713762397,model_seed
0.3,0.01,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.4746494066882417,0.033921456754318964,0.4475065882974523,0.5017922250790311,model_seed
0.3,0.01,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.351482166647911,0.07668409828871108,-1.4128422246308843,-1.290122108664938,model_seed
0.3,0.01,confounded,source_shuffle_initialization,behavior_table_mae,5,0.3501293208036158,0.003795608962155318,0.3454172053469451,0.3548414362602865,model_seed
0.3,0.01,confounded,source_shuffle_initialization,do_mae,5,0.01518706788672366,0.008730355862275897,0.0043486371603124515,0.02602549861313487,model_seed
0.3,0.01,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.01,confounded,source_shuffle_initialization,mean_regret,5,0.0018830195144509958,0.00018318428627273837,0.001655602645281521,0.0021104363836204707,model_seed
0.3,0.01,confounded,source_shuffle_initialization,reward_mode_separation,5,0.03911221604419888,0.06518214674773794,-0.041809133929267,0.12003356601766477,model_seed
0.3,0.01,confounded,source_shuffle_initialization,top_set_disagreement,5,0.4705501618122977,0.03900985425321465,0.4221207953992035,0.518979528225392,model_seed
0.3,0.01,confounded,source_shuffle_initialization,validation_nll,5,-1.1787732601165772,0.031074392258990165,-1.2173510286723477,-1.1401954915608068,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19315952445483872,0.002090325400021431,0.1905644587552048,0.19575459015447264,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,do_mae,5,0.011924694481029143,0.0008075405570496447,0.010922161190929279,0.012927227771129007,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0008432352801413424,0.00017292854482894285,0.0006285505544194069,0.001057920005863278,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.006836500019586897,0.00044258417241779444,0.006287047286040959,0.007385952753132835,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.27249190938511325,0.035332929615420526,0.22862731600093622,0.3163565027692903,model_seed
0.3,0.01,independent_latents,V0_random_init_mechanism,validation_nll,5,-1.2175277709960937,0.02041942697629362,-1.2428777737046748,-1.1921777682875125,model_seed
0.3,0.01,independent_latents,V7_oracle_u_aware,do_mae,5,0.010651968966379327,0.0010849654998397612,0.009305022336016672,0.011998915596741981,model_seed
0.3,0.01,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0007350056968461656,8.77391947748783e-05,0.0006260805625721182,0.0008439308311202129,model_seed
0.3,0.01,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.24595469255663432,0.014652726760740142,0.22776384599154215,0.2641455391217265,model_seed
0.3,0.01,independent_latents,no_staged_training,behavior_table_mae,5,0.11869898986662694,0.009342684317176749,0.10710037483101356,0.13029760490224032,model_seed
0.3,0.01,independent_latents,no_staged_training,do_mae,5,0.011394747861947769,0.0011864647006065415,0.009921793532282687,0.01286770219161285,model_seed
0.3,0.01,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.01,independent_latents,no_staged_training,mean_regret,5,0.0010968929489440225,0.0001313053969418671,0.0009338819020624403,0.0012599039958256046,model_seed
0.3,0.01,independent_latents,no_staged_training,reward_mode_separation,5,0.014307292555898531,0.008576609561319455,0.003659732471949768,0.024954852639847293,model_seed
0.3,0.01,independent_latents,no_staged_training,top_set_disagreement,5,0.3197411003236246,0.019471338455004948,0.2955681162752902,0.34391408437195903,model_seed
0.3,0.01,independent_latents,no_staged_training,validation_nll,5,-1.5077312707901,0.06273435944233274,-1.5856137786406164,-1.4298487629395837,model_seed
0.3,0.01,independent_latents,pooled_mlp,do_mae,5,0.01271487169365344,0.0010262065332647863,0.011440872260269347,0.013988871127037531,model_seed
0.3,0.01,independent_latents,pooled_mlp,mean_regret,5,0.000917813028152201,0.00013236587353535336,0.0007534854367589401,0.001082140619545462,model_seed
0.3,0.01,independent_latents,pooled_mlp,top_set_disagreement,5,0.2750809061488673,0.033554112222213134,0.2334246521949902,0.31673716010274444,model_seed
0.3,0.01,independent_latents,pooled_mlp,validation_nll,5,-1.881897759437561,0.029324914232952123,-1.9183036123587667,-1.8454919065163553,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.12223432253331283,0.006030030877087948,0.11474825060561013,0.12972039446101555,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,do_mae,5,0.011127668653360975,0.00045537884350557034,0.010562331784226556,0.011693005522495394,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0010839304814138564,8.767640994601417e-05,0.0009750832923036772,0.0011927776705240355,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.01050554999333757,0.0008619083886903774,0.009435520946331679,0.01157557904034346,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.30614886731391583,0.01736751827184302,0.28458770226537217,0.3277100323624595,model_seed
0.3,0.01,independent_latents,public_residual_init_nll_best,validation_nll,5,-1.4728811025619506,0.04400720020812522,-1.5275144987766536,-1.4182477063472476,model_seed
0.3,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.019633977031509663,0.013590235171761828,0.008759524090797348,0.03050842997222198,model_seed
0.3,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.001110136256907657,0.00018334861566565028,0.0009634268094549987,0.0012568457043603157,model_seed
0.3,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.3128371089536138,0.040918573072607614,0.28009543144359283,0.3455787864636347,model_seed
0.3,0.01,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.2706179755926132,0.11966276193933793,-1.3663681268606944,-1.174867824324532,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.3473736714157793,0.0046000835067664825,0.3416628290159601,0.35308451381559847,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,do_mae,5,0.011232037995536326,0.0006198414753377401,0.010462526534859934,0.012001549456212717,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,mean_regret,5,0.0010917061081248557,3.919387927075481e-05,0.0010430482811041985,0.0011403639351455128,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.010553315216890877,0.0008538369954132716,0.009493306521664408,0.011613323912117347,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.3093851132686084,0.011578345514562029,0.29501100323624596,0.32375922330097084,model_seed
0.3,0.01,independent_latents,source_shuffle_initialization,validation_nll,5,-1.1441640615463258,0.04321405027864578,-1.1978127899305377,-1.0905153331621138,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19251881564656897,0.0036890323307785405,0.18793901134129393,0.19709861995184402,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,do_mae,5,0.013766690107324375,0.0008028844255618772,0.012769937241227762,0.014763442973420988,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,mean_regret,5,0.004153445430070689,0.00019875693944407358,0.003906695657948969,0.004400195202192409,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.007101923544621852,0.0005879182238996912,0.006372043681411971,0.007831803407831734,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.7553398058252427,0.02373737323092846,0.7258706891650523,0.7848089224854332,model_seed
0.3,0.02,confounded,V0_random_init_mechanism,validation_nll,5,-1.1489141225814818,0.005620647018870312,-1.1558919588017518,-1.141936286361212,model_seed
0.3,0.02,confounded,V7_oracle_u_aware,do_mae,5,0.010263483782238535,0.0008721564241327853,0.009180732158515665,0.011346235405961405,model_seed
0.3,0.02,confounded,V7_oracle_u_aware,mean_regret,5,0.0008341737956083101,4.259285122769355e-05,0.0007812962640673047,0.0008870513271493156,model_seed
0.3,0.02,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.26925566343042073,0.004219548482331808,0.2640172419223008,0.27449408493854066,model_seed
0.3,0.02,confounded,no_staged_training,behavior_table_mae,5,0.07386642825988407,0.03144949650777252,0.034822980929989686,0.11290987558977846,model_seed
0.3,0.02,confounded,no_staged_training,do_mae,5,0.013053403573197791,0.0011757796995933453,0.011593714297686294,0.014513092848709289,model_seed
0.3,0.02,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.02,confounded,no_staged_training,mean_regret,5,0.0039506292485634,0.00023648053904605477,0.0036570469500834288,0.00424421154704337,model_seed
0.3,0.02,confounded,no_staged_training,reward_mode_separation,5,0.014118333206696093,0.0011614280799562707,0.01267646096381214,0.015560205449580046,model_seed
0.3,0.02,confounded,no_staged_training,top_set_disagreement,5,0.7249190938511327,0.03355411222221314,0.6832628398972556,0.7665753478050099,model_seed
0.3,0.02,confounded,no_staged_training,validation_nll,5,-1.353941226005554,0.051067451052684044,-1.4173396761192043,-1.290542775891904,model_seed
0.3,0.02,confounded,pooled_mlp,do_mae,5,0.014109868957818739,0.0005599583311505886,0.013414700321214005,0.014805037594423472,model_seed
0.3,0.02,confounded,pooled_mlp,mean_regret,5,0.004369474266875911,0.0003566550585718874,0.0039266995155901345,0.004812249018161688,model_seed
0.3,0.02,confounded,pooled_mlp,top_set_disagreement,5,0.7734627831715211,0.029215971011760173,0.7371921794399966,0.8097333869030455,model_seed
0.3,0.02,confounded,pooled_mlp,validation_nll,5,-1.8072141647338866,0.023344539602373315,-1.8361955922165376,-1.7782327372512357,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.09299135169346635,0.009645447571713015,0.08101686669189048,0.10496583669504223,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,do_mae,5,0.012609943265386175,0.000590268391902965,0.011877145750994515,0.013342740779777835,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,mean_regret,5,0.0038829476119131108,9.098612976699306e-05,0.0037699915216802965,0.003995903702145925,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.013505934364363278,0.0011903479213716435,0.01202815915225974,0.014983709576466817,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.7210355987055017,0.019738447484759766,0.6965310081612733,0.7455401892497301,model_seed
0.3,0.02,confounded,public_residual_init_nll_best,validation_nll,5,-1.3431917905807496,0.05069826775579831,-1.4061319125744733,-1.2802516685870258,model_seed
0.3,0.02,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.016547286313871427,0.00626169404680005,0.011536887569444244,0.02155768505829861,model_seed
0.3,0.02,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.003856288071530526,0.0002059809496601946,0.003691468985219407,0.0040211071578416455,model_seed
0.3,0.02,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.7168284789644014,0.02295226307637172,0.6984628435245184,0.7351941144042844,model_seed
0.3,0.02,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.1632396379113197,0.0979179238494429,-1.241590294945239,-1.0848889808774003,model_seed
0.3,0.02,confounded,source_shuffle_initialization,behavior_table_mae,5,0.30784492535723573,0.012868142320584149,0.2918695778090439,0.3238202729054276,model_seed
0.3,0.02,confounded,source_shuffle_initialization,do_mae,5,0.01294241241840358,0.0005326939228078539,0.0122810915888964,0.01360373324791076,model_seed
0.3,0.02,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.02,confounded,source_shuffle_initialization,mean_regret,5,0.004070717638381252,0.0001841515759379994,0.0038420999130044597,0.004299335363758044,model_seed
0.3,0.02,confounded,source_shuffle_initialization,reward_mode_separation,5,0.014171773964199266,0.00139650134117883,0.01243806650891561,0.015905481419482923,model_seed
0.3,0.02,confounded,source_shuffle_initialization,top_set_disagreement,5,0.7411003236245954,0.01873112767441783,0.7178462853093901,0.7643543619398008,model_seed
0.3,0.02,confounded,source_shuffle_initialization,validation_nll,5,-1.0123533844947814,0.05014453810791551,-1.0746060705438067,-0.9501006984457561,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19321495025522178,0.0019376495013524603,0.19080942633113754,0.19562047417930603,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,do_mae,5,0.01268923210489358,0.0015166308521217,0.010806388073381915,0.014572076136405245,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0010030907832529932,0.000206608230287234,0.0007465939088070483,0.001259587657698938,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.007014461218757026,0.0004664982360095031,0.006435320013662557,0.007593602423851495,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.3042071197411003,0.04772777088593084,0.24495476546898765,0.363459474013213,model_seed
0.3,0.02,independent_latents,V0_random_init_mechanism,validation_nll,5,-1.0927204847335816,0.017459889681237416,-1.1143963256484493,-1.071044643818714,model_seed
0.3,0.02,independent_latents,V7_oracle_u_aware,do_mae,5,0.010472314025813976,0.0006069193718326864,0.009718844903604477,0.011225783148023475,model_seed
0.3,0.02,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0007490893579651804,0.00010948589000414255,0.0006131664639790434,0.0008850122519513174,model_seed
0.3,0.02,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.255663430420712,0.028489994921778335,0.22029410055298257,0.29103276028844144,model_seed
0.3,0.02,independent_latents,no_staged_training,behavior_table_mae,5,0.12303229463951978,0.0067834421130042195,0.11461088907619027,0.1314537002028493,model_seed
0.3,0.02,independent_latents,no_staged_training,do_mae,5,0.012189283460353141,0.0008910176866724612,0.011083116240442233,0.01329545068026405,model_seed
0.3,0.02,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.02,independent_latents,no_staged_training,mean_regret,5,0.0010194432341742352,0.00019519128088846035,0.0007771201021412706,0.0012617663662071999,model_seed
0.3,0.02,independent_latents,no_staged_training,reward_mode_separation,5,0.01510217498692148,0.001444204678694454,0.01330924551053834,0.016895104463304618,model_seed
0.3,0.02,independent_latents,no_staged_training,top_set_disagreement,5,0.30291262135922337,0.03722386313141906,0.2567005003089683,0.34912474240947844,model_seed
0.3,0.02,independent_latents,no_staged_training,validation_nll,5,-1.2607898473739625,0.04964922305115923,-1.322427617145222,-1.199152077602703,model_seed
0.3,0.02,independent_latents,pooled_mlp,do_mae,5,0.013051017035823642,0.0010905771192222294,0.011697103776734812,0.014404930294912473,model_seed
0.3,0.02,independent_latents,pooled_mlp,mean_regret,5,0.0010380164147027603,0.00019755912162571748,0.0007927536914083638,0.0012832791379971567,model_seed
0.3,0.02,independent_latents,pooled_mlp,top_set_disagreement,5,0.3093851132686084,0.02845320989039904,0.27406145072769394,0.34470877580952286,model_seed
0.3,0.02,independent_latents,pooled_mlp,validation_nll,5,-1.758129644393921,0.028784968001017902,-1.793865172998097,-1.7223941157897449,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,behavior_table_mae,5,0.12275258729048902,0.0056107041855309545,0.11578709474922508,0.12971807983175296,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,do_mae,5,0.012052825634891181,0.001153828447168343,0.010620388069678735,0.013485263200103627,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,mean_regret,5,0.0011992613744201564,0.0001115996105973766,0.0010607143704222215,0.0013378083784180914,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,reward_mode_separation,5,0.01551428546253171,0.0009318941770657419,0.01435737151288201,0.01667119941218141,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,top_set_disagreement,5,0.3307443365695793,0.018786958283106787,0.3074209865110459,0.3540676866281127,model_seed
0.3,0.02,independent_latents,public_residual_init_nll_best,validation_nll,5,-1.2713428258895874,0.02349895312838067,-1.3005159523512093,-1.2421696994279654,model_seed
0.3,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.01141441327733828,0.002130023788350266,0.00971003927966522,0.013118787275011342,model_seed
0.3,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.001198591907301385,0.0001597845259157748,0.001070737658587905,0.001326446156014865,model_seed
0.3,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.32470334412081986,0.03348641548857077,0.29790863124195543,0.3514980569996843,model_seed
0.3,0.02,independent_latents,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-1.1772054612636567,0.045432501087137235,-1.2135590334282866,-1.1408518890990267,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,behavior_table_mae,5,0.3485833779805236,0.003991761263823871,0.34362774631821374,0.3535390096428334,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,do_mae,5,0.011602624335849293,0.0008950028472576265,0.010491509678787217,0.01271373899291137,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,mean_regret,5,0.0012030891337647732,9.20174907768138e-05,0.001088852644996641,0.0013173256225329055,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,reward_mode_separation,5,0.015443022399817017,0.0007622779265768964,0.014496681078591391,0.016389363721042643,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,top_set_disagreement,5,0.32944983818770224,0.029251796863370018,0.29313475791741883,0.36576491845798564,model_seed
0.3,0.02,independent_latents,source_shuffle_initialization,validation_nll,5,-0.9427880644798279,0.02439205339551917,-0.9730699436119964,-0.9125061853476594,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,behavior_table_mae,5,0.19375326012571653,0.00294925921831928,0.1900918582039339,0.19741466204749916,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,do_mae,5,0.023725558314082774,0.0008510529493377802,0.022669005914453456,0.024782110713712092,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,mean_regret,5,0.0062469616130720025,2.284153590705675e-05,0.006218604647042335,0.0062753185791016705,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,reward_mode_separation,5,0.008245984639400936,0.0004951646129472793,0.007631255132349635,0.008860714146452238,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,top_set_disagreement,5,0.8983818770226538,0.0036898881071169417,0.8938010103010572,0.9029627437442505,model_seed
0.3,0.05,confounded,V0_random_init_mechanism,validation_nll,5,-0.6613478422164917,0.020525550061422225,-0.6868295930147021,-0.6358660914182812,model_seed
0.3,0.05,confounded,V7_oracle_u_aware,do_mae,5,0.009968726924591335,0.0006905474249541553,0.009111436506338423,0.010826017342844246,model_seed
0.3,0.05,confounded,V7_oracle_u_aware,mean_regret,5,0.0008911381298788341,0.00020337486571862302,0.0006386553641866402,0.001143620895571028,model_seed
0.3,0.05,confounded,V7_oracle_u_aware,top_set_disagreement,5,0.28608414239482205,0.03750416726425408,0.23952403359080465,0.33264425119883945,model_seed
0.3,0.05,confounded,no_staged_training,behavior_table_mae,5,0.0017194728032795237,0.0005144096649982987,0.001080851238817085,0.0023580943677419626,model_seed
0.3,0.05,confounded,no_staged_training,do_mae,5,0.012181513558163206,0.0012798843361029853,0.010592582026218211,0.013770445090108201,model_seed
0.3,0.05,confounded,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.05,confounded,no_staged_training,mean_regret,5,0.0012571240341384886,0.00020064974329749927,0.0010080244123923468,0.0015062236558846304,model_seed
0.3,0.05,confounded,no_staged_training,reward_mode_separation,5,0.09105610802803057,0.0007540039592614718,0.09012003854715092,0.09199217750891023,model_seed
0.3,0.05,confounded,no_staged_training,top_set_disagreement,5,0.3585760517799353,0.04579030719954431,0.30172899074914117,0.4154231128107294,model_seed
0.3,0.05,confounded,no_staged_training,validation_nll,5,-1.015082848072052,0.022519595336549663,-1.043040136170315,-0.9871255599737889,model_seed
0.3,0.05,confounded,pooled_mlp,do_mae,5,0.024561825879202533,0.001268321966163639,0.022987248624173357,0.026136403134231708,model_seed
0.3,0.05,confounded,pooled_mlp,mean_regret,5,0.0062598441785746235,2.1262232827163098e-05,0.0062334478619500274,0.0062862404951992195,model_seed
0.3,0.05,confounded,pooled_mlp,top_set_disagreement,5,0.9022653721682848,0.0014472931893202848,0.9004686084142395,0.9040621359223302,model_seed
0.3,0.05,confounded,pooled_mlp,validation_nll,5,-1.3190865755081176,0.008023642705378859,-1.3290476466268215,-1.3091255043894137,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,behavior_table_mae,5,0.006154993007165608,0.003691695946546989,0.0015718819162974388,0.010738104098033777,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,do_mae,5,0.011289220496493623,0.0008292702140947164,0.010259710598990005,0.012318730393997241,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,mean_regret,5,0.0013517756723536868,0.00019433183006257646,0.0011105195183896631,0.0015930318263177104,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,reward_mode_separation,5,0.09173508549017693,0.0010356643484412996,0.09044934451083173,0.09302082646952214,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,top_set_disagreement,5,0.37216828478964403,0.03625462217218135,0.32715944240976835,0.4171771271695197,model_seed
0.3,0.05,confounded,public_residual_init_nll_best,validation_nll,5,-1.0746493577957152,0.04551057132551608,-1.1311491365461332,-1.0181495790452972,model_seed
0.3,0.05,confounded,public_residual_init_uniform_candidate_ensemble,do_mae,6,0.011858267936188409,0.0017515043969249277,0.010456772531650707,0.01325976334072611,model_seed
0.3,0.05,confounded,public_residual_init_uniform_candidate_ensemble,mean_regret,6,0.003231996244386009,0.000913596238840188,0.002500967003131794,0.003963025485640224,model_seed
0.3,0.05,confounded,public_residual_init_uniform_candidate_ensemble,top_set_disagreement,6,0.6267529665587918,0.0902365348211673,0.554548700845668,0.6989572322719155,model_seed
0.3,0.05,confounded,public_residual_init_uniform_candidate_ensemble,validation_nll,6,-0.8883435314893724,0.09083854466749627,-0.9610295054040844,-0.8156575575746604,model_seed
0.3,0.05,confounded,source_shuffle_initialization,behavior_table_mae,5,0.26630318837033384,0.0020497980265066487,0.2637584359840737,0.26884794075659396,model_seed
0.3,0.05,confounded,source_shuffle_initialization,do_mae,5,0.0109452630678477,0.0009309434577139213,0.009789529402942117,0.012100996732753283,model_seed
0.3,0.05,confounded,source_shuffle_initialization,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.05,confounded,source_shuffle_initialization,mean_regret,5,0.0014182334557026137,0.0002185596657928188,0.0011468992930805733,0.0016895676183246542,model_seed
0.3,0.05,confounded,source_shuffle_initialization,reward_mode_separation,5,0.09139471029408,0.0017146500310301928,0.08926603239428647,0.09352338819387353,model_seed
0.3,0.05,confounded,source_shuffle_initialization,top_set_disagreement,5,0.3779935275080906,0.03548082866968478,0.3339453226332215,0.4220417323829597,model_seed
0.3,0.05,confounded,source_shuffle_initialization,validation_nll,5,-0.7175615549087524,0.040583037314747765,-0.7679439729386848,-0.66717913687882,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,behavior_table_mae,5,0.19321596941186325,0.0018713286799314332,0.19089278046243868,0.19553915836128782,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,do_mae,5,0.014202668796364106,0.0014745114204542846,0.012372114562606926,0.016033223030121287,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,latent_collapse,5,1.0,0.0,1.0,1.0,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,mean_regret,5,0.0010385579660497017,0.00013411316208916029,0.0008720611771748904,0.001205054754924513,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,reward_mode_separation,5,0.008214968863809227,0.0008468485569248792,0.007163636069959185,0.009266301657659268,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,top_set_disagreement,5,0.30032362459546924,0.023156691029124026,0.27157540453074436,0.3290718446601941,model_seed
0.3,0.05,independent_latents,V0_random_init_mechanism,validation_nll,5,-0.552360987663269,0.009794559605278768,-0.5645205900268141,-0.540201385299724,model_seed
0.3,0.05,independent_latents,V7_oracle_u_aware,do_mae,5,0.010707632086872365,0.0012398496487794097,0.009168402215667806,0.012246861958076925,model_seed
0.3,0.05,independent_latents,V7_oracle_u_aware,mean_regret,5,0.0007345530429557383,0.00011046313141665908,0.0005974169380169633,0.0008716891478945134,model_seed
0.3,0.05,independent_latents,V7_oracle_u_aware,top_set_disagreement,5,0.24983818770226535,0.021270778932239456,0.2234312613878339,0.2762451140166968,model_seed
0.3,0.05,independent_latents,no_staged_training,behavior_table_mae,5,0.13243737185331636,0.000497311751021143,0.13181997674962265,0.13305476695701007,model_seed
0.3,0.05,independent_latents,no_staged_training,do_mae,5,0.01133470348041048,0.0010158353145512835,0.010073579551455764,0.012595827409365197,model_seed
0.3,0.05,independent_latents,no_staged_training,latent_collapse,5,0.0,0.0,0.0,0.0,model_seed
0.3,0.05,independent_latents,no_staged_training,mean_regret,5,0.0011117646741730309,0.00020219226556437671,0.0008607500651116825,0.0013627792832343793,model_seed
0.3,0.05,independent_latents,no_staged_training,reward_mode_separation,5,0.09143317724426125,0.0010700654557840074,0.09010472849621479,0.09276162599230772,model_seed
0.3,0.05,independent_latents,no_staged_training,top_set_disagreement,5,0.3262135922330097,0.02861837018696976,0.2906848889742397,0.3617422954917797,model_seed
0.3,0.05,independent_latents,no_staged_training,validation_nll,5,-0.8707716703414917,0.04144974301594275,-0.922230073113716,-0.8193132675692675,model_seed
