kappa,lambda_reward,condition,seed,method,latent_collapse,reward_mode_separation,behavior_separation,posterior_entropy,posterior_u_accuracy
0.3,0.0,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.0,independent_latents,0,pooled_mlp,,,,,
0.3,0.0,independent_latents,0,V0_random_init_mechanism,True,0.006708890895248187,0.1786995828151703,0.03569801524281502,0.5
0.3,0.0,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.0,independent_latents,1,pooled_mlp,,,,,
0.3,0.0,independent_latents,1,V0_random_init_mechanism,True,0.007508701816217429,0.18385003507137299,0.034361209720373154,0.5
0.3,0.0,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.0,independent_latents,2,pooled_mlp,,,,,
0.3,0.0,independent_latents,2,V0_random_init_mechanism,True,0.006836484926046825,0.1659124791622162,0.03533196076750755,0.5
0.3,0.0,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.0,independent_latents,3,pooled_mlp,,,,,
0.3,0.0,independent_latents,3,V0_random_init_mechanism,True,0.006298185521058495,0.17837540805339813,0.035297516733407974,0.5
0.3,0.0,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.0,independent_latents,4,pooled_mlp,,,,,
0.3,0.0,independent_latents,4,V0_random_init_mechanism,True,0.006750939995277713,0.17693762481212616,0.03556857630610466,0.5
0.3,0.0,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.002,independent_latents,0,public_residual_init_nll_best,False,0.00863089603273932,0.026076912879943848,0.6471135020256042,0.5093851132686085
0.3,0.002,independent_latents,0,source_shuffle_initialization,False,0.007611800397506082,0.030542809516191483,0.6339297294616699,0.5022653721682848
0.3,0.002,independent_latents,0,no_staged_training,False,0.009049059746574608,0.03587602451443672,0.45228418707847595,0.5003236245954693
0.3,0.002,independent_latents,1,public_residual_init_nll_best,False,0.00927720593914904,0.03798695653676987,0.6455996632575989,0.5016181229773463
0.3,0.002,independent_latents,1,source_shuffle_initialization,False,0.009981382298601913,0.01582694612443447,0.6235353946685791,0.5058252427184466
0.3,0.002,independent_latents,1,no_staged_training,False,0.010579981620828204,0.0033645452931523323,0.32507312297821045,0.5003236245954693
0.3,0.002,independent_latents,2,public_residual_init_nll_best,False,0.009125805674163396,0.011227416805922985,0.6026204824447632,0.5019417475728155
0.3,0.002,independent_latents,2,source_shuffle_initialization,False,0.008778098669936321,0.06674282997846603,0.6117343902587891,0.5346278317152103
0.3,0.002,independent_latents,2,no_staged_training,False,0.02934720771172865,0.08442392945289612,0.3276651203632355,0.5006472491909385
0.3,0.002,independent_latents,3,public_residual_init_nll_best,False,0.014305537831502159,0.014383276924490929,0.445638507604599,0.5003236245954693
0.3,0.002,independent_latents,3,source_shuffle_initialization,False,0.023081743891412376,0.02175692282617092,0.37811553478240967,0.501294498381877
0.3,0.002,independent_latents,3,no_staged_training,False,0.007592750837604181,0.004273988306522369,0.6694164872169495,0.5029126213592233
0.3,0.002,independent_latents,4,public_residual_init_nll_best,False,0.009107816685112348,0.02762663923203945,0.5846207141876221,0.5071197411003237
0.3,0.002,independent_latents,4,source_shuffle_initialization,False,0.009169450627301848,0.03809812292456627,0.5834271907806396,0.5048543689320388
0.3,0.002,independent_latents,4,no_staged_training,False,0.009923551964070708,0.018845506012439728,0.30460309982299805,0.5
0.3,0.002,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.002,independent_latents,0,pooled_mlp,,,,,
0.3,0.002,independent_latents,0,V0_random_init_mechanism,True,0.006775603653178741,0.17871353030204773,0.03555544465780258,0.5
0.3,0.002,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.002,independent_latents,1,pooled_mlp,,,,,
0.3,0.002,independent_latents,1,V0_random_init_mechanism,True,0.007343269768371828,0.1836734265089035,0.03500166907906532,0.5
0.3,0.002,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.002,independent_latents,2,pooled_mlp,,,,,
0.3,0.002,independent_latents,2,V0_random_init_mechanism,True,0.007333955132490397,0.16598545014858246,0.03530632331967354,0.5
0.3,0.002,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.002,independent_latents,3,pooled_mlp,,,,,
0.3,0.002,independent_latents,3,V0_random_init_mechanism,True,0.0064128260356660655,0.17838892340660095,0.035148583352565765,0.5
0.3,0.002,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.002,independent_latents,4,pooled_mlp,,,,,
0.3,0.002,independent_latents,4,V0_random_init_mechanism,True,0.006722841730924248,0.1769014447927475,0.03610388934612274,0.5
0.3,0.002,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.005,independent_latents,0,public_residual_init_nll_best,False,0.008906187056841028,0.025651857256889343,0.6452747583389282,0.5071197411003237
0.3,0.005,independent_latents,0,source_shuffle_initialization,False,0.008189681358336372,0.03993726521730423,0.6393945217132568,0.5135922330097087
0.3,0.005,independent_latents,0,no_staged_training,False,0.009847514743365,0.03191511332988739,0.47417566180229187,0.5016181229773463
0.3,0.005,independent_latents,1,public_residual_init_nll_best,False,0.009418295995945262,0.026181671768426895,0.6563971042633057,0.510032362459547
0.3,0.005,independent_latents,1,source_shuffle_initialization,False,0.009480288794287943,0.044278811663389206,0.6489269137382507,0.5058252427184466
0.3,0.005,independent_latents,1,no_staged_training,False,0.010070852597484735,0.003964753821492195,0.39176326990127563,0.502588996763754
0.3,0.005,independent_latents,2,public_residual_init_nll_best,False,0.010295621393094376,0.04851763695478439,0.6070277690887451,0.5200647249190938
0.3,0.005,independent_latents,2,source_shuffle_initialization,False,0.009283860389196163,0.051950566470623016,0.6007319092750549,0.5255663430420712
0.3,0.005,independent_latents,2,no_staged_training,False,0.01693846091110915,0.09310223907232285,0.2837943434715271,0.501294498381877
0.3,0.005,independent_latents,3,public_residual_init_nll_best,False,0.01598794013146117,0.0038688648492097855,0.4506574273109436,0.5019417475728155
0.3,0.005,independent_latents,3,source_shuffle_initialization,False,0.019493660097806162,0.02306426130235195,0.4274127185344696,0.501294498381877
0.3,0.005,independent_latents,3,no_staged_training,False,0.007710880718135105,0.04858372360467911,0.6634063124656677,0.5071197411003237
0.3,0.005,independent_latents,4,public_residual_init_nll_best,False,0.00872594096482602,0.04281824082136154,0.6457282900810242,0.515210355987055
0.3,0.005,independent_latents,4,source_shuffle_initialization,False,0.008415712324457075,0.04039032757282257,0.6473761200904846,0.5087378640776699
0.3,0.005,independent_latents,4,no_staged_training,False,0.010123614214311297,0.020826585590839386,0.29522863030433655,0.5003236245954693
0.3,0.005,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.005,independent_latents,0,pooled_mlp,,,,,
0.3,0.005,independent_latents,0,V0_random_init_mechanism,True,0.006792499974466486,0.17886409163475037,0.034907497465610504,0.5
0.3,0.005,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.005,independent_latents,1,pooled_mlp,,,,,
0.3,0.005,independent_latents,1,V0_random_init_mechanism,True,0.007601512526967798,0.18368345499038696,0.034954365342855453,0.5
0.3,0.005,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.005,independent_latents,2,pooled_mlp,,,,,
0.3,0.005,independent_latents,2,V0_random_init_mechanism,True,0.007568590365557288,0.16587969660758972,0.03513054549694061,0.5
0.3,0.005,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.005,independent_latents,3,pooled_mlp,,,,,
0.3,0.005,independent_latents,3,V0_random_init_mechanism,True,0.006305563522370564,0.17843489348888397,0.03515048697590828,0.5
0.3,0.005,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.005,independent_latents,4,pooled_mlp,,,,,
0.3,0.005,independent_latents,4,V0_random_init_mechanism,True,0.00649983205295096,0.1767456829547882,0.03640736639499664,0.5
0.3,0.005,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.01,independent_latents,0,public_residual_init_nll_best,False,0.009940278248945873,0.02604287676513195,0.5469337105751038,0.5223300970873787
0.3,0.01,independent_latents,0,source_shuffle_initialization,False,0.009866127732723233,0.037260107696056366,0.5492761731147766,0.523948220064725
0.3,0.01,independent_latents,0,no_staged_training,False,0.011046528349784679,0.04433543607592583,0.5856063961982727,0.5048543689320388
0.3,0.01,independent_latents,1,public_residual_init_nll_best,False,0.01098678947705564,0.008934001438319683,0.5995021462440491,0.5129449838187702
0.3,0.01,independent_latents,1,source_shuffle_initialization,False,0.011042161185089648,0.016349997371435165,0.6087203025817871,0.5197411003236246
0.3,0.01,independent_latents,1,no_staged_training,False,0.010683163829245786,0.004434671252965927,0.5640564560890198,0.501294498381877
0.3,0.01,independent_latents,2,public_residual_init_nll_best,False,0.01177066467413826,0.05455334484577179,0.5778011679649353,0.53915857605178
0.3,0.01,independent_latents,2,source_shuffle_initialization,False,0.011785457869915741,0.06681174784898758,0.579169511795044,0.53915857605178
0.3,0.01,independent_latents,2,no_staged_training,False,0.029575061881981744,0.07915961742401123,0.23518767952919006,0.510032362459547
0.3,0.01,independent_latents,3,public_residual_init_nll_best,False,0.009667594455537679,0.029609020799398422,0.6170022487640381,0.5320388349514563
0.3,0.01,independent_latents,3,source_shuffle_initialization,False,0.009760366167990028,0.03756631538271904,0.6176882386207581,0.5310679611650485
0.3,0.01,independent_latents,3,no_staged_training,False,0.009061116115233164,0.054605014622211456,0.5948190689086914,0.5132686084142395
0.3,0.01,independent_latents,4,public_residual_init_nll_best,False,0.010162423111010392,0.04734686762094498,0.5085002779960632,0.5080906148867314
0.3,0.01,independent_latents,4,source_shuffle_initialization,False,0.010312463128735736,0.04504172503948212,0.4728010892868042,0.5093851132686085
0.3,0.01,independent_latents,4,no_staged_training,False,0.011170592603247282,0.03952951356768608,0.43378153443336487,0.5058252427184466
0.3,0.01,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.01,independent_latents,0,pooled_mlp,,,,,
0.3,0.01,independent_latents,0,V0_random_init_mechanism,True,0.007144406933574171,0.17854493856430054,0.03614214062690735,0.5
0.3,0.01,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.01,independent_latents,1,pooled_mlp,,,,,
0.3,0.01,independent_latents,1,V0_random_init_mechanism,True,0.0072203877186697496,0.18376974761486053,0.034988436847925186,0.5
0.3,0.01,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.01,independent_latents,2,pooled_mlp,,,,,
0.3,0.01,independent_latents,2,V0_random_init_mechanism,True,0.0070797262692165455,0.1654752790927887,0.03631611540913582,0.5
0.3,0.01,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.01,independent_latents,3,pooled_mlp,,,,,
0.3,0.01,independent_latents,3,V0_random_init_mechanism,True,0.0062188970331920265,0.17833614349365234,0.03586101159453392,0.5
0.3,0.01,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.01,independent_latents,4,pooled_mlp,,,,,
0.3,0.01,independent_latents,4,V0_random_init_mechanism,True,0.006519082143281992,0.176921546459198,0.03544856607913971,0.5
0.3,0.01,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.02,independent_latents,0,public_residual_init_nll_best,False,0.015255413115045571,0.05810575932264328,0.5781641006469727,0.5912621359223301
0.3,0.02,independent_latents,0,source_shuffle_initialization,False,0.015402614476578704,0.07466649264097214,0.5711736083030701,0.5851132686084143
0.3,0.02,independent_latents,0,no_staged_training,False,0.015982657467723045,0.014989851042628288,0.5964099764823914,0.5258899676375405
0.3,0.02,independent_latents,1,public_residual_init_nll_best,False,0.01527437128415119,0.01330232061445713,0.6012842655181885,0.5944983818770226
0.3,0.02,independent_latents,1,source_shuffle_initialization,False,0.015284302942278727,0.019685804843902588,0.6018668413162231,0.5896440129449838
0.3,0.02,independent_latents,1,no_staged_training,False,0.016383510224926116,0.016888510435819626,0.57938551902771,0.5524271844660195
0.3,0.02,independent_latents,2,public_residual_init_nll_best,False,0.017072115698126458,0.032952502369880676,0.5439023375511169,0.5757281553398058
0.3,0.02,independent_latents,2,source_shuffle_initialization,False,0.01670770792237499,0.03020676225423813,0.5688953399658203,0.6317152103559871
0.3,0.02,independent_latents,2,no_staged_training,False,0.016080151931296967,0.016739947721362114,0.4416190981864929,0.5540453074433657
0.3,0.02,independent_latents,3,public_residual_init_nll_best,False,0.01455960981712555,0.03242190182209015,0.547021746635437,0.5631067961165048
0.3,0.02,independent_latents,3,source_shuffle_initialization,False,0.0146549892053575,0.02884642407298088,0.5563661456108093,0.5598705501618123
0.3,0.02,independent_latents,3,no_staged_training,False,0.013390423756020804,0.04880940914154053,0.6045466661453247,0.594822006472492
0.3,0.02,independent_latents,4,public_residual_init_nll_best,False,0.015409917398209785,0.021929612383246422,0.5900166630744934,0.5666666666666667
0.3,0.02,independent_latents,4,source_shuffle_initialization,False,0.01516549745249516,0.0404655784368515,0.5797016024589539,0.5579288025889968
0.3,0.02,independent_latents,4,no_staged_training,False,0.013674131554640468,0.05708838626742363,0.5943548083305359,0.537864077669903
0.3,0.02,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.02,independent_latents,0,pooled_mlp,,,,,
0.3,0.02,independent_latents,0,V0_random_init_mechanism,True,0.007291638163931001,0.1787707805633545,0.03517716005444527,0.5
0.3,0.02,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.02,independent_latents,1,pooled_mlp,,,,,
0.3,0.02,independent_latents,1,V0_random_init_mechanism,True,0.007499138221525622,0.1835605353116989,0.03571433201432228,0.5
0.3,0.02,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.02,independent_latents,2,pooled_mlp,,,,,
0.3,0.02,independent_latents,2,V0_random_init_mechanism,True,0.007119440815732177,0.1663791537284851,0.0355079248547554,0.5
0.3,0.02,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.02,independent_latents,3,pooled_mlp,,,,,
0.3,0.02,independent_latents,3,V0_random_init_mechanism,True,0.006287767573895303,0.17814388871192932,0.036590855568647385,0.5
0.3,0.02,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.02,independent_latents,4,pooled_mlp,,,,,
0.3,0.02,independent_latents,4,V0_random_init_mechanism,True,0.006874321318701029,0.17670616507530212,0.036446623504161835,0.5
0.3,0.02,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.05,independent_latents,0,public_residual_init_nll_best,False,0.09255821471835432,0.003359830006957054,0.0077268765307962894,0.9909385113268608
0.3,0.05,independent_latents,0,source_shuffle_initialization,False,0.09258325275368758,0.01003116276115179,0.009195688180625439,0.9889967637540453
0.3,0.05,independent_latents,0,no_staged_training,False,0.09037082961977884,0.004845569841563702,0.050710681825876236,0.9893203883495145
0.3,0.05,independent_latents,1,public_residual_init_nll_best,False,0.09265243901532542,0.003914768807590008,0.008215539157390594,0.9896440129449838
0.3,0.05,independent_latents,1,source_shuffle_initialization,False,0.09150397444761733,0.010290995240211487,0.009688371792435646,0.9896440129449838
0.3,0.05,independent_latents,1,no_staged_training,False,0.0924168308922589,0.0016943570226430893,0.025914514437317848,0.9880258899676375
0.3,0.05,independent_latents,2,public_residual_init_nll_best,False,0.09151820969731059,0.0008969755144789815,0.014174445532262325,0.9864077669902913
0.3,0.05,independent_latents,2,source_shuffle_initialization,False,0.09231220391281966,0.015108074061572552,0.021113023161888123,0.9896440129449838
0.3,0.05,independent_latents,2,no_staged_training,False,0.09254370571385928,0.0022904393263161182,0.03156192973256111,0.9854368932038835
0.3,0.05,independent_latents,3,public_residual_init_nll_best,False,0.09223525775545405,0.003803536295890808,0.011701369658112526,0.9932038834951457
0.3,0.05,independent_latents,3,source_shuffle_initialization,False,0.09292535149465171,0.0191887766122818,0.02460528537631035,0.9944983818770227
0.3,0.05,independent_latents,3,no_staged_training,False,0.0903179317688477,0.0013969790888950229,0.03958115726709366,0.9919093851132686
0.3,0.05,independent_latents,4,public_residual_init_nll_best,False,0.09200681990238835,0.0031913877464830875,0.017144611105322838,0.9789644012944984
0.3,0.05,independent_latents,4,source_shuffle_initialization,False,0.09272681608916651,0.011997110210359097,0.020600924268364906,0.9825242718446602
0.3,0.05,independent_latents,4,no_staged_training,False,0.09151658822656152,0.0034899418242275715,0.03815949335694313,0.9789644012944984
0.3,0.05,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.05,independent_latents,0,pooled_mlp,,,,,
0.3,0.05,independent_latents,0,V0_random_init_mechanism,True,0.008824415622914531,0.17833757400512695,0.03646358102560043,0.5
0.3,0.05,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.05,independent_latents,1,pooled_mlp,,,,,
0.3,0.05,independent_latents,1,V0_random_init_mechanism,True,0.008182362561109472,0.18338130414485931,0.035579878836870193,0.5
0.3,0.05,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.05,independent_latents,2,pooled_mlp,,,,,
0.3,0.05,independent_latents,2,V0_random_init_mechanism,True,0.009081133136682799,0.16656172275543213,0.036405228078365326,0.5
0.3,0.05,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.05,independent_latents,3,pooled_mlp,,,,,
0.3,0.05,independent_latents,3,V0_random_init_mechanism,True,0.006899854875993479,0.17792634665966034,0.03811800107359886,0.5
0.3,0.05,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.05,independent_latents,4,pooled_mlp,,,,,
0.3,0.05,independent_latents,4,V0_random_init_mechanism,True,0.008087078122345851,0.17692655324935913,0.035965707153081894,0.5
0.3,0.05,independent_latents,4,V7_oracle_u_aware,,,,,1.0
0.3,0.1,independent_latents,0,public_residual_init_nll_best,False,0.1909948093870239,0.003100117202848196,3.0633781622491085e-10,1.0
0.3,0.1,independent_latents,0,source_shuffle_initialization,False,0.19137160295296693,0.009648807346820831,1.543875077913981e-05,1.0
0.3,0.1,independent_latents,0,no_staged_training,False,0.1928253161305311,0.0027315071783959866,0.0009037012932822108,0.9993527508090615
0.3,0.1,independent_latents,1,public_residual_init_nll_best,False,0.19170816816486932,0.005518779158592224,0.0002441635588183999,0.9990291262135922
0.3,0.1,independent_latents,1,source_shuffle_initialization,False,0.19150144913735848,0.012018999084830284,0.0002498343528714031,0.9990291262135922
0.3,0.1,independent_latents,1,no_staged_training,False,0.1896385603713842,0.0022435090504586697,0.001090354984626174,1.0
0.3,0.1,independent_latents,2,public_residual_init_nll_best,False,0.1918230002877634,0.0016311907675117254,0.00046289365855045617,0.9990291262135922
0.3,0.1,independent_latents,2,source_shuffle_initialization,False,0.19048057778073438,0.012769941240549088,0.0002285326481796801,0.9990291262135922
0.3,0.1,independent_latents,2,no_staged_training,False,0.19142839342851822,0.0024965808261185884,0.0007746215560473502,0.9990291262135922
0.3,0.1,independent_latents,3,public_residual_init_nll_best,False,0.19159469324527448,0.003460859414190054,0.00010373923578299582,1.0
0.3,0.1,independent_latents,3,source_shuffle_initialization,False,0.19161250653857662,0.01569339446723461,9.757766383700073e-05,1.0
0.3,0.1,independent_latents,3,no_staged_training,False,0.19112832426158363,0.0013797235442325473,0.00010258897236781195,1.0
0.3,0.1,independent_latents,4,public_residual_init_nll_best,False,0.19043383909211786,0.002008796203881502,0.00042862011468969285,1.0
0.3,0.1,independent_latents,4,source_shuffle_initialization,False,0.19051467751362702,0.016169866546988487,0.0005199196166358888,1.0
0.3,0.1,independent_latents,4,no_staged_training,False,0.19287858636002508,0.002872516866773367,0.0005415108753368258,1.0
0.3,0.1,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,independent_latents,0,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,independent_latents,1,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,independent_latents,2,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,independent_latents,3,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,independent_latents,4,public_residual_init_uniform_candidate_ensemble,,,,,
0.3,0.1,independent_latents,0,pooled_mlp,,,,,
0.3,0.1,independent_latents,0,V0_random_init_mechanism,True,0.011734839636629801,0.17767009139060974,0.0361468642950058,0.5
0.3,0.1,independent_latents,0,V7_oracle_u_aware,,,,,1.0
0.3,0.1,independent_latents,1,pooled_mlp,,,,,
0.3,0.1,independent_latents,1,V0_random_init_mechanism,True,0.009868634735250622,0.18204724788665771,0.03931054845452309,0.5
0.3,0.1,independent_latents,1,V7_oracle_u_aware,,,,,1.0
0.3,0.1,independent_latents,2,pooled_mlp,,,,,
0.3,0.1,independent_latents,2,V0_random_init_mechanism,True,0.009922174682392433,0.16690020263195038,0.04131398722529411,0.5
0.3,0.1,independent_latents,2,V7_oracle_u_aware,,,,,1.0
0.3,0.1,independent_latents,3,pooled_mlp,,,,,
0.3,0.1,independent_latents,3,V0_random_init_mechanism,True,0.00941421351439251,0.17740802466869354,0.03919241949915886,0.5
0.3,0.1,independent_latents,3,V7_oracle_u_aware,,,,,1.0
0.3,0.1,independent_latents,4,pooled_mlp,,,,,
0.3,0.1,independent_latents,4,V0_random_init_mechanism,True,0.010586796077700225,0.17675885558128357,0.03646780923008919,0.5
0.3,0.1,independent_latents,4,V7_oracle_u_aware,,,,,1.0
