kappa,lambda_reward,condition,seed,method,top_set_disagreement,strict_flip,calibration_budget,calibration_replicate
0.0,0.1,confounded,0,V0_random_init_mechanism,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,0,V7_oracle_u_aware,0.18122977346278318,0.18122977346278318,,
0.0,0.1,confounded,0,V1_explicit_collapsed,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,0,V6_oracle_initialized_joint,0.18122977346278318,0.18122977346278318,,
0.0,0.1,confounded,1,pooled_mlp,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,1,V0_random_init_mechanism,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,1,V7_oracle_u_aware,0.2783171521035599,0.2783171521035599,,
0.0,0.1,confounded,1,V1_explicit_collapsed,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,1,V6_oracle_initialized_joint,0.24919093851132687,0.24919093851132687,,
0.0,0.1,confounded,2,pooled_mlp,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,2,V0_random_init_mechanism,0.9061488673139159,0.9061488673139159,,
0.0,0.1,confounded,2,V7_oracle_u_aware,0.2588996763754045,0.2588996763754045,,
0.0,0.1,confounded,2,V1_explicit_collapsed,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,2,V6_oracle_initialized_joint,0.22006472491909385,0.22006472491909385,,
0.0,0.1,confounded,3,pooled_mlp,0.9061488673139159,0.9061488673139159,,
0.0,0.1,confounded,3,V0_random_init_mechanism,0.9061488673139159,0.9061488673139159,,
0.0,0.1,confounded,3,V7_oracle_u_aware,0.17475728155339806,0.17475728155339806,,
0.0,0.1,confounded,3,V1_explicit_collapsed,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,3,V6_oracle_initialized_joint,0.20711974110032363,0.20711974110032363,,
0.0,0.1,confounded,4,pooled_mlp,0.9061488673139159,0.9061488673139159,,
0.0,0.1,confounded,4,V0_random_init_mechanism,0.9061488673139159,0.9061488673139159,,
0.0,0.1,confounded,4,V7_oracle_u_aware,0.2588996763754045,0.2588996763754045,,
0.0,0.1,confounded,4,V1_explicit_collapsed,0.9093851132686084,0.9093851132686084,,
0.0,0.1,confounded,4,V6_oracle_initialized_joint,0.2168284789644013,0.2168284789644013,,
0.0,0.0,independent_latents,0,public_residual_init_nll_best,0.2977346278317152,0.2977346278317152,,
0.0,0.0,independent_latents,0,source_shuffle_initialization,0.3042071197411003,0.3042071197411003,,
0.0,0.0,independent_latents,0,no_staged_training,0.2588996763754045,0.2588996763754045,,
0.0,0.0,independent_latents,1,public_residual_init_nll_best,0.2588996763754045,0.2588996763754045,,
0.0,0.0,independent_latents,1,source_shuffle_initialization,0.255663430420712,0.255663430420712,,
0.0,0.0,independent_latents,1,no_staged_training,0.2459546925566343,0.2459546925566343,,
0.0,0.0,independent_latents,2,public_residual_init_nll_best,0.26537216828478966,0.26537216828478966,,
0.0,0.0,independent_latents,2,source_shuffle_initialization,0.3656957928802589,0.3656957928802589,,
0.0,0.0,independent_latents,2,no_staged_training,0.2750809061488673,0.2750809061488673,,
0.0,0.0,independent_latents,3,public_residual_init_nll_best,0.3333333333333333,0.3333333333333333,,
0.0,0.0,independent_latents,3,source_shuffle_initialization,0.284789644012945,0.284789644012945,,
0.0,0.0,independent_latents,3,no_staged_training,0.2459546925566343,0.2459546925566343,,
0.0,0.0,independent_latents,4,public_residual_init_nll_best,0.2783171521035599,0.2783171521035599,,
0.0,0.0,independent_latents,4,source_shuffle_initialization,0.2815533980582524,0.2815533980582524,,
0.0,0.0,independent_latents,4,no_staged_training,0.2686084142394822,0.2686084142394822,,
0.0,0.0,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.2168284789644013,0.2168284789644013,,
0.0,0.0,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.30097087378640774,0.30097087378640774,,
0.0,0.0,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.24919093851132687,0.24919093851132687,,
0.0,0.0,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.27184466019417475,0.27184466019417475,,
0.0,0.0,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.29449838187702265,0.29449838187702265,,
0.0,0.0,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.29449838187702265,0.29449838187702265,,
0.0,0.0,independent_latents,0,pooled_mlp,0.22006472491909385,0.22006472491909385,,
0.0,0.0,independent_latents,0,V0_random_init_mechanism,0.1553398058252427,0.1553398058252427,,
0.0,0.0,independent_latents,0,V7_oracle_u_aware,0.12944983818770225,0.12944983818770225,,
0.0,0.0,independent_latents,1,pooled_mlp,0.20711974110032363,0.20711974110032363,,
0.0,0.0,independent_latents,1,V0_random_init_mechanism,0.20711974110032363,0.20711974110032363,,
0.0,0.0,independent_latents,1,V7_oracle_u_aware,0.18122977346278318,0.18122977346278318,,
0.0,0.0,independent_latents,2,pooled_mlp,0.2297734627831715,0.2297734627831715,,
0.0,0.0,independent_latents,2,V0_random_init_mechanism,0.1779935275080906,0.1779935275080906,,
0.0,0.0,independent_latents,2,V7_oracle_u_aware,0.15857605177993528,0.15857605177993528,,
0.0,0.0,independent_latents,3,pooled_mlp,0.19093851132686085,0.19093851132686085,,
0.0,0.0,independent_latents,3,V0_random_init_mechanism,0.22330097087378642,0.22330097087378642,,
0.0,0.0,independent_latents,3,V7_oracle_u_aware,0.23948220064724918,0.23948220064724918,,
0.0,0.0,independent_latents,4,pooled_mlp,0.19741100323624594,0.19741100323624594,,
0.0,0.0,independent_latents,4,V0_random_init_mechanism,0.23300970873786409,0.23300970873786409,,
0.0,0.0,independent_latents,4,V7_oracle_u_aware,0.16828478964401294,0.16828478964401294,,
0.0,0.002,independent_latents,0,public_residual_init_nll_best,0.2783171521035599,0.2783171521035599,,
0.0,0.002,independent_latents,0,source_shuffle_initialization,0.26537216828478966,0.26537216828478966,,
0.0,0.002,independent_latents,0,no_staged_training,0.2621359223300971,0.2621359223300971,,
0.0,0.002,independent_latents,1,public_residual_init_nll_best,0.2621359223300971,0.2621359223300971,,
0.0,0.002,independent_latents,1,source_shuffle_initialization,0.2588996763754045,0.2588996763754045,,
0.0,0.002,independent_latents,1,no_staged_training,0.255663430420712,0.255663430420712,,
0.0,0.002,independent_latents,2,public_residual_init_nll_best,0.3106796116504854,0.3106796116504854,,
0.0,0.002,independent_latents,2,source_shuffle_initialization,0.3106796116504854,0.3106796116504854,,
0.0,0.002,independent_latents,2,no_staged_training,0.2912621359223301,0.2912621359223301,,
0.0,0.002,independent_latents,3,public_residual_init_nll_best,0.2977346278317152,0.2977346278317152,,
0.0,0.002,independent_latents,3,source_shuffle_initialization,0.2977346278317152,0.2977346278317152,,
0.0,0.002,independent_latents,3,no_staged_training,0.2588996763754045,0.2588996763754045,,
0.0,0.002,independent_latents,4,public_residual_init_nll_best,0.27184466019417475,0.27184466019417475,,
0.0,0.002,independent_latents,4,source_shuffle_initialization,0.2524271844660194,0.2524271844660194,,
0.0,0.002,independent_latents,4,no_staged_training,0.29449838187702265,0.29449838187702265,,
0.0,0.002,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.2168284789644013,0.2168284789644013,,
0.0,0.002,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.2912621359223301,0.2912621359223301,,
0.0,0.002,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.27184466019417475,0.27184466019417475,,
0.0,0.002,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.313915857605178,0.313915857605178,,
0.0,0.002,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.28802588996763756,0.28802588996763756,,
0.0,0.002,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.28802588996763756,0.28802588996763756,,
0.0,0.002,independent_latents,0,pooled_mlp,0.23948220064724918,0.23948220064724918,,
0.0,0.002,independent_latents,0,V0_random_init_mechanism,0.255663430420712,0.255663430420712,,
0.0,0.002,independent_latents,0,V7_oracle_u_aware,0.21359223300970873,0.21359223300970873,,
0.0,0.002,independent_latents,1,pooled_mlp,0.2750809061488673,0.2750809061488673,,
0.0,0.002,independent_latents,1,V0_random_init_mechanism,0.24271844660194175,0.24271844660194175,,
0.0,0.002,independent_latents,1,V7_oracle_u_aware,0.20388349514563106,0.20388349514563106,,
0.0,0.002,independent_latents,2,pooled_mlp,0.18122977346278318,0.18122977346278318,,
0.0,0.002,independent_latents,2,V0_random_init_mechanism,0.22653721682847897,0.22653721682847897,,
0.0,0.002,independent_latents,2,V7_oracle_u_aware,0.1941747572815534,0.1941747572815534,,
0.0,0.002,independent_latents,3,pooled_mlp,0.20711974110032363,0.20711974110032363,,
0.0,0.002,independent_latents,3,V0_random_init_mechanism,0.23624595469255663,0.23624595469255663,,
0.0,0.002,independent_latents,3,V7_oracle_u_aware,0.17475728155339806,0.17475728155339806,,
0.0,0.002,independent_latents,4,pooled_mlp,0.20064724919093851,0.20064724919093851,,
0.0,0.002,independent_latents,4,V0_random_init_mechanism,0.18770226537216828,0.18770226537216828,,
0.0,0.002,independent_latents,4,V7_oracle_u_aware,0.18122977346278318,0.18122977346278318,,
0.0,0.005,independent_latents,0,public_residual_init_nll_best,0.2750809061488673,0.2750809061488673,,
0.0,0.005,independent_latents,0,source_shuffle_initialization,0.2686084142394822,0.2686084142394822,,
0.0,0.005,independent_latents,0,no_staged_training,0.23948220064724918,0.23948220064724918,,
0.0,0.005,independent_latents,1,public_residual_init_nll_best,0.27184466019417475,0.27184466019417475,,
0.0,0.005,independent_latents,1,source_shuffle_initialization,0.2621359223300971,0.2621359223300971,,
0.0,0.005,independent_latents,1,no_staged_training,0.2815533980582524,0.2815533980582524,,
0.0,0.005,independent_latents,2,public_residual_init_nll_best,0.2621359223300971,0.2621359223300971,,
0.0,0.005,independent_latents,2,source_shuffle_initialization,0.2783171521035599,0.2783171521035599,,
0.0,0.005,independent_latents,2,no_staged_training,0.3042071197411003,0.3042071197411003,,
0.0,0.005,independent_latents,3,public_residual_init_nll_best,0.30097087378640774,0.30097087378640774,,
0.0,0.005,independent_latents,3,source_shuffle_initialization,0.313915857605178,0.313915857605178,,
0.0,0.005,independent_latents,3,no_staged_training,0.2524271844660194,0.2524271844660194,,
0.0,0.005,independent_latents,4,public_residual_init_nll_best,0.2588996763754045,0.2588996763754045,,
0.0,0.005,independent_latents,4,source_shuffle_initialization,0.284789644012945,0.284789644012945,,
0.0,0.005,independent_latents,4,no_staged_training,0.27184466019417475,0.27184466019417475,,
0.0,0.005,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.18446601941747573,0.18446601941747573,,
0.0,0.005,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.27184466019417475,0.27184466019417475,,
0.0,0.005,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.2750809061488673,0.2750809061488673,,
0.0,0.005,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.284789644012945,0.284789644012945,,
0.0,0.005,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.31715210355987056,0.31715210355987056,,
0.0,0.005,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.23948220064724918,0.23948220064724918,,
0.0,0.005,independent_latents,0,pooled_mlp,0.2524271844660194,0.2524271844660194,,
0.0,0.005,independent_latents,0,V0_random_init_mechanism,0.19093851132686085,0.19093851132686085,,
0.0,0.005,independent_latents,0,V7_oracle_u_aware,0.23300970873786409,0.23300970873786409,,
0.0,0.005,independent_latents,1,pooled_mlp,0.22330097087378642,0.22330097087378642,,
0.0,0.005,independent_latents,1,V0_random_init_mechanism,0.24271844660194175,0.24271844660194175,,
0.0,0.005,independent_latents,1,V7_oracle_u_aware,0.1715210355987055,0.1715210355987055,,
0.0,0.005,independent_latents,2,pooled_mlp,0.20711974110032363,0.20711974110032363,,
0.0,0.005,independent_latents,2,V0_random_init_mechanism,0.1650485436893204,0.1650485436893204,,
0.0,0.005,independent_latents,2,V7_oracle_u_aware,0.1941747572815534,0.1941747572815534,,
0.0,0.005,independent_latents,3,pooled_mlp,0.21035598705501618,0.21035598705501618,,
0.0,0.005,independent_latents,3,V0_random_init_mechanism,0.19741100323624594,0.19741100323624594,,
0.0,0.005,independent_latents,3,V7_oracle_u_aware,0.17475728155339806,0.17475728155339806,,
0.0,0.005,independent_latents,4,pooled_mlp,0.19093851132686085,0.19093851132686085,,
0.0,0.005,independent_latents,4,V0_random_init_mechanism,0.23624595469255663,0.23624595469255663,,
0.0,0.005,independent_latents,4,V7_oracle_u_aware,0.19741100323624594,0.19741100323624594,,
0.0,0.01,independent_latents,0,public_residual_init_nll_best,0.3656957928802589,0.3656957928802589,,
0.0,0.01,independent_latents,0,source_shuffle_initialization,0.3300970873786408,0.3300970873786408,,
0.0,0.01,independent_latents,0,no_staged_training,0.27184466019417475,0.27184466019417475,,
0.0,0.01,independent_latents,1,public_residual_init_nll_best,0.255663430420712,0.255663430420712,,
0.0,0.01,independent_latents,1,source_shuffle_initialization,0.2588996763754045,0.2588996763754045,,
0.0,0.01,independent_latents,1,no_staged_training,0.28802588996763756,0.28802588996763756,,
0.0,0.01,independent_latents,2,public_residual_init_nll_best,0.2686084142394822,0.2686084142394822,,
0.0,0.01,independent_latents,2,source_shuffle_initialization,0.23948220064724918,0.23948220064724918,,
0.0,0.01,independent_latents,2,no_staged_training,0.2588996763754045,0.2588996763754045,,
0.0,0.01,independent_latents,3,public_residual_init_nll_best,0.28802588996763756,0.28802588996763756,,
0.0,0.01,independent_latents,3,source_shuffle_initialization,0.2783171521035599,0.2783171521035599,,
0.0,0.01,independent_latents,3,no_staged_training,0.22330097087378642,0.22330097087378642,,
0.0,0.01,independent_latents,4,public_residual_init_nll_best,0.24919093851132687,0.24919093851132687,,
0.0,0.01,independent_latents,4,source_shuffle_initialization,0.3042071197411003,0.3042071197411003,,
0.0,0.01,independent_latents,4,no_staged_training,0.2459546925566343,0.24271844660194175,,
0.0,0.01,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.20064724919093851,0.20064724919093851,,
0.0,0.01,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.32038834951456313,0.32038834951456313,,
0.0,0.01,independent_latents,1,public_residual_init_uniform_candidate_ensemble,0.2750809061488673,0.2750809061488673,,
0.0,0.01,independent_latents,2,public_residual_init_uniform_candidate_ensemble,0.30097087378640774,0.30097087378640774,,
0.0,0.01,independent_latents,3,public_residual_init_uniform_candidate_ensemble,0.29449838187702265,0.29449838187702265,,
0.0,0.01,independent_latents,4,public_residual_init_uniform_candidate_ensemble,0.2686084142394822,0.2686084142394822,,
0.0,0.01,independent_latents,0,pooled_mlp,0.22330097087378642,0.22330097087378642,,
0.0,0.01,independent_latents,0,V0_random_init_mechanism,0.20064724919093851,0.20064724919093851,,
0.0,0.01,independent_latents,0,V7_oracle_u_aware,0.2459546925566343,0.2459546925566343,,
0.0,0.01,independent_latents,1,pooled_mlp,0.21359223300970873,0.21359223300970873,,
0.0,0.01,independent_latents,1,V0_random_init_mechanism,0.2459546925566343,0.2459546925566343,,
0.0,0.01,independent_latents,1,V7_oracle_u_aware,0.19093851132686085,0.19093851132686085,,
0.0,0.01,independent_latents,2,pooled_mlp,0.20064724919093851,0.20064724919093851,,
0.0,0.01,independent_latents,2,V0_random_init_mechanism,0.1553398058252427,0.1553398058252427,,
0.0,0.01,independent_latents,2,V7_oracle_u_aware,0.19741100323624594,0.19741100323624594,,
0.0,0.01,independent_latents,3,pooled_mlp,0.19093851132686085,0.19093851132686085,,
0.0,0.01,independent_latents,3,V0_random_init_mechanism,0.23948220064724918,0.23948220064724918,,
0.0,0.01,independent_latents,3,V7_oracle_u_aware,0.20064724919093851,0.20064724919093851,,
0.0,0.01,independent_latents,4,pooled_mlp,0.22653721682847897,0.22653721682847897,,
0.0,0.01,independent_latents,4,V0_random_init_mechanism,0.2750809061488673,0.2750809061488673,,
0.0,0.01,independent_latents,4,V7_oracle_u_aware,0.20711974110032363,0.20711974110032363,,
0.0,0.02,independent_latents,0,public_residual_init_nll_best,0.3106796116504854,0.3106796116504854,,
0.0,0.02,independent_latents,0,source_shuffle_initialization,0.2912621359223301,0.2912621359223301,,
0.0,0.02,independent_latents,0,no_staged_training,0.2815533980582524,0.2815533980582524,,
0.0,0.02,independent_latents,1,public_residual_init_nll_best,0.2588996763754045,0.2588996763754045,,
0.0,0.02,independent_latents,1,source_shuffle_initialization,0.27184466019417475,0.27184466019417475,,
0.0,0.02,independent_latents,1,no_staged_training,0.28802588996763756,0.28802588996763756,,
0.0,0.02,independent_latents,2,public_residual_init_nll_best,0.2783171521035599,0.2783171521035599,,
0.0,0.02,independent_latents,2,source_shuffle_initialization,0.2912621359223301,0.2912621359223301,,
0.0,0.02,independent_latents,2,no_staged_training,0.22006472491909385,0.22006472491909385,,
0.0,0.02,independent_latents,3,public_residual_init_nll_best,0.3592233009708738,0.3592233009708738,,
0.0,0.02,independent_latents,3,source_shuffle_initialization,0.29449838187702265,0.29449838187702265,,
0.0,0.02,independent_latents,3,no_staged_training,0.313915857605178,0.313915857605178,,
0.0,0.02,independent_latents,4,public_residual_init_nll_best,0.2783171521035599,0.2783171521035599,,
0.0,0.02,independent_latents,4,source_shuffle_initialization,0.2815533980582524,0.2815533980582524,,
0.0,0.02,independent_latents,4,no_staged_training,0.2686084142394822,0.2686084142394822,,
0.0,0.02,independent_latents,-1,public_residual_init_uniform_candidate_ensemble,0.19093851132686085,0.19093851132686085,,
0.0,0.02,independent_latents,0,public_residual_init_uniform_candidate_ensemble,0.2750809061488673,0.2750809061488673,,
