family,kappa,condition,action,mixture,metric,n_anchors,mean,standard_deviation,median,p10,p25,p75,p90,maximum,ci95_low,ci95_high,bootstrap_unit,bootstrap_repetitions,bootstrap_seed,numerator_mean,denominator_mean,pointwise_ratios_computed
u_outcome_effect,0.3,do_oracle,all,none,termination_u_disagreement,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,0.005952066102666152,0.008362244291637573,0.006314674986491076,-0.002443016000162856,0.0032717279232227225,0.01289386068058207,0.015324558882075845,0.02408167724690724,0.005594745067876266,0.006316186659571725,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.008632787037568273,0.005550685393669133,0.007142203750949205,0.001914570536021021,0.004422857238150613,0.014132616716735491,0.0160633295739506,0.024746168323383166,0.008395584534222811,0.008876049615686232,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.008632787037568273,0.005550685393669133,0.007142203750949205,0.001914570536021021,0.004422857238150613,0.014132616716735491,0.0160633295739506,0.024746168323383166,0.008395584534222811,0.008876049615686232,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.6010769869141681,0.10413635491536195,0.6050568264628398,0.45193980065323475,0.563531763942594,0.6822821833376059,0.7330663382588584,0.9419505132716764,0.5964507509902104,0.6056365260934293,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,minus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.6010769869141681,0.10413635491536195,0.6050568264628398,0.45193980065323475,0.563531763942594,0.6822821833376059,0.7330663382588584,0.9419505132716764,0.5964507509902104,0.6056365260934293,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,base,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,plus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-0.007582115314905748,0.00751385580768964,-0.0074419908765115395,-0.015956173067108458,-0.014455726992109508,-0.004530876952377194,-0.001047443181918474,0.024417080698641236,-0.007905912588218133,-0.007253261189281796,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,plus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.009337542211050282,0.0051712955407323315,0.007908446499417465,0.003269557709463511,0.005243900827280934,0.014672258112132686,0.016336064101468574,0.024417080698641236,0.009121701513301649,0.009554214137933404,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,plus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.009337542211050282,0.0051712955407323315,0.007908446499417465,0.003269557709463511,0.005243900827280934,0.014672258112132686,0.016336064101468574,0.024417080698641236,0.009121701513301649,0.009554214137933404,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,plus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.5990238535689782,0.1044719976952694,0.6048625254937974,0.4134842523519378,0.5635718887206309,0.68661255745829,0.7328879749029606,0.7412708318320477,0.5943845200438557,0.6034679781934293,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,plus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.5990238535689782,0.1044719976952694,0.6048625254937974,0.4134842523519378,0.5635718887206309,0.68661255745829,0.7328879749029606,0.7412708318320477,0.5943845200438557,0.6034679781934293,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-0.0005433497374131981,0.0011147133183125268,-0.00012822174840206496,-0.0022006157386216694,-0.0007974298039184664,-0.00010736545509556124,5.960499210249088e-05,0.004762012678828735,-0.0005935904393111585,-0.0004937447165282206,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.0059901097495395185,0.00341648666713431,0.004974831341178451,0.0022173823731371856,0.0031830773214797103,0.00954129727773497,0.010728668860517118,0.016387749674008134,0.005843151610052604,0.0061377533415144575,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.0059901097495395185,0.00341648666713431,0.004974831341178451,0.0022173823731371856,0.0031830773214797103,0.00954129727773497,0.010728668860517118,0.016387749674008134,0.005843151610052604,0.0061377533415144575,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.40003361349438216,0.06681304811751096,0.40275575801886254,0.3026031085664473,0.37519879424741587,0.457868720998522,0.4877847478023412,0.5352247082461524,0.3970218462687109,0.4029938871439549,anchor_id,2000,0,,,
primary_mixture_drift,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.40003361349438216,0.06681304811751096,0.40275575801886254,0.3026031085664473,0.37519879424741587,0.457868720998522,0.4877847478023412,0.5352247082461524,0.3970218462687109,0.4029938871439549,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger1_heavy,reward_do_error_signed,2048,0.0029760330513329096,0.004181122145818773,0.0031573374932452047,-0.00122150800008165,0.0016358639616110837,0.006446930340290924,0.0076622794410379225,0.01204083862345362,0.002797372533937966,0.003158093329785698,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger1_heavy,reward_do_error_abs,2048,0.004316393518784007,0.0027753426968345684,0.0035711018754744916,0.0009572852680112654,0.0022114286190750843,0.0070663083583676345,0.008031664786974702,0.012373084161692027,0.004197792267111283,0.004438024807842997,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger1_heavy,delta_do_error_l2,2048,0.30053849345708405,0.052068177457680984,0.3025284132314199,0.22596990032661732,0.28176588197129687,0.3411410916688029,0.3665331691294291,0.47097525663583834,0.2982253754951052,0.3028182630467146,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger1_heavy,reward_do_error_signed,2048,-2.1467203015212988e-17,1.2793376054288195e-15,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,-8.500687133372597e-17,1.6051613163647864e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger1_heavy,reward_do_error_abs,2048,3.7947076036992655e-17,1.2789546866721796e-15,0.0,0.0,0.0,0.0,0.0,5.595524044110789e-14,1.5178830414797062e-18,1.0714085868501743e-16,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger1_heavy,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger1_heavy,reward_do_error_signed,2048,-0.00379105765745305,0.0037569279038448247,-0.003720995438256214,-0.007978086533554229,-0.007227863496055198,-0.0022654384761887914,-0.000523721590959237,0.012208540349319286,-0.003952956294109239,-0.003626630594641072,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger1_heavy,reward_do_error_abs,2048,0.00466877110552529,0.002585647770366162,0.003954223249708955,0.0016347788547318221,0.002621950413640717,0.00733612905606662,0.008168032050734375,0.012208540349319286,0.004560850756650969,0.0047771070689668505,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger1_heavy,delta_do_error_l2,2048,0.2995119267844891,0.0522359988476347,0.30243126274689874,0.20674212617596896,0.28178594436031545,0.343306278729145,0.36644398745148027,0.37063541591602384,0.2971922600219278,0.30173398909671456,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger1_heavy,reward_do_error_signed,2048,-0.0002716748687067207,0.0005573566591562701,-6.411087420114352e-05,-0.001100307869310931,-0.00039871490195925174,-5.368272754791015e-05,2.9802496051149223e-05,0.002381006339414219,-0.0002967952196557008,-0.00024687235826422734,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger1_heavy,reward_do_error_abs,2048,0.0029950548747697788,0.0017082433335671554,0.0024874156705893364,0.0011086911865685928,0.0015915386607397997,0.004770648638867669,0.005364334430258595,0.00819387483700377,0.002921575805026324,0.0030688766707572435,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger1_heavy,delta_do_error_l2,2048,0.20001680674719108,0.03340652405875547,0.20137787900943133,0.15130155428322367,0.18759939712370793,0.22893436049926094,0.2438923739011706,0.2676123541230762,0.19851092313435545,0.20149694357197745,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger12_midpoint,reward_do_error_signed,2048,3.144186300207963e-18,1.589220016815545e-16,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,-1.086912677916718e-18,1.0733601507606494e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger12_midpoint,reward_do_error_abs,2048,4.445228907190568e-18,1.5889091743144487e-16,0.0,0.0,0.0,0.0,0.0,7.105427357601002e-15,2.168404344971009e-19,1.214306433183765e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger12_midpoint,reward_do_error_signed,2048,-2.1467203015212988e-17,1.2793376054288195e-15,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,-8.500687133372597e-17,1.6051613163647864e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger12_midpoint,reward_do_error_abs,2048,3.7947076036992655e-17,1.2789546866721796e-15,0.0,0.0,0.0,0.0,0.0,5.595524044110789e-14,1.5178830414797062e-18,1.0714085868501743e-16,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger12_midpoint,reward_do_error_signed,2048,-5.312590645178972e-18,1.6097285711575264e-16,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,-1.3769367590565906e-17,-1.0570971181735147e-19,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger12_midpoint,reward_do_error_abs,2048,6.396792817664476e-18,1.6093339984942643e-16,0.0,0.0,0.0,0.0,0.0,6.661338147750939e-15,1.0842021724855044e-18,1.474514954580286e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger12_midpoint,reward_do_error_signed,2048,-7.878535786728e-18,4.3285511491949797e-16,0.0,0.0,0.0,0.0,0.0,4.736951571734001e-15,-2.909456529864851e-17,5.638754798735023e-18,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger12_midpoint,reward_do_error_abs,2048,1.6263032587282567e-17,4.3301684901889656e-16,0.0,0.0,0.0,0.0,0.0,1.865174681370263e-14,2.8541622190680907e-18,3.939267893363999e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger12_midpoint,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger12_midpoint,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger2_heavy,reward_do_error_signed,2048,-0.0029760330513332435,0.0041811221458187995,-0.003157337493245871,-0.0076622794410379225,-0.006446930340291146,-0.0016358639616116388,0.0012215080000812053,0.012373084161691139,-0.0031580933297860278,-0.0027973725339382996,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger2_heavy,reward_do_error_abs,2048,0.0043163935187842655,0.0027753426968345654,0.0035711018754747137,0.0009572852680097554,0.0022114286190755283,0.0070663083583678565,0.0080316647869759,0.012373084161691139,0.004197792267111528,0.0044380248078432355,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger2_heavy,delta_do_error_l2,2048,0.30053849345708405,0.05206817745768096,0.3025284132314199,0.22596990032661743,0.28176588197129715,0.341141091668803,0.3665331691294292,0.47097525663583806,0.29822537549510525,0.30281826304671466,anchor_id,2000,0,,,
do_error,0.3,confounded,minus,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger2_heavy,reward_do_error_signed,2048,-2.1467203015212988e-17,1.2793376054288195e-15,0.0,0.0,0.0,0.0,0.0,1.4210854715202004e-14,-8.500687133372597e-17,1.6051613163647864e-17,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger2_heavy,reward_do_error_abs,2048,3.7947076036992655e-17,1.2789546866721796e-15,0.0,0.0,0.0,0.0,0.0,5.595524044110789e-14,1.5178830414797062e-18,1.0714085868501743e-16,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger2_heavy,delta_do_error_l2,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,base,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger2_heavy,reward_do_error_signed,2048,0.0037910576574526973,0.0037569279038448164,0.0037209954382553256,0.0005237215909592366,0.0022654384761884028,0.00722786349605431,0.007978086533554229,0.010758628072789378,0.003626630594640724,0.003952956294108896,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger2_heavy,reward_do_error_abs,2048,0.004668771105524992,0.00258564777036617,0.003954223249708511,0.0016347788547316888,0.002621950413640217,0.007336129056066065,0.008168032050734197,0.01220854034932195,0.004560850756650679,0.004777107068966553,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger2_heavy,delta_do_error_l2,2048,0.2995119267844892,0.0522359988476347,0.3024312627468987,0.20674212617596885,0.28178594436031545,0.343306278729145,0.3664439874514803,0.3706354159160239,0.2971922600219278,0.30173398909671467,anchor_id,2000,0,,,
do_error,0.3,confounded,plus,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger2_heavy,reward_do_error_signed,2048,0.0002716748687064774,0.0005573566591562565,6.411087420092146e-05,-2.9802496051341707e-05,5.36827275476511e-05,0.0003987149019592147,0.0011003078693107386,0.003103531745682971,0.0002468723582639931,0.0002967952196554577,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger2_heavy,reward_do_error_abs,2048,0.002995054874769765,0.001708243333567173,0.002487415670589114,0.0011086911865685928,0.0015915386607399107,0.004770648638867299,0.005364334430258522,0.008193874837004364,0.0029215758050263074,0.00306887667075722,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger2_heavy,delta_do_error_l2,2048,0.20001680674719108,0.03340652405875548,0.20137787900943133,0.15130155428322364,0.18759939712370796,0.22893436049926102,0.24389237390117058,0.2676123541230762,0.19851092313435545,0.20149694357197745,anchor_id,2000,0,,,
do_error,0.3,confounded,all,logger2_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
action_ranking,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,top_set_different,2048,0.9716796875,0.16592683815591777,1.0,1.0,1.0,1.0,1.0,1.0,0.96435546875,0.978515625,anchor_id,2000,0,,,
action_ranking,0.3,confounded,all,logger1_heavy_vs_logger2_heavy,strict_flip,2048,0.9716796875,0.16592683815591777,1.0,1.0,1.0,1.0,1.0,1.0,0.96435546875,0.978515625,anchor_id,2000,0,,,
action_ranking,0.3,confounded,all,logger1_heavy,top_set_differs_from_do,2048,0.01904296875,0.13670939910621155,0.0,0.0,0.0,0.0,0.0,1.0,0.01318359375,0.02490234375,anchor_id,2000,0,,,
action_ranking,0.3,confounded,minus,logger1_heavy,fraction_action_in_top_set,2048,0.8388671875,0.3677432011349057,1.0,0.0,1.0,1.0,1.0,1.0,0.82275390625,0.85400390625,anchor_id,2000,0,,,
action_ranking,0.3,confounded,base,logger1_heavy,fraction_action_in_top_set,2048,0.078125,0.2684337316640104,0.0,0.0,0.0,0.0,0.0,1.0,0.06640625,0.08935546875,anchor_id,2000,0,,,
action_ranking,0.3,confounded,plus,logger1_heavy,fraction_action_in_top_set,2048,0.08349609375,0.276698174567283,0.0,0.0,0.0,0.0,0.0,1.0,0.07177734375,0.095703125,anchor_id,2000,0,,,
action_ranking,0.3,confounded,all,logger12_midpoint,top_set_differs_from_do,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
action_ranking,0.3,confounded,minus,logger12_midpoint,fraction_action_in_top_set,2048,0.826171875,0.3790541718770436,1.0,0.0,1.0,1.0,1.0,1.0,0.81004638671875,0.8427734375,anchor_id,2000,0,,,
action_ranking,0.3,confounded,base,logger12_midpoint,fraction_action_in_top_set,2048,0.0859375,0.280340186951723,0.0,0.0,0.0,0.0,0.0,1.0,0.0732421875,0.09814453125,anchor_id,2000,0,,,
action_ranking,0.3,confounded,plus,logger12_midpoint,fraction_action_in_top_set,2048,0.087890625,0.2832049181198814,0.0,0.0,0.0,0.0,0.0,1.0,0.07615966796875,0.09962158203124993,anchor_id,2000,0,,,
action_ranking,0.3,confounded,all,logger2_heavy,top_set_differs_from_do,2048,0.96728515625,0.1779326888269139,1.0,1.0,1.0,1.0,1.0,1.0,0.95947265625,0.974609375,anchor_id,2000,0,,,
action_ranking,0.3,confounded,minus,logger2_heavy,fraction_action_in_top_set,2048,0.0927734375,0.2901855334230356,0.0,0.0,0.0,0.0,0.0,1.0,0.08056640625,0.10499267578124993,anchor_id,2000,0,,,
action_ranking,0.3,confounded,base,logger2_heavy,fraction_action_in_top_set,2048,0.02490234375,0.1558655810921668,0.0,0.0,0.0,0.0,0.0,1.0,0.0185546875,0.0322265625,anchor_id,2000,0,,,
action_ranking,0.3,confounded,plus,logger2_heavy,fraction_action_in_top_set,2048,0.88232421875,0.3223025192007063,1.0,0.0,1.0,1.0,1.0,1.0,0.8681640625,0.8955078125,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,minus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-3.2526065174565133e-19,1.7022107330716639e-16,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-15,-7.917386364575397e-18,7.15573433840433e-18,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,minus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,6.830473686658678e-18,1.700842187892873e-16,0.0,0.0,0.0,0.0,0.0,5.329070518200751e-15,8.673617379884035e-19,1.5178830414797062e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,minus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,1.7249656564244376e-16,2.9939300884584864e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,5.329070518200751e-15,1.597016247543992e-16,1.8583360761673105e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,minus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,1.4122910382090118e-16,1.8115889822607477e-16,1.1102569054260746e-16,7.152448122690996e-18,1.9634839590475577e-17,2.220467225037644e-16,3.1526409897933875e-16,9.425919751379393e-16,1.3334444576480336e-16,1.4925164043509824e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,minus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,1.5593913284242384e-16,1.8437669405822573e-16,1.118059776254646e-16,1.4327228947559062e-17,3.184528986116163e-17,2.224795802811528e-16,3.3320872452786066e-16,9.442251423815514e-16,1.4779199640024528e-16,1.6439570415230775e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,base,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,base,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,base,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,base,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,base,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,plus,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-2.7538735181131813e-17,1.970726923532979e-15,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-14,-1.2284281664803888e-16,3.220080452281948e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,plus,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,5.767955557622884e-17,1.9700748217147907e-15,0.0,0.0,0.0,0.0,0.0,8.615330671091215e-14,1.951563910473908e-18,1.5288876935304332e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,plus,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,2.2280354644577116e-16,1.9824250243298893e-15,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,8.615330671091215e-14,1.653909756545169e-16,3.2016896729311627e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,plus,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,1.3207600071460962e-16,1.7359609665528615e-16,6.496342629149515e-17,6.980755691460278e-18,1.5521898148890684e-17,1.6883447432982303e-16,3.1406831932840416e-16,9.425792048788986e-16,1.246324423789802e-16,1.4000146355478978e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,plus,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,1.4511380354261735e-16,1.7522949964223433e-16,1.1109343044551898e-16,1.3904866443919908e-17,2.948072638714919e-17,2.22180717134151e-16,3.1919383346741347e-16,9.425792048788986e-16,1.3760015017363117e-16,1.5286872772130964e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,all,logger1_heavy_vs_logger2_heavy,signed_reward_drift,2048,-9.287998610959155e-18,6.593858482465117e-16,0.0,0.0,0.0,0.0,0.0,7.401486830834377e-15,-4.1200586056259566e-17,1.0733601507606494e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,all,logger1_heavy_vs_logger2_heavy,absolute_reward_drift,2048,2.1503343087629172e-17,6.591004371691913e-16,0.0,0.0,0.0,0.0,0.0,2.8717768903637385e-14,2.2759210604091544e-18,5.341773753655038e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,all,logger1_heavy_vs_logger2_heavy,three_mixture_reward_range,2048,1.31766704029405e-16,6.674926084079362e-16,1.4802973661668753e-16,0.0,0.0,1.4802973661668753e-16,2.9605947323337506e-16,2.8717768903637385e-14,1.1167237201510174e-16,1.6487462436987066e-16,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,all,logger1_heavy_vs_logger2_heavy,delta_drift_heavy_contrast,2048,9.110170151183693e-17,9.669743686139521e-17,5.7978448478926e-17,1.069465940134535e-17,2.803856741479779e-17,1.1520574921940047e-16,1.8922916441340653e-16,6.148068058397323e-16,8.685188464278623e-17,9.524036976370866e-17,anchor_id,2000,0,,,
primary_mixture_drift,0.3,independent_latents,all,logger1_heavy_vs_logger2_heavy,three_mixture_delta_drift,2048,1.0035097879501374e-16,9.856889584843741e-17,7.4602774765392e-17,1.9825228643508627e-17,3.793962625428215e-17,1.2485438537079477e-16,2.1214745772693492e-16,6.148068058397323e-16,9.615292100792413e-17,1.0462269198497267e-16,anchor_id,2000,0,,,
do_error,0.3,independent_latents,minus,logger1_heavy,reward_do_error_signed,2048,-1.6360610782806262e-16,2.890004768304453e-16,0.0,-4.440892098500626e-16,-4.440892098500626e-16,0.0,0.0,6.217248937900877e-15,-1.757518826653315e-16,-1.5086537704864235e-16,anchor_id,2000,0,,,
do_error,0.3,independent_latents,minus,logger1_heavy,reward_do_error_abs,2048,1.7011132086297565e-16,2.852180080431025e-16,0.0,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,6.217248937900877e-15,1.5802246663976227e-16,1.824712256293104e-16,anchor_id,2000,0,,,
do_error,0.3,independent_latents,minus,logger1_heavy,delta_do_error_l2,2048,1.4183332560240921e-16,1.8336874339142423e-16,9.91099914433169e-17,7.848258517707109e-18,2.782077318483695e-17,2.220450288805399e-16,3.1465485242813863e-16,9.442251423815514e-16,1.3394168073961252e-16,1.5029227682954705e-16,anchor_id,2000,0,,,
do_error,0.3,independent_latents,minus,logger1_heavy,termination_do_error_abs,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,anchor_id,2000,0,,,
