variant,epoch,anchor_id,state_index,candidate_index,selected_by_model_max,true_do_reward,model_reward_error,transition_error_l2,true_do_next_value,value_extrapolation_error,simulator_bellman,model_bellman,bellman_prediction_error
matched_moving_target,0,374,41,20,True,2.753226132203957,0.00105733271666697,0.36718028037753725,-2.7429568838499563e-08,7.766680631959844e-09,2.7532261050486837,5.409858648348294,2.6566325432996103
matched_moving_target,0,374,41,21,False,2.780062413559607,0.0035460532200239925,0.850289794639807,-1.9860519007153243e-08,-1.968391227791244e-09,2.780062393897693,5.119000398102221,2.338938004204528
matched_moving_target,0,374,41,22,False,2.735117952540185,-0.005618179189645467,0.6114566146787331,-4.528495090028173e-08,7.457765960339202e-09,2.7351179077080836,3.9264623975820934,1.1913444898740098
matched_moving_target,0,374,41,23,False,2.7580717093944767,-0.04380949966039793,1.060830726418272,-3.9724005418406705e-08,2.5084023747012907e-09,2.7580716700677113,4.975280643519472,2.217208973451761
matched_moving_target,0,374,41,24,False,2.7531363322683315,-0.03743284538382596,0.44909003649022644,-3.6406216707973726e-08,-1.6578027839386777e-10,2.753136296226177,3.4118126715961834,0.6586763753700065
matched_moving_target,0,374,41,25,False,2.731920599444101,0.0011468750453405008,0.3271019974995913,-4.6018197252806203e-08,5.892093923876018e-09,2.731920553886086,4.714074374019882,1.9821538201337958
matched_moving_target,0,374,41,26,False,2.752900231374866,-0.022709403559042496,0.45686932639859756,-3.638878176559501e-08,-2.9278997004666962e-09,2.752900195349972,3.8011130544982157,1.0482128591482436
matched_moving_target,0,374,41,27,False,2.7211798701923926,-0.052660946840188405,0.3519016450261149,-6.420167508736085e-08,2.5692976635127707e-09,2.721179806632734,3.799637517473254,1.07845771084052
matched_moving_target,0,375,42,0,False,3.3628012149146986,-0.10076815385132143,0.31644661602921836,-5.953428328098198e-08,1.3414798161193175e-09,3.3628011559757582,4.063112810385276,0.7003116544095174
matched_moving_target,0,375,42,1,False,3.3263604266213687,-0.09883273585678332,0.3379626794292913,-8.105723736662185e-08,7.022009640422766e-09,3.326360346374704,4.459069219555452,1.1327088731807486
matched_moving_target,0,375,42,2,False,3.3756856604796477,-0.07715042812503636,0.45133069911946816,-5.722775853200801e-08,1.6399724245275138e-08,3.375685603824167,4.968467357973827,1.59278175414966
matched_moving_target,0,375,42,3,False,3.387006995194226,-0.11389736293323427,0.23070736161991878,-4.2487307894134574e-08,-7.618652375640522e-09,3.3870069531317912,5.113201209804237,1.726194256672446
matched_moving_target,0,375,42,4,False,3.383786848944152,-0.09777026947825629,0.3219814264791724,-4.477498727339935e-08,1.8782859712018762e-09,3.3837868046169146,4.298043342109673,0.9142565374927583
matched_moving_target,0,375,42,5,False,3.345137883186629,-0.08966127693198622,0.11990800089067413,-6.947066921725309e-08,1.054562659419389e-09,3.3451378144106663,4.197867834701582,0.8527300202909158
matched_moving_target,0,375,42,6,False,3.383237456333849,-0.08869653855729087,0.35568140056548125,-4.747560922169214e-08,5.632657007481612e-09,3.383237409332996,4.01042365379432,0.6271862444613241
matched_moving_target,0,375,42,7,False,3.4012517324474727,-0.11141726267991192,0.24508406692134865,-3.577094886964005e-08,-1.5908661055163975e-09,3.4012516970342332,4.83574495836271,1.4344932613284769
matched_moving_target,0,375,42,8,False,3.3638700559702057,-0.10378281100741038,0.28482675824536074,-5.8914865874726274e-08,7.119300704516718e-10,3.3638699976444886,4.150436028622423,0.7865660309779341
matched_moving_target,0,375,42,9,False,3.4043293817203257,-0.07480135767621165,0.45646677649596484,-4.029917910486347e-08,9.625134467228236e-09,3.4043293418241385,4.979306563227134,1.5749772214029951
matched_moving_target,0,375,42,10,False,3.3627680642095363,-0.10218050988184402,0.35244435413927866,-6.003046948421797e-08,4.126565755768752e-09,3.3627680047793715,4.51321873605988,1.1504507312805083
matched_moving_target,0,375,42,11,False,3.3645894283892885,-0.09136837873837456,0.3642682771235476,-5.928147395195538e-08,3.826007954899069e-09,3.3645893697006293,4.038621838860123,0.6740324691594934
matched_moving_target,0,375,42,12,False,3.33618107429266,-0.0987604525701693,0.36065124217883915,-7.444998573191697e-08,3.8276795066849445e-09,3.336181000587174,3.9860098542238727,0.6498288536366985
matched_moving_target,0,375,42,13,False,3.347759104013687,-0.08084884842339557,0.32736721917253847,-7.161189685689351e-08,7.402679358392561e-09,3.3477590331179092,4.149129787694183,0.8013707545762738
matched_moving_target,0,375,42,14,False,3.3956064063750446,-0.08966746892126132,0.3529187404422171,-3.7266337571395525e-08,9.531538225360237e-09,3.3956063694813703,4.4575557448242815,1.0619493753429112
matched_moving_target,0,375,42,15,False,3.353026804367355,-0.09055579733476016,0.38981949290586504,-6.856846823666274e-08,9.304194747983274e-09,3.3530267364845714,4.154938476093494,0.8019117396089226
matched_moving_target,0,375,42,16,False,3.3477488949369922,-0.09728634707136319,0.37350572563467027,-6.934596186169983e-08,6.803137608812904e-09,3.34774882628449,4.081867699217712,0.7341188729332222
matched_moving_target,0,375,42,17,False,3.350721728902723,-0.09461466158899334,0.3270707769591183,-6.703472976710145e-08,4.286444976742132e-09,3.3507216625383407,4.020723910656807,0.6700022481184664
matched_moving_target,0,375,42,18,False,3.3890669068224533,-0.10071118281385516,0.21288618754372213,-4.1953018836693445e-08,-1.967105589528728e-09,3.3890668652889646,3.9199207408547734,0.5308538755658088
matched_moving_target,0,375,42,19,False,3.371825331515745,-0.10350124510545111,0.2201020761332945,-5.366393196482022e-08,-1.210171518550851e-09,3.371825278388452,3.9195451019081404,0.5477198235196883
matched_moving_target,0,375,42,20,False,3.370078639733868,-0.07589505295098409,0.41936701222473743,-5.932580826595313e-08,1.293997264895097e-08,3.3700785810013176,4.8963326662813405,1.5262540852800228
matched_moving_target,0,375,42,21,True,3.4181040258415365,-0.10298638266654514,0.27322862188846553,-3.371476253732908e-08,2.3015758188194013e-09,3.4181039924639216,5.140057572696043,1.7219535802321215
matched_moving_target,0,375,42,22,False,3.330375632081092,-0.0965035864163366,0.3526915532243271,-7.754837483275878e-08,4.7047130635746726e-09,3.330375555308201,4.069613169472429,0.7392376141642285
matched_moving_target,0,375,42,23,False,3.3294193718329916,-0.10162914795301514,0.37356499760257283,-7.902255205749498e-08,5.843713068998113e-09,3.3294192936006652,4.8350439755445835,1.5056246819439183
matched_moving_target,0,375,42,24,False,3.352169074598321,-0.0835987067942523,0.3734201460146534,-6.894127935197503e-08,7.085095177217227e-09,3.3521690063464544,4.16260763020193,0.8104386238554757
matched_moving_target,0,375,42,25,False,3.360317026607513,-0.09956008198761168,0.34797261489863596,-6.128603757815654e-08,2.5275426196458284e-09,3.3603169659343357,4.132247327479828,0.771930361545492
matched_moving_target,0,375,42,26,False,3.352136351412998,-0.09345792613114945,0.3051407565687892,-6.634281035644563e-08,4.3946037919795344e-09,3.3521362857336157,4.0411427940655305,0.6890065083319148
matched_moving_target,0,375,42,27,False,3.3303130513461223,-0.09104938784744476,0.23359320945926398,-7.8646905876667e-08,5.663196134264581e-09,3.3303129734856856,3.92685804834046,0.5965450748547743
matched_moving_target,0,376,43,0,False,3.4145712383873414,-0.03125036059590425,0.15609315888868558,-6.649327488617018e-08,-2.7955699977155746e-09,3.414571172558999,4.811803035485369,1.3972318629263696
matched_moving_target,0,376,43,1,False,3.4047029932820423,-0.023223088447915874,0.12393761936371599,-7.216084796368705e-08,2.967016854427129e-09,3.404702921842803,4.141511231984168,0.7368083101413654
matched_moving_target,0,376,43,2,False,3.4301964585102835,-0.019076769531696236,0.11097521815670316,-6.15223889610661e-08,1.281815542597542e-09,3.4301963976031185,5.353826870693731,1.9236304730906126
matched_moving_target,0,376,43,3,False,3.3750364970696296,-0.040292291032296035,0.22781902837902399,-1.1427792401264014e-07,9.417718160875665e-09,3.375036383934485,5.224203628836922,1.8491672449024374
matched_moving_target,0,376,43,4,False,3.425031317391074,-0.02771538561335163,0.16757053960979973,-7.348175756760611e-08,-1.6791901202850568e-09,3.425031244644134,5.455467236901484,2.03043599225735
matched_moving_target,0,376,43,5,False,3.3788631375267717,-0.022881609236954592,0.06256921858598237,-6.484136605422464e-08,2.87466406234671e-09,3.3788630733338194,4.294373682520064,0.9155106091862444
matched_moving_target,0,376,43,6,True,3.322135128076611,-0.05574143357283301,0.33313121284862557,-1.5653976959129068e-07,1.3327834835763497e-08,3.322134973102239,5.544716076548875,2.222581103446636
matched_moving_target,0,376,43,7,False,3.411957269336554,-0.025843623983490716,0.32559352840790884,-4.427418254238091e-08,-4.541915288314158e-09,3.4119572255051134,5.341601481123829,1.9296442556187152
matched_moving_target,0,376,43,8,False,3.393908836258758,-0.03143395213593081,0.15590646665044472,-8.333424261763867e-08,4.4903742946189595e-09,3.3939087537578576,4.211289681644411,0.8173809278865534
matched_moving_target,0,376,43,9,False,3.359118256134301,-0.024766573998413755,0.21599606742794106,-9.908850273632197e-08,8.960817865499848e-09,3.3591181580366833,4.131223586239254,0.7721054282025706
matched_moving_target,0,376,43,10,False,3.3952151753291098,-0.017797281424041245,0.11375174708619018,-5.895180699155844e-08,2.2931043730523015e-09,3.395215116966821,4.210893411617578,0.8156782946507568
matched_moving_target,0,376,43,11,False,3.3511439382873736,-0.020707840677861356,0.2288387237460215,-1.0376334458328529e-07,9.644427478860962e-09,3.3511438355616625,4.248188865397871,0.8970450298362089
matched_moving_target,0,376,43,12,False,3.4056531806169676,-0.014529315683249777,0.10461478672884472,-5.688080584320687e-08,1.2495657841782304e-09,3.40565312430497,4.025553449784677,0.6199003254797075
matched_moving_target,0,376,43,13,False,3.41186316248295,-0.019219175412745315,0.143235470268289,-4.705192147014259e-08,-1.8615171626379379e-09,3.411863115901548,4.528508328826017,1.1166452129244688
matched_moving_target,0,376,43,14,False,3.4201958554575405,-0.009692812425322384,0.10430051405254089,-5.493441967985291e-08,1.1596998916729717e-09,3.420195801072465,4.417653819675321,0.9974580186028561
matched_moving_target,0,376,43,15,False,3.416623746992898,-0.010310062185006963,0.0994670499723864,-5.409746783868741e-08,1.4554206728689678e-09,3.416623693436405,4.230976404173862,0.8143527107374564
matched_moving_target,0,376,43,16,False,3.4050262773526097,-0.012763504640661338,0.1303599511851668,-6.607077196463251e-08,2.9368401044393977e-09,3.4050262119425456,4.0192565593603655,0.6142303474178199
matched_moving_target,0,376,43,17,False,3.3940346583645846,-0.025614586450314114,0.12966088224115685,-6.902456917146083e-08,1.7977903610244539e-09,3.394034590030261,4.284378156823445,0.890343566793184
matched_moving_target,0,376,43,18,False,3.347085167496986,-0.00578963272435562,0.33956543777026377,-1.0567395491989373e-07,1.1994217175015365e-08,3.3470850628797706,4.18828580374848,0.8412007408687092
matched_moving_target,0,376,43,19,False,3.403976404978515,-0.019321460828191306,0.13815541954869498,-7.06246225945506e-08,3.093667544362688e-09,3.4039763350601384,4.081324950193783,0.6773486151336443
matched_moving_target,0,376,43,20,False,3.3599227768484243,-0.027016716382604056,0.15789388055623077,-9.524338651090147e-08,8.25444601559866e-09,3.3599226825574715,4.023190293891467,0.6632676113339957
matched_moving_target,0,376,43,21,False,3.4406457840000346,-0.011367795902428313,0.38610666323542714,-3.128217151981971e-08,-4.597753289203865e-09,3.440645753030685,5.422663787026098,1.9820180339954128
matched_moving_target,0,376,43,22,False,3.34797023767989,-0.027134149262288076,0.13536476624197905,-1.0426978036548462e-07,6.842348909685825e-09,3.3479701344528077,4.53387649228297,1.1859063578301625
matched_moving_target,0,376,43,23,False,3.3971609717878395,-0.011845660652229473,0.1351337555535412,-3.891041089332248e-08,-1.941053540122084e-09,3.397160933266533,4.882212541295447,1.4850516080289138
matched_moving_target,0,376,43,24,False,3.3404900114747136,-0.022261347434305634,0.0659838400593145,-9.200450179491781e-08,3.3254217157718813e-09,3.3404899203902567,5.443548832305535,2.1030589119152787
matched_moving_target,0,376,43,25,False,3.3944327257705034,-0.008760980129398632,0.15013200316568076,-5.9384257511396754e-08,2.1004513683919868e-09,3.3944326669800886,4.192856344108751,0.7984236771286626
matched_moving_target,0,376,43,26,False,3.394921055587342,-0.019460999919213684,0.10475921495474574,-5.903796562733987e-08,2.180946978569409e-09,3.394920997139756,4.200666195428953,0.805745198289197
matched_moving_target,0,376,43,27,False,3.378482510657759,-0.023938144867492905,0.10288937176442366,-7.103592736257269e-08,3.555541638888826e-09,3.378482440332191,4.081662373372364,0.7031799330401727
matched_moving_target,0,377,44,0,False,4.002594403403435,0.04557429149159731,0.8473587204113208,-6.588347289948615e-08,-2.253710107424922e-09,4.002594338178797,4.797379700313268,0.7947853621344709
matched_moving_target,0,377,44,1,False,4.002926494885996,0.04008845037212616,0.8633428735341342,-6.569247190668648e-08,-2.782346797403079e-09,4.002926429850448,5.338205630539946,1.3352792006894978
matched_moving_target,0,377,44,2,False,4.025096495426155,0.0633247945795361,0.5270126135923594,-5.573281391946239e-08,1.7397869811475175e-09,4.025096440250669,4.817506006489774,0.7924095662391046
matched_moving_target,0,377,44,3,True,4.001742845586314,0.05676810473966043,0.604429659294034,-6.827724874369778e-08,2.118387243399411e-09,4.001742777991837,5.514363750128944,1.512620972137107
matched_moving_target,0,377,44,4,False,4.038845960306304,0.03843552160478936,0.6479975249223607,-4.9119496026150955e-08,-4.078124504758307e-10,4.038845911678003,4.33616231261201,0.29731640093400724
matched_moving_target,0,377,44,5,False,4.0118552025240675,0.045498956233835486,0.7444013510142666,-6.248751205362169e-08,-1.2040040076044534e-09,4.011855140661431,4.801972434699664,0.7901172940382333
matched_moving_target,0,377,44,6,False,4.010564444475768,0.04068706638733577,0.7846535600729915,-6.306881772388806e-08,-2.1403678829301498e-09,4.010564382037638,4.640141951610909,0.6295775695732706
matched_moving_target,0,377,44,7,False,4.018223026311912,0.046707514960697694,0.6399102910807787,-6.020333742640105e-08,-5.171578720819525e-10,4.018222966710607,4.805760628386452,0.7875376616758443
matched_moving_target,0,377,44,8,False,4.026991054808581,0.05025272862521213,0.5905810757939184,-5.48356471341549e-08,1.1020695467323094e-10,4.02699100052129,4.811917253002485,0.7849262524811946
matched_moving_target,0,377,44,9,False,4.013630770471802,0.06473863432566151,0.7082294235123457,-6.072667702028411e-08,-7.835012638679473e-10,4.013630710352392,4.812480060420022,0.7988493500676297
matched_moving_target,0,377,44,10,False,4.063755548946982,0.03597657151374012,0.5833213149802209,-2.9681270774517543e-08,-6.801851526461178e-09,4.063755519562523,4.356369103283455,0.2926135837209314
matched_moving_target,0,377,44,11,False,4.0239737335173835,0.06308066486991848,0.5876131344041474,-5.5862161119080156e-08,7.177991534490502e-10,4.023973678213844,4.816822561180919,0.7928488829670748
matched_moving_target,0,377,44,12,False,4.025009331468615,0.05955862247199839,0.5966390727543308,-5.529101976264883e-08,7.835350146478959e-10,4.025009276730506,4.81557933857739,0.7905700618468838
matched_moving_target,0,377,44,13,False,4.042079288199249,0.04955317649234381,0.6577817845565304,-4.529264252539633e-08,-7.960192505152008e-10,4.042079243359533,4.819111594683173,0.7770323513236406
matched_moving_target,0,377,44,14,False,4.0154649203479496,0.052658222214428285,0.7437773729324175,-5.928453994386018e-08,-1.3390089037557118e-09,4.015464861656255,4.807356929190039,0.7918920675337837
matched_moving_target,0,377,44,15,False,3.984635780334175,0.07343051185467253,0.8673476859607808,-7.706729476808505e-08,5.886242604447034e-10,3.984635704037553,5.222660814854091,1.238025110816538
matched_moving_target,0,377,44,16,False,4.029197230119825,0.048150913732834866,0.5435465230348976,-5.4721501996368715e-08,5.554330329005097e-10,4.029197175945538,4.811969433761017,0.7827722578154788
matched_moving_target,0,377,44,17,False,4.021289634504935,0.059733191409403474,0.6138404526454737,-5.718099416185396e-08,7.496048226585117e-10,4.021289577895751,4.813806771208322,0.7925171933125705
matched_moving_target,0,377,44,18,False,4.0611449645946305,0.04644590917052405,0.45793285568500125,-3.331441078557873e-08,-3.251649616231589e-09,4.061144931613364,4.827090803209033,0.7659458715956688
matched_moving_target,0,377,44,19,False,4.0730749529131245,0.024455668420792165,0.6483698604889918,-2.185135183907505e-08,-1.0919937842857053e-08,4.073074931280286,4.1058887696108215,0.03281383833053564
matched_moving_target,0,377,44,20,False,4.057824874868929,0.07099447120129376,0.31822016795794333,-3.460259634380236e-08,-2.7755397979944973e-09,4.057824840612359,4.932365106482407,0.8745402658700474
matched_moving_target,0,377,44,21,False,4.0526478048579335,0.035463254263831345,0.7598046455648889,-3.553293836944249e-08,-6.28168805860696e-09,4.052647769680324,4.817350895379056,0.7647031256987313
matched_moving_target,0,377,44,22,False,4.057221665326551,0.043082368619060674,0.6114544529780198,-3.332190168237048e-08,-5.971360295120576e-09,4.0572216323378685,4.823447384767471,0.7662257524296026
matched_moving_target,0,377,44,23,False,4.046835194519716,0.06296232743255814,0.3838355752855688,-4.399829123258314e-08,1.3690453215531306e-09,4.046835150961408,4.828194125477739,0.7813589745163316
matched_moving_target,0,377,44,24,False,4.075447983073048,0.07566035783194192,0.22078509636780194,-1.9487537805673583e-08,-7.314777228373259e-09,4.075447963780386,5.509686359883662,1.434238396103276
matched_moving_target,0,377,44,25,False,4.070788806065567,0.026924331066984664,0.6729944445056575,-2.2785875408715128e-08,-1.113230840843471e-08,4.07078878350755,4.114023281894386,0.043234498386835796
matched_moving_target,0,377,44,26,False,4.074571428592104,0.037242686053194696,0.5742436683212873,-2.0173906101206285e-08,-1.1006947353564556e-08,4.074571408619937,4.829202431895701,0.7546310232757643
matched_moving_target,0,377,44,27,False,4.080475073409685,0.07651073594886704,0.0707801551742911,-1.9185694810630594e-08,-5.67694158348786e-09,4.080475054415848,5.483617437368709,1.4031423829528613
matched_moving_target,0,378,45,0,False,1.1111163387522969,-0.028736412741296125,0.5372009415067822,-6.991720269411417e-08,-5.199854768989098e-09,1.1111162695342662,3.314485299705999,2.203369030171733
matched_moving_target,0,378,45,1,False,1.1160597555559206,-0.061370740334237395,0.3340453059304783,-7.397133927611321e-08,-3.0577105292195483e-09,1.1160596823242948,3.3006398432503916,2.184580160926097
matched_moving_target,0,378,45,2,False,1.1042862821007056,-0.03496676368147078,0.23697458191080648,-1.021524340671931e-07,1.2523102554951038e-09,1.104286180969796,2.4939711087110052,1.3896849277412093
matched_moving_target,0,378,45,3,False,1.127157388014402,-0.06247220777289053,0.35492781824657094,-6.131704566314511e-08,-3.0122251359898655e-09,1.1271573273105266,3.305637932797366,2.1784806054868393
matched_moving_target,0,378,45,4,True,1.119755878272922,-0.0016063497347533762,0.6160021526082409,-5.459987839628866e-08,-3.33126060070299e-09,1.1197558242190424,4.919635342425573,3.7998795182065304
matched_moving_target,0,378,45,5,False,1.1221216460800014,-0.06130837529970057,0.3289643389117191,-6.647484340760457e-08,-2.5956516935821128e-09,1.1221215802699065,1.566891804832009,0.4447702245621026
matched_moving_target,0,378,45,6,False,1.1162963052772303,-0.049517664228004854,0.2966338564434619,-7.60024363444245e-08,-1.5903793837424018e-09,1.1162962300348183,3.306684656809069,2.190388426774251
matched_moving_target,0,378,45,7,False,1.1232110213788737,-0.04149403688331654,0.5602986906656899,-5.778403000533672e-08,-3.863311448526474e-09,1.123210964172684,3.314153835165441,2.1909428709927568
matched_moving_target,0,378,45,8,False,1.1175911601603623,-0.054808189914897554,0.3511678077156047,-6.905525395950463e-08,-3.4163107898166345e-09,1.1175910917956609,3.304686825854048,2.187095734058387
matched_moving_target,0,378,45,9,False,1.1181531697395632,-0.06569572047901939,0.3665858348537556,-6.633849380932588e-08,-4.097849171103007e-09,1.1181531040644543,3.299524065160282,2.1813709610958276
matched_moving_target,0,378,45,10,False,1.1197561209786966,-0.07101040862459174,0.3696929598765495,-6.598671120627841e-08,-3.863021902361652e-09,1.1197560556518524,3.297668195416241,2.1779121397643886
matched_moving_target,0,378,45,11,False,1.1138424583156874,-0.037567478887126304,0.34887941626274144,-7.431558302073427e-08,-3.474180942930616e-09,1.1138423847432601,3.3114328250217238,2.1975904402784634
matched_moving_target,0,378,45,12,False,1.1239031743445267,-0.0294032798291326,0.4082491148457001,-5.971702776719212e-08,-2.1330315291834268e-09,1.1239031152246692,3.271505252476514,2.1476021372518446
matched_moving_target,0,378,45,13,False,1.1253317840663204,-0.06391496985919964,0.4547657052862413,-6.058859192137334e-08,-3.3692497680704037e-09,1.1253317240836145,3.30400374891228,2.1786720248286655
matched_moving_target,0,378,45,14,False,1.1212907930893934,-0.051947000528677734,0.5409033914973398,-5.952632520234147e-08,-3.5375471441057016e-09,1.1212907341583314,3.3079672382118117,2.18667650405348
matched_moving_target,0,378,45,15,False,1.1226902717440068,-0.06188288560406496,0.3638174493831773,-6.38989092749398e-08,-2.929482434410602e-09,1.1226902084840866,1.0608078547268893,-0.061882353757197306
matched_moving_target,0,378,45,16,False,1.133920080981185,-0.05333349911958929,0.5650429843127501,-4.964845956578756e-08,-7.959755521369516e-09,1.13392003182921,3.3135886364255205,2.1796686045963103
matched_moving_target,0,378,45,17,False,1.1198412653470333,-0.05431347816411769,0.372785519291643,-6.333823066029254e-08,-3.2556108919834514e-09,1.119841202642185,3.306059233855401,2.1862180312132162
matched_moving_target,0,378,45,18,False,1.1093328595740253,-0.03831856473139861,0.3307631898585923,-8.121102013092241e-08,-1.2954757266925299e-09,1.1093327791751153,3.308802480072628,2.1994697008975126
matched_moving_target,0,378,45,19,False,1.1140434331628222,-0.046159583096172074,0.5301898414018075,-6.626137150078648e-08,-5.573738803832384e-09,1.1140433675640644,3.307237262219493,2.193193894655429
matched_moving_target,0,378,45,20,False,1.1202803406824404,-0.015094490960136708,0.4242504735606956,-6.089750037574504e-08,-2.197642956502932e-09,1.1202802803939151,3.325888266932484,2.2056079865385687
matched_moving_target,0,378,45,21,False,1.1265552458362553,-0.05376434129024443,0.5649276504680656,-5.6030659223438306e-08,-4.697339406334322e-09,1.1265551903659028,3.309690797140677,2.183135606774774
matched_moving_target,0,378,45,22,False,1.1201980884882048,-0.07171608158018761,0.3514475700610689,-6.908291538820777e-08,-2.8263400508876657e-09,1.1201980200961186,2.1855528484937317,1.065354828397613
matched_moving_target,0,378,45,23,False,1.1289173499648293,-0.0662175002644354,0.40288487025056224,-5.845421746641932e-08,-4.203089432053275e-09,1.128917292095154,2.208726884379801,1.079809592284647
matched_moving_target,0,378,45,24,False,1.1174870207707048,-0.0425051910610339,0.35651438370463334,-6.934330087915441e-08,-3.2419649187431787e-09,1.117486952120837,3.310786253550221,2.1932993014293842
matched_moving_target,0,378,45,25,False,1.118253594425832,-0.019403295630036288,0.5786643019171986,-5.4881446942545153e-08,-4.036635914417275e-09,1.1182535400931997,3.8956638912307646,2.777410351137565
matched_moving_target,0,378,45,26,False,1.1210809821681997,-0.055308430725351965,0.49006086683131533,-6.298161991935558e-08,-3.30309291030062e-09,1.121080919816396,3.3061816166027125,2.1851006967863165
matched_moving_target,0,378,45,27,False,1.124543340261571,-0.0547762213850298,0.3807536672595045,-6.082080084013342e-08,-2.6773907535471153e-09,1.124543280048978,3.1289265415634424,2.004383261514464
matched_moving_target,0,379,46,0,True,2.339246346527166,-0.0020713622996244574,0.2076438654399256,-3.0547657736690326e-09,-8.502652359965168e-09,2.3392463435029476,5.525357721109865,3.186111377606917
matched_moving_target,0,379,46,1,False,2.3736389586130624,-0.024133354145776664,0.2501530609408587,-1.9560426167686273e-08,-1.9176482624061464e-09,2.3736389392482407,4.035406171414034,1.6617672321657935
matched_moving_target,0,379,46,2,False,2.3434358454343744,-0.01653985675391567,0.2595443653252162,-1.7099518689889237e-08,1.1150178558239077e-09,2.343435828505851,4.468824829052943,2.1253890005470923
matched_moving_target,0,379,46,3,False,2.350570174304141,-0.01009192996383046,0.17747642437022362,-1.0984743337161262e-08,-3.6984659779193407e-09,2.350570163429245,5.393744551478718,3.0431743880494726
matched_moving_target,0,379,46,4,False,2.3657428065816863,-0.013185970114506507,0.28300788054695813,-2.0684015389349497e-08,-5.5650746233482096e-09,2.3657427861045113,4.697746469298206,2.3320036831936948
matched_moving_target,0,379,46,5,False,2.3474239096372687,-0.01949098296230023,0.3015120915992634,-1.495908419357761e-08,1.9157697650484806e-10,2.3474238948277755,4.71191577034331,2.364491875515535
matched_moving_target,0,379,46,6,False,2.3598927767329894,-0.047452361120660314,0.5176790102043654,-2.0510598552903048e-08,6.062710333765153e-09,2.359892756427497,3.929515596029611,1.569622839602114
matched_moving_target,0,379,46,7,False,2.3593949018703437,-0.0083612677810887,0.3453616056031411,-1.6968520810678456e-08,-5.330164754013822e-09,2.359394885071508,5.381114662426711,3.021719777355203
matched_moving_target,0,379,46,8,False,2.35824627185914,-0.015261308647153804,0.17095907580116493,-1.6043741446480908e-08,-2.2288526579927748e-09,2.358246255975836,4.296561106423802,1.938314850447966
matched_moving_target,0,379,46,9,False,2.337421983749171,-0.029238185961522056,0.1699728285073809,-2.772623197699886e-08,-1.8051142802733011e-09,2.337421956300201,3.9273872798920335,1.5899653235918323
matched_moving_target,0,379,46,10,False,2.3720285702736477,-0.04711446410284603,0.439977038083112,-2.198271165099186e-08,-1.4059242658959192e-10,2.3720285485107633,3.717336822244615,1.3453082737338518
matched_moving_target,0,379,46,11,False,2.349393475393554,-0.027642823153242624,0.22394917033506168,-3.063054432317358e-08,-9.920975152510891e-09,2.3493934450693152,3.0922564436301867,0.7428629985608715
matched_moving_target,0,379,46,12,False,2.36619644025014,-0.02096032625831956,0.23699596874071385,-2.4797763842343556e-08,-9.15531472855946e-09,2.3661964157003537,3.945913434135618,1.5797170184352645
matched_moving_target,0,379,46,13,False,2.3520872730032205,-0.02912971780428064,0.16990052710901482,-2.6994653623546583e-08,-3.1686635537653274e-09,2.3520872462785136,3.934774158606481,1.5826869123279672
matched_moving_target,0,379,46,14,False,2.3527934527461563,-0.0230289317594492,0.30882657251968065,-2.7447276451653124e-08,-1.0240599479516277e-08,2.3527934255733527,3.9381776373184527,1.5853842117451
matched_moving_target,0,379,46,15,False,2.3655522559512954,-0.05909523231899039,0.5144735977522353,-2.39246693567452e-08,3.8035619098764073e-10,2.365552232265873,2.483895350124729,0.11834311785885632
matched_moving_target,0,379,46,16,False,2.3629249268555457,-0.013097184302357512,0.16264629572582312,-1.7298203314197735e-08,-3.22632276450463e-09,2.3629249097303244,4.525837178945397,2.162912269215073
matched_moving_target,0,379,46,17,False,2.3637010733217227,-0.024371575142742685,0.2291318161813296,-2.2905107144310932e-08,-1.2019665263096613e-09,2.3637010506456666,3.942960131919376,1.5792590812737095
matched_moving_target,0,379,46,18,False,2.3394205422875753,-0.034860441669744446,0.4862883979811447,-2.379405028563042e-08,-8.105513593648084e-09,2.3394205187314654,5.073555349028173,2.734134830296708
matched_moving_target,0,379,46,19,False,2.353088021425413,-0.023419539608315,0.353479223349122,-2.5745133136467757e-08,-8.49124592861017e-09,2.3530879959377313,3.938129617453674,1.5850416215159426
matched_moving_target,0,379,46,20,False,2.377814111850207,-0.037443767907729075,0.34818854861706827,-2.18141229524349e-08,-2.970236501198542e-09,2.3778140902542253,2.626800969869287,0.2489868796150616
matched_moving_target,0,379,46,21,False,2.3572928032062994,-0.038294507598898964,0.35106541550875714,-2.5731900166192645e-08,-1.1267786703683669e-10,2.3572927777317183,3.9327945300852587,1.5755017523535404
matched_moving_target,0,379,46,22,False,2.3483019187510132,-0.028304521547661388,0.19653368984572805,-2.578949143128284e-08,-1.323281040299662e-09,2.348301893219417,3.933294080529926,1.584992187310509
matched_moving_target,0,379,46,23,False,2.365981213073003,-0.01722125690245635,0.17012711179885434,-2.3128149173601287e-08,-4.8223958160065195e-09,2.3659811901761354,3.9476753597008543,1.5816941695247189
matched_moving_target,0,379,46,24,False,2.3512833329043157,-0.01491996930878825,0.15200313767702625,-2.0226630148556524e-08,-3.5479965632134736e-09,2.3512833128799517,3.941477062943985,1.5901937500640333
matched_moving_target,0,379,46,25,False,2.358481562141502,-0.03201239378208198,0.31410245508757495,-2.4470909743001812e-08,-1.9054091637826787e-11,2.3584815379153015,3.9365299683684736,1.5780484304531721
