kappa,lambda_reward,condition,mixture,seed,variant,do_mae,do_rmse,rank_error,strict_flip,mean_regret,worst_tie_mean_regret
0.0,0.01,confounded,logger12_balanced,3,oracle_u_aware_ceiling,0.010200551014549274,0.014717048866594981,0.24271844660194175,0.24271844660194175,0.0008720359233021701,0.0008720359233021701
0.0,0.01,confounded,logger12_balanced,4,current_random_init,0.012355322908662958,0.01796226444430669,0.6796116504854369,0.6796116504854369,0.003787100920067716,0.003787100920067716
0.0,0.01,confounded,logger12_balanced,4,collapsed_constrained_reference,0.014966472481678754,0.020580957175531423,0.7022653721682848,0.7022653721682848,0.0038525332733043718,0.0038525332733043718
0.0,0.01,confounded,logger12_balanced,4,true_behavior_fixed,0.013284933382396258,0.019018117826024077,0.6472491909385113,0.6472491909385113,0.003440080074671769,0.003440080074671769
0.0,0.01,confounded,logger12_balanced,4,true_behavior_fixed_em,0.012881115409448494,0.018132944234532832,0.6537216828478964,0.6537216828478964,0.003557796861799326,0.003557796861799326
0.0,0.01,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,0.01362111189601784,0.019225462977003636,0.3365695792880259,0.3365695792880259,0.0013085419788578987,0.0013085419788578987
0.0,0.01,confounded,logger12_balanced,4,oracle_compatible_plugin,0.01362111189601784,0.019225462977003636,0.3365695792880259,0.3365695792880259,0.0013085419788578987,0.0013085419788578987
0.0,0.01,confounded,logger12_balanced,4,oracle_initialized_joint,0.012025099507083704,0.019155482469641254,0.39805825242718446,0.39805825242718446,0.0017740978663306369,0.0017740978663306369
0.0,0.01,confounded,logger12_balanced,4,oracle_u_aware_ceiling,0.01148838179629684,0.017597334039154866,0.24919093851132687,0.24919093851132687,0.0008649035257049827,0.0008649035257049827
0.0,0.02,confounded,logger12_balanced,0,current_random_init,0.015002884323658754,0.01976211245341908,0.8932038834951457,0.8932038834951457,0.00631296779368609,0.00631296779368609
0.0,0.02,confounded,logger12_balanced,0,collapsed_constrained_reference,0.015185283968429105,0.02064944487711462,0.8802588996763754,0.8802588996763754,0.006177108786349389,0.006177108786349389
0.0,0.02,confounded,logger12_balanced,0,true_behavior_fixed,0.017518004127266507,0.02356254893748289,0.8252427184466019,0.8252427184466019,0.005611948143384983,0.005611948143384983
0.0,0.02,confounded,logger12_balanced,0,true_behavior_fixed_em,0.018444333269447975,0.024374119981481836,0.8349514563106796,0.8349514563106796,0.00584554889420027,0.00584554889420027
0.0,0.02,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,0.011471990657346871,0.016876276416010545,0.18770226537216828,0.18770226537216828,0.0006621904548374774,0.0006621904548374774
0.0,0.02,confounded,logger12_balanced,0,oracle_compatible_plugin,0.011471990657346871,0.016876276416010545,0.18770226537216828,0.18770226537216828,0.0006621904548374774,0.0006621904548374774
0.0,0.02,confounded,logger12_balanced,0,oracle_initialized_joint,0.010597034100713264,0.015008434557629872,0.42718446601941745,0.42718446601941745,0.0020911800520085084,0.0020911800520085084
0.0,0.02,confounded,logger12_balanced,0,oracle_u_aware_ceiling,0.011568707137776503,0.016590106203998038,0.2621359223300971,0.2621359223300971,0.0009219902842450468,0.0009219902842450468
0.0,0.02,confounded,logger12_balanced,1,current_random_init,0.01497433970423503,0.02034468840750194,0.8802588996763754,0.8802588996763754,0.006264194225778758,0.006264194225778758
0.0,0.02,confounded,logger12_balanced,1,collapsed_constrained_reference,0.02425039056971363,0.03131982728456416,0.8543689320388349,0.8543689320388349,0.005973323009045954,0.005973323009045954
0.0,0.02,confounded,logger12_balanced,1,true_behavior_fixed,0.016617354146472234,0.023007022570192145,0.8058252427184466,0.8058252427184466,0.00545662071330907,0.00545662071330907
0.0,0.02,confounded,logger12_balanced,1,true_behavior_fixed_em,0.02062360648336825,0.02707588440736142,0.8317152103559871,0.8317152103559871,0.005675036524937228,0.005675036524937228
0.0,0.02,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,0.011852363281599925,0.016482044054905064,0.2168284789644013,0.2168284789644013,0.0007606561099675835,0.0007606561099675835
0.0,0.02,confounded,logger12_balanced,1,oracle_compatible_plugin,0.011852363281599925,0.016482044054905064,0.2168284789644013,0.2168284789644013,0.0007606561099675835,0.0007606561099675835
0.0,0.02,confounded,logger12_balanced,1,oracle_initialized_joint,0.01317349693206684,0.018108103396136773,0.5792880258899676,0.5792880258899676,0.0032237719237110172,0.0032237719237110172
0.0,0.02,confounded,logger12_balanced,1,oracle_u_aware_ceiling,0.009960655402065522,0.015503874020919869,0.23300970873786409,0.23300970873786409,0.0007569649961518349,0.0007569649961518349
0.0,0.02,confounded,logger12_balanced,2,current_random_init,0.014192310297454547,0.019049604490837417,0.8867313915857605,0.8867313915857605,0.006298861348062193,0.006298861348062193
0.0,0.02,confounded,logger12_balanced,2,collapsed_constrained_reference,0.017154637646188037,0.023269377234145957,0.8705501618122977,0.8705501618122977,0.005940306367424151,0.005940306367424151
0.0,0.02,confounded,logger12_balanced,2,true_behavior_fixed,0.014673236814337649,0.020153689524966024,0.8543689320388349,0.8543689320388349,0.006019813432677675,0.006019813432677675
0.0,0.02,confounded,logger12_balanced,2,true_behavior_fixed_em,0.016148329362848927,0.022191207047207815,0.8446601941747572,0.8446601941747572,0.005898908400660164,0.005898908400660164
0.0,0.02,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,0.01322408248764705,0.018553039309418477,0.2783171521035599,0.2783171521035599,0.0010183040556504463,0.0010183040556504463
0.0,0.02,confounded,logger12_balanced,2,oracle_compatible_plugin,0.01322408248764705,0.018553039309418477,0.2783171521035599,0.2783171521035599,0.0010183040556504463,0.0010183040556504463
0.0,0.02,confounded,logger12_balanced,2,oracle_initialized_joint,0.01000320137104857,0.015200198713884836,0.32362459546925565,0.32362459546925565,0.0013567510793058648,0.0013567510793058648
0.0,0.02,confounded,logger12_balanced,2,oracle_u_aware_ceiling,0.010702082293041938,0.016595739802462768,0.23300970873786409,0.23300970873786409,0.000820919542255345,0.000820919542255345
0.0,0.02,confounded,logger12_balanced,3,current_random_init,0.014549432128978303,0.019807028183689013,0.889967637540453,0.889967637540453,0.0062600479293972435,0.0062600479293972435
0.0,0.02,confounded,logger12_balanced,3,collapsed_constrained_reference,0.01881558097473291,0.02406166155267365,0.8867313915857605,0.8867313915857605,0.006284055899446468,0.006284055899446468
0.0,0.02,confounded,logger12_balanced,3,true_behavior_fixed,0.015556913006308614,0.02061418173588982,0.8414239482200647,0.8414239482200647,0.005718070635232722,0.005718070635232722
0.0,0.02,confounded,logger12_balanced,3,true_behavior_fixed_em,0.017126479758547027,0.02254662911843782,0.8317152103559871,0.8317152103559871,0.005539930959235619,0.005539930959235619
0.0,0.02,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,0.010587412516252727,0.015779952739683537,0.20064724919093851,0.20064724919093851,0.000695493163322071,0.000695493163322071
0.0,0.02,confounded,logger12_balanced,3,oracle_compatible_plugin,0.010587412516252727,0.015779952739683537,0.20064724919093851,0.20064724919093851,0.000695493163322071,0.000695493163322071
0.0,0.02,confounded,logger12_balanced,3,oracle_initialized_joint,0.012389772528546564,0.01728890987681857,0.5145631067961165,0.5145631067961165,0.0027805581060091965,0.0027805581060091965
0.0,0.02,confounded,logger12_balanced,3,oracle_u_aware_ceiling,0.009960576245768482,0.014987667239489078,0.1941747572815534,0.1941747572815534,0.0006675455412159123,0.0006675455412159123
0.0,0.02,confounded,logger12_balanced,4,current_random_init,0.014721642818352285,0.019819972069275743,0.8673139158576052,0.8673139158576052,0.006070550599892617,0.006070550599892617
0.0,0.02,confounded,logger12_balanced,4,collapsed_constrained_reference,0.015996225919172928,0.02094059120957508,0.883495145631068,0.883495145631068,0.006147532027117201,0.006147532027117201
0.0,0.02,confounded,logger12_balanced,4,true_behavior_fixed,0.014934618698283076,0.02051828027283907,0.8252427184466019,0.8252427184466019,0.005569155109506234,0.005569155109506234
0.0,0.02,confounded,logger12_balanced,4,true_behavior_fixed_em,0.014180320330008852,0.019639830197454942,0.7864077669902912,0.7864077669902912,0.005112975610724699,0.005112975610724699
0.0,0.02,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,0.015887603054530967,0.020647271267696443,0.42718446601941745,0.42718446601941745,0.0017741431171640408,0.0017741431171640408
0.0,0.02,confounded,logger12_balanced,4,oracle_compatible_plugin,0.015887603054530967,0.020647271267696443,0.42718446601941745,0.42718446601941745,0.0017741431171640408,0.0017741431171640408
0.0,0.02,confounded,logger12_balanced,4,oracle_initialized_joint,0.01422075459865528,0.019914480794905317,0.5016181229773463,0.5016181229773463,0.002424342596423665,0.002424342596423665
0.0,0.02,confounded,logger12_balanced,4,oracle_u_aware_ceiling,0.011089482785223249,0.017139741844184042,0.2168284789644013,0.2168284789644013,0.00074147488510953,0.00074147488510953
0.0,0.05,confounded,logger12_balanced,0,current_random_init,0.025418263392364877,0.03164964272230783,0.9029126213592233,0.9029126213592233,0.006548415558808166,0.006548415558808166
0.0,0.05,confounded,logger12_balanced,0,collapsed_constrained_reference,0.024477484143505975,0.03108215860853173,0.9093851132686084,0.9093851132686084,0.006587003636213636,0.006587003636213636
0.0,0.05,confounded,logger12_balanced,0,true_behavior_fixed,0.01932579957101688,0.025163641210033772,0.8932038834951457,0.8932038834951457,0.006517683792436362,0.006517683792436362
0.0,0.05,confounded,logger12_balanced,0,true_behavior_fixed_em,0.021811378646200717,0.027543236491745775,0.8964401294498382,0.8964401294498382,0.006536671024585846,0.006536671024585846
0.0,0.05,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,0.01056478839024171,0.015047659180695633,0.22653721682847897,0.22653721682847897,0.0007169186311815197,0.0007169186311815197
0.0,0.05,confounded,logger12_balanced,0,oracle_compatible_plugin,0.01056478839024171,0.015047659180695633,0.22653721682847897,0.22653721682847897,0.0007169186311815197,0.0007169186311815197
0.0,0.05,confounded,logger12_balanced,0,oracle_initialized_joint,0.009090800951363751,0.01401971283621568,0.20064724919093851,0.20064724919093851,0.0006744121858780045,0.0006744121858780045
0.0,0.05,confounded,logger12_balanced,0,oracle_u_aware_ceiling,0.012651439302780542,0.01706357550527492,0.23300970873786409,0.23300970873786409,0.0007201244697673021,0.0007201244697673021
0.0,0.05,confounded,logger12_balanced,1,current_random_init,0.026388199970779635,0.03294582685460266,0.9061488673139159,0.9061488673139159,0.006591026320183619,0.006591026320183619
0.0,0.05,confounded,logger12_balanced,1,collapsed_constrained_reference,0.025176861303261324,0.03174731459989553,0.9093851132686084,0.9093851132686084,0.006593816526100643,0.006593816526100643
0.0,0.05,confounded,logger12_balanced,1,true_behavior_fixed,0.021387904870909535,0.027104094723134194,0.8996763754045307,0.8996763754045307,0.006505302318678257,0.006505302318678257
0.0,0.05,confounded,logger12_balanced,1,true_behavior_fixed_em,0.020394832611079265,0.026400133289473982,0.9029126213592233,0.9029126213592233,0.00658206619592502,0.00658206619592502
0.0,0.05,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,0.01083469809992146,0.016441108648802716,0.21035598705501618,0.21035598705501618,0.0007099080257503503,0.0007099080257503503
0.0,0.05,confounded,logger12_balanced,1,oracle_compatible_plugin,0.01083469809992146,0.016441108648802716,0.21035598705501618,0.21035598705501618,0.0007099080257503503,0.0007099080257503503
0.0,0.05,confounded,logger12_balanced,1,oracle_initialized_joint,0.011542605272421158,0.017172481325899314,0.29449838187702265,0.29449838187702265,0.0011411882743319892,0.0011411882743319892
0.0,0.05,confounded,logger12_balanced,1,oracle_u_aware_ceiling,0.01251018060316917,0.01772938182362266,0.2686084142394822,0.2686084142394822,0.0008796106778324541,0.0008796106778324541
0.0,0.05,confounded,logger12_balanced,2,current_random_init,0.02502448905149155,0.03090538648628865,0.9061488673139159,0.9061488673139159,0.006570076457635159,0.006570076457635159
0.0,0.05,confounded,logger12_balanced,2,collapsed_constrained_reference,0.024066235007300013,0.029979876846518205,0.9061488673139159,0.9061488673139159,0.006544247006747685,0.006544247006747685
0.0,0.05,confounded,logger12_balanced,2,true_behavior_fixed,0.020200415685726194,0.026204878220298704,0.8802588996763754,0.8802588996763754,0.006375242389123877,0.006375242389123877
0.0,0.05,confounded,logger12_balanced,2,true_behavior_fixed_em,0.02035502894655107,0.025841525063858898,0.889967637540453,0.889967637540453,0.006425394062192726,0.006425394062192726
0.0,0.05,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,0.012348722429517662,0.018077009232180436,0.23300970873786409,0.23300970873786409,0.0008305668460323061,0.0008305668460323061
0.0,0.05,confounded,logger12_balanced,2,oracle_compatible_plugin,0.012348722429517662,0.018077009232180436,0.23300970873786409,0.23300970873786409,0.0008305668460323061,0.0008305668460323061
0.0,0.05,confounded,logger12_balanced,2,oracle_initialized_joint,0.01060460070768208,0.01588288532528451,0.21035598705501618,0.21035598705501618,0.0007515899180685331,0.0007515899180685331
0.0,0.05,confounded,logger12_balanced,2,oracle_u_aware_ceiling,0.009843650295482086,0.0155382644505451,0.20711974110032363,0.20711974110032363,0.000731273061801233,0.000731273061801233
0.0,0.05,confounded,logger12_balanced,3,current_random_init,0.025750138919684806,0.0320256682954209,0.9093851132686084,0.9093851132686084,0.006593816526100643,0.006593816526100643
0.0,0.05,confounded,logger12_balanced,3,collapsed_constrained_reference,0.02552667195610708,0.031902556746059095,0.9093851132686084,0.9093851132686084,0.006587003636213636,0.006587003636213636
0.0,0.05,confounded,logger12_balanced,3,true_behavior_fixed,0.019384562612241155,0.02526051404427588,0.9061488673139159,0.9061488673139159,0.006514081814123141,0.006514081814123141
0.0,0.05,confounded,logger12_balanced,3,true_behavior_fixed_em,0.020456991175230158,0.026371787495452777,0.9061488673139159,0.9061488673139159,0.006560838119621036,0.006560838119621036
0.0,0.05,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,0.01045036782870657,0.014828619127597182,0.23624595469255663,0.23624595469255663,0.000859033682470162,0.000859033682470162
0.0,0.05,confounded,logger12_balanced,3,oracle_compatible_plugin,0.01045036782870657,0.014828619127597182,0.23624595469255663,0.23624595469255663,0.000859033682470162,0.000859033682470162
0.0,0.05,confounded,logger12_balanced,3,oracle_initialized_joint,0.009090022671569936,0.013780184680835809,0.21035598705501618,0.21035598705501618,0.0007196159885280212,0.0007196159885280212
0.0,0.05,confounded,logger12_balanced,3,oracle_u_aware_ceiling,0.012228169913686453,0.01769018626387028,0.19741100323624594,0.19741100323624594,0.0006815147537055547,0.0006815147537055547
0.0,0.05,confounded,logger12_balanced,4,current_random_init,0.024240863569822423,0.030110863243812937,0.9061488673139159,0.9061488673139159,0.006577096177962791,0.006577096177962791
0.0,0.05,confounded,logger12_balanced,4,collapsed_constrained_reference,0.03207727126509973,0.039501869169199205,0.9061488673139159,0.9061488673139159,0.006562928753152226,0.006562928753152226
0.0,0.05,confounded,logger12_balanced,4,true_behavior_fixed,0.02470433576961102,0.03069129352238415,0.8802588996763754,0.8802588996763754,0.00644004980265024,0.00644004980265024
0.0,0.05,confounded,logger12_balanced,4,true_behavior_fixed_em,0.023718940823086853,0.030640125632229672,0.9029126213592233,0.9029126213592233,0.006553633835566933,0.006553633835566933
0.0,0.05,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,0.012244327392476556,0.01731615762893127,0.3300970873786408,0.3300970873786408,0.0012932714164640812,0.0012932714164640812
0.0,0.05,confounded,logger12_balanced,4,oracle_compatible_plugin,0.012244327392476556,0.01731615762893127,0.3300970873786408,0.3300970873786408,0.0012932714164640812,0.0012932714164640812
0.0,0.05,confounded,logger12_balanced,4,oracle_initialized_joint,0.010521879089753139,0.015752613716826687,0.22330097087378642,0.22330097087378642,0.0006898750685601117,0.0006898750685601117
0.0,0.05,confounded,logger12_balanced,4,oracle_u_aware_ceiling,0.011794999950569462,0.016866228639260572,0.2912621359223301,0.2912621359223301,0.001107822150543345,0.001107822150543345
0.0,0.1,confounded,logger12_balanced,0,current_random_init,0.0442476544567084,0.05457760148072983,0.9093851132686084,0.9093851132686084,0.006585321540001066,0.006585321540001066
0.0,0.1,confounded,logger12_balanced,0,collapsed_constrained_reference,0.043026065274717466,0.05298458820765326,0.9093851132686084,0.9093851132686084,0.006574953596921384,0.006574953596921384
0.0,0.1,confounded,logger12_balanced,0,true_behavior_fixed,0.013839837401649232,0.01948840175631715,0.5145631067961165,0.5145631067961165,0.002326607255794489,0.002326607255794489
0.0,0.1,confounded,logger12_balanced,0,true_behavior_fixed_em,0.023889682291997925,0.03079373530032627,0.8867313915857605,0.8867313915857605,0.006416885856396958,0.006416885856396958
0.0,0.1,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,0.012201072678635782,0.01684882654834607,0.1941747572815534,0.1941747572815534,0.0006438608547406988,0.0006438608547406988
0.0,0.1,confounded,logger12_balanced,0,oracle_compatible_plugin,0.012201072678635782,0.01684882654834607,0.1941747572815534,0.1941747572815534,0.0006438608547406988,0.0006438608547406988
0.0,0.1,confounded,logger12_balanced,0,oracle_initialized_joint,0.012030709880167448,0.016291309781344618,0.18122977346278318,0.18122977346278318,0.0006343283520160455,0.0006343283520160455
0.0,0.1,confounded,logger12_balanced,0,oracle_u_aware_ceiling,0.010201462577684799,0.014299219808545519,0.18122977346278318,0.18122977346278318,0.0005110867568402893,0.0005110867568402893
0.0,0.1,confounded,logger12_balanced,1,current_random_init,0.045131500519995066,0.054547963320598816,0.9093851132686084,0.9093851132686084,0.006587003636213636,0.006587003636213636
0.0,0.1,confounded,logger12_balanced,1,collapsed_constrained_reference,0.045811389992284984,0.05629770316119387,0.9093851132686084,0.9093851132686084,0.006593816526100643,0.006593816526100643
0.0,0.1,confounded,logger12_balanced,1,true_behavior_fixed,0.02233158021834784,0.02965436480120394,0.3592233009708738,0.3592233009708738,0.0014976583426876714,0.0014976583426876714
0.0,0.1,confounded,logger12_balanced,1,true_behavior_fixed_em,0.021814561513643436,0.02836963016923168,0.883495145631068,0.883495145631068,0.006462353436519547,0.006462353436519547
0.0,0.1,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,0.01171155772329287,0.018066936346501715,0.2297734627831715,0.2297734627831715,0.0010338059720287685,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,1,oracle_compatible_plugin,0.01171155772329287,0.018066936346501715,0.2297734627831715,0.2297734627831715,0.0010338059720287685,0.0010338059720287685
0.0,0.1,confounded,logger12_balanced,1,oracle_initialized_joint,0.011220206675250345,0.017249744985775424,0.24919093851132687,0.24919093851132687,0.0009699885763484171,0.0009699885763484171
0.0,0.1,confounded,logger12_balanced,1,oracle_u_aware_ceiling,0.010009170447282945,0.015425050008689788,0.2783171521035599,0.2783171521035599,0.0008969707876172768,0.0008969707876172768
0.0,0.1,confounded,logger12_balanced,2,current_random_init,0.04561197482932712,0.05541163127506084,0.9061488673139159,0.9061488673139159,0.006576889347522164,0.006576889347522164
0.0,0.1,confounded,logger12_balanced,2,collapsed_constrained_reference,0.041377638622154586,0.05028920330122468,0.9093851132686084,0.9093851132686084,0.006593816526100643,0.006593816526100643
0.0,0.1,confounded,logger12_balanced,2,true_behavior_fixed,0.01583763890138007,0.02160443048257561,0.6019417475728155,0.6019417475728155,0.0030524627401636055,0.0030524627401636055
0.0,0.1,confounded,logger12_balanced,2,true_behavior_fixed_em,0.02092552081442907,0.026758684599027235,0.883495145631068,0.883495145631068,0.006356238283168655,0.006356238283168655
0.0,0.1,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,0.011278104392415044,0.015750098504927836,0.23948220064724918,0.23948220064724918,0.0008636435105380466,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,oracle_compatible_plugin,0.011278104392415044,0.015750098504927836,0.23948220064724918,0.23948220064724918,0.0008636435105380466,0.0008636435105380466
0.0,0.1,confounded,logger12_balanced,2,oracle_initialized_joint,0.011246453966651828,0.01654086368518168,0.22006472491909385,0.22006472491909385,0.0007071000491298653,0.0007071000491298653
0.0,0.1,confounded,logger12_balanced,2,oracle_u_aware_ceiling,0.012383859418310973,0.017109656711499166,0.2588996763754045,0.2588996763754045,0.0009012012746626452,0.0009012012746626452
0.0,0.1,confounded,logger12_balanced,3,current_random_init,0.04499975858995745,0.05514030207943868,0.9061488673139159,0.9061488673139159,0.006581791682331485,0.006581791682331485
0.0,0.1,confounded,logger12_balanced,3,collapsed_constrained_reference,0.04117275441637988,0.050442506823237476,0.9093851132686084,0.9093851132686084,0.006587003636213636,0.006587003636213636
0.0,0.1,confounded,logger12_balanced,3,true_behavior_fixed,0.014818032920935094,0.021942124572273434,0.5598705501618123,0.5598705501618123,0.0026191276521136384,0.0026191276521136384
0.0,0.1,confounded,logger12_balanced,3,true_behavior_fixed_em,0.021057008112766475,0.02736876707389287,0.8932038834951457,0.8932038834951457,0.0063814435258398895,0.0063814435258398895
0.0,0.1,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,0.01176592241945771,0.016905145592361056,0.20064724919093851,0.20064724919093851,0.0006134570669427275,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,oracle_compatible_plugin,0.01176592241945771,0.016905145592361056,0.20064724919093851,0.20064724919093851,0.0006134570669427275,0.0006134570669427275
0.0,0.1,confounded,logger12_balanced,3,oracle_initialized_joint,0.010850756681173144,0.015420722289168767,0.20711974110032363,0.20711974110032363,0.0007364533536703665,0.0007364533536703665
0.0,0.1,confounded,logger12_balanced,3,oracle_u_aware_ceiling,0.010878698443877627,0.016504931637624967,0.17475728155339806,0.17475728155339806,0.0006036807790551997,0.0006036807790551997
0.0,0.1,confounded,logger12_balanced,4,current_random_init,0.04292966162250478,0.05204650647728477,0.9061488673139159,0.9061488673139159,0.006577096177962791,0.006577096177962791
0.0,0.1,confounded,logger12_balanced,4,collapsed_constrained_reference,0.040689481924870236,0.0504283751145216,0.9093851132686084,0.9093851132686084,0.006587667667033015,0.006587667667033015
0.0,0.1,confounded,logger12_balanced,4,true_behavior_fixed,0.01600434533289058,0.021045046553950866,0.5048543689320388,0.5048543689320388,0.002324003825683312,0.002324003825683312
0.0,0.1,confounded,logger12_balanced,4,true_behavior_fixed_em,0.025540245246106385,0.032181454910399324,0.883495145631068,0.883495145631068,0.006434760165615419,0.006434760165615419
0.0,0.1,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,0.010925820080802048,0.016530646783546186,0.2912621359223301,0.2912621359223301,0.0011293899078245273,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,oracle_compatible_plugin,0.010925820080802048,0.016530646783546186,0.2912621359223301,0.2912621359223301,0.0011293899078245273,0.0011293899078245273
0.0,0.1,confounded,logger12_balanced,4,oracle_initialized_joint,0.012061198279635844,0.019081302983443103,0.2168284789644013,0.2168284789644013,0.0008014299041094572,0.0008030849096019158
0.0,0.1,confounded,logger12_balanced,4,oracle_u_aware_ceiling,0.010933555265104268,0.016573058807601716,0.2588996763754045,0.2588996763754045,0.0009611118316593314,0.0009611118316593314
