kappa,lambda_reward,condition,mixture,seed,variant,train_nll,validation_nll,test_nll,observational_reward_mae,do_mae,do_rmse,rank_error,strict_flip,mean_regret,worst_tie_mean_regret,latent_collapse,reward_mode_separation,behavior_separation,prior_p_z1,prior_error,posterior_entropy,posterior_effective_usage,posterior_u_accuracy,behavior_table_mae,label_permutation,posterior_label_flipped
0.0,0.002,confounded,logger12_balanced,3,true_behavior_fixed_em,-1.2846643924713135,-1.1823240518569946,-1.2323921918869019,0.01188683379415358,0.011835162025120392,0.017175321538251336,0.3042071197411003,0.3042071197411003,0.0012549399436322273,0.0012549399436322273,False,0.004963017688212423,0.3999999761581421,0.5,0.0,0.5125136971473694,1.669482498298846,0.5022653721682848,6.623182749422238e-09,"(0, 1)",True
0.0,0.002,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,-1.3776981830596924,-1.275712251663208,-1.3172365427017212,0.010638365673154874,0.010598980947033298,0.015338429679407456,0.2686084142394822,0.2686084142394822,0.0009972795134268752,0.0009972795134268752,False,0.006262920209683526,0.0,0.5,0.0,0.6921566724777222,1.9980199646179637,0.5414239482200647,0.13333333333377778,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,3,oracle_compatible_plugin,-1.379553198814392,-1.2749747037887573,-1.3184866905212402,0.010640287495766428,0.010598980947033298,0.015338429679407456,0.2686084142394822,0.2686084142394822,0.0009972795134268752,0.0009972795134268752,False,0.006262920209683526,0.3999999761581421,0.5,0.0,0.5124195218086243,1.6693252816221227,0.5097087378640777,6.623182749422238e-09,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,3,oracle_initialized_joint,-1.9935787916183472,-1.5498526096343994,-1.7306358814239502,0.010940188070761315,0.010940993783533842,0.0157180162164226,0.2459546925566343,0.2459546925566343,0.0009137884408569346,0.0009137884408569346,False,0.004550677954819459,0.4093886613845825,0.4985927939414978,0.0014072060585021973,0.5019918084144592,1.6520084802592576,0.5035598705501618,0.003129561659804838,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,3,oracle_u_aware_ceiling,-1.4158505848835021,-1.288569722355749,-1.3269326427147121,0.011448524765192866,0.011345077636080501,0.016752023457927565,0.1715210355987055,0.1715210355987055,0.0006383810756819138,0.0006383810756819138,False,0.006671277621125224,,0.5,,0.0,1.0,1.0,,,False
0.0,0.002,confounded,logger12_balanced,4,current_random_init,-1.4137452840805054,-1.3140841722488403,-1.308400273323059,0.01054271377535011,0.010487714392988142,0.016964751614130504,0.3106796116504854,0.3106796116504854,0.001157869505894974,0.001157869505894974,True,0.006637880473122145,0.17690759897232056,0.9932557344436646,0.49325573444366455,0.035362228751182556,1.0359949079833053,0.5,0.19297358960741098,"(1, 0)",False
0.0,0.002,confounded,logger12_balanced,4,collapsed_constrained_reference,-1.342430830001831,-1.2236460447311401,-1.2633020877838135,0.012948889789400756,0.013004318990707073,0.0181556945767881,0.44660194174757284,0.44660194174757284,0.0019741416703642164,0.0019741416703642164,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15329471963147323,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,4,true_behavior_fixed,-1.3225059509277344,-1.2035270929336548,-1.2604504823684692,0.014186537172110039,0.014221581785170998,0.01961617728839476,0.3365695792880259,0.3365695792880259,0.001390889468969387,0.001390889468969387,False,0.007017397270571255,0.3999999761581421,0.5,0.0,0.5114050507545471,1.6676326581480017,0.5042071197411003,6.623182749422238e-09,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,4,true_behavior_fixed_em,-1.2898057699203491,-1.1889945268630981,-1.2075676918029785,0.01903810486822869,0.019074273231410158,0.023482262888997334,0.45307443365695793,0.45307443365695793,0.0020079468365733354,0.0020079468365733354,False,0.0054102067970875556,0.3999999761581421,0.5,0.0,0.5118185877799988,1.668322428609981,0.501294498381877,6.623182749422238e-09,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,-1.341248631477356,-1.2416105270385742,-1.2712326049804688,0.013552678467063688,0.01355317068862372,0.01832617370912235,0.313915857605178,0.313915857605178,0.0013784086136598228,0.0013784086136598228,False,0.008531559985482788,0.05735166370868683,0.5,0.0,0.687170684337616,1.9880826550114532,0.5171521035598705,0.114216112097548,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,4,oracle_compatible_plugin,-1.3433555364608765,-1.2415515184402466,-1.2705494165420532,0.01374097811339699,0.01355317068862372,0.01832617370912235,0.313915857605178,0.313915857605178,0.0013784086136598228,0.0013784086136598228,False,0.008531559985482788,0.3999999761581421,0.5,0.0,0.5127360820770264,1.6698538073320301,0.5093851132686085,6.623182749422238e-09,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,4,oracle_initialized_joint,-2.0080742835998535,-1.5712343454360962,-1.6622419357299805,0.010919563488765362,0.010898537111207989,0.017273452703016272,0.28802588996763756,0.28802588996763756,0.0010923270082337782,0.0010923270082337782,False,0.005142169127163024,0.4134431779384613,0.4943705201148987,0.005629479885101318,0.49543407559394836,1.6412104938795677,0.5048543689320388,0.004481053104443595,"(0, 1)",False
0.0,0.002,confounded,logger12_balanced,4,oracle_u_aware_ceiling,-1.422250827657721,-1.3102537327831305,-1.329891657608598,0.011203014685052656,0.011151997790749126,0.01669756443327388,0.23300970873786409,0.23300970873786409,0.0007666479969277694,0.0007666479969277694,False,0.007034881769872577,,0.5,,0.0,1.0,1.0,,,False
0.0,0.005,confounded,logger12_balanced,0,current_random_init,-1.372379183769226,-1.2591699361801147,-1.281889796257019,0.011884030752669403,0.012128746493828472,0.0171911484141556,0.511326860841424,0.511326860841424,0.0021619781940189755,0.0021619781940189755,True,0.006869291187871543,0.1797807812690735,0.993096649646759,0.49309664964675903,0.035768263041973114,1.0364156428516424,0.5,0.19432165430237852,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,0,collapsed_constrained_reference,-1.3246128559112549,-1.2196403741836548,-1.2560319900512695,0.013241716946974277,0.013288016066850853,0.018299428529370766,0.37216828478964403,0.37216828478964403,0.0013940763626216445,0.0013940763626216445,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15292490385472773,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,0,true_behavior_fixed,-1.3811163902282715,-1.2703298330307007,-1.313397765159607,0.01151177186007542,0.011533330866502193,0.015867367940242155,0.33980582524271846,0.33980582524271846,0.0013516707142864814,0.0013516707142864814,False,0.005389128985365923,0.3999999761581421,0.5,0.0,0.5118324756622314,1.6683455982362836,0.5058252427184466,6.623182749422238e-09,"(0, 1)",True
0.0,0.005,confounded,logger12_balanced,0,true_behavior_fixed_em,-1.3167365789413452,-1.210191011428833,-1.2534587383270264,0.016338014108507208,0.016469135029327387,0.020532058972013795,0.40129449838187703,0.40129449838187703,0.001631142777514189,0.001631142777514189,False,0.0052875570001022386,0.3999999761581421,0.5,0.0,0.5106547474861145,1.6663818971977398,0.5042071197411003,6.623182749422238e-09,"(0, 1)",True
0.0,0.005,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,-1.349076747894287,-1.2330399751663208,-1.2714242935180664,0.01226965018059968,0.012176989656395755,0.01768099096492934,0.2168284789644013,0.2168284789644013,0.0007126153474347272,0.0007126153474347272,False,0.010045978847445756,0.15724089741706848,0.5,0.0,0.6676065325737,1.9495655104088154,0.5297734627831715,0.08091970582846891,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,0,oracle_compatible_plugin,-1.353724479675293,-1.2355269193649292,-1.2743555307388306,0.01231352370993874,0.012176989656395755,0.01768099096492934,0.2168284789644013,0.2168284789644013,0.0007126153474347272,0.0007126153474347272,False,0.010045978847445756,0.3999999761581421,0.5,0.0,0.5120909810066223,1.6687769302381306,0.529126213592233,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,0,oracle_initialized_joint,-1.9258137941360474,-1.5581109523773193,-1.7018892765045166,0.011044775096294713,0.011084486172591067,0.01589729932878188,0.3106796116504854,0.3106796116504854,0.001318020372163274,0.001318020372163274,False,0.005688927519841565,0.40902024507522583,0.5061793327331543,0.006179332733154297,0.49985554814338684,1.648483127052098,0.5084142394822007,0.0030067429778751105,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,0,oracle_u_aware_ceiling,-1.3833144987856383,-1.2649839328843508,-1.2924696474208048,0.012547145156023832,0.012347735652565157,0.0171828055871953,0.21035598705501618,0.21035598705501618,0.0007194568059510848,0.0007194568059510848,False,0.0123545308909656,,0.5,,0.0,1.0,1.0,,,False
0.0,0.005,confounded,logger12_balanced,1,current_random_init,-1.4029792547225952,-1.2803776264190674,-1.3201348781585693,0.009909303507945826,0.010245595515800057,0.015523418269472431,0.47572815533980584,0.47572815533980584,0.0021067418680440386,0.0021067418680440386,True,0.007525473569257977,0.18485379219055176,0.9932990074157715,0.4932990074157715,0.03506898134946823,1.035691149708689,0.5,0.19537247798095148,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,collapsed_constrained_reference,-1.1788287162780762,-1.073747158050537,-1.0888612270355225,0.020726598168148758,0.020820795032955648,0.027838548416255757,0.540453074433657,0.540453074433657,0.0025492104982957364,0.0025492104982957364,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15327228903770446,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,true_behavior_fixed,-1.3470664024353027,-1.2559257745742798,-1.2698311805725098,0.012844865354562394,0.012978454417439528,0.01859878829860056,0.32362459546925565,0.32362459546925565,0.0013158651986546288,0.0013158651986546288,False,0.006240553382362316,0.3999999761581421,0.5,0.0,0.5105978846549988,1.6662871446993182,0.5071197411003237,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,true_behavior_fixed_em,-1.2737256288528442,-1.1974363327026367,-1.2268537282943726,0.011785013021567977,0.011682053627868874,0.017020746320872526,0.3268608414239482,0.3268608414239482,0.0014060377829002236,0.0014060377829002236,False,0.006776639970260914,0.3999999761581421,0.5,0.0,0.5121142268180847,1.668815722762904,0.5119741100323625,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,-1.3413612842559814,-1.2358115911483765,-1.2757785320281982,0.010097069661210187,0.00998001255876052,0.015953453857539834,0.2621359223300971,0.2621359223300971,0.0009785409696010678,0.0009785409696010678,False,0.01091963161731221,0.1539851874113083,0.5,0.0,0.6672295928001404,1.948830780110018,0.543042071197411,0.08200493587431762,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,oracle_compatible_plugin,-1.3461016416549683,-1.239206075668335,-1.2789793014526367,0.01005576696706559,0.00998001255876052,0.015953453857539834,0.2621359223300971,0.2621359223300971,0.0009785409696010678,0.0009785409696010678,False,0.01091963161731221,0.3999999761581421,0.5,0.0,0.5112288594245911,1.6673388616150455,0.5411003236245955,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,oracle_initialized_joint,-1.9648139476776123,-1.5752460956573486,-1.7130602598190308,0.009813074418723297,0.009804771996462342,0.01569384759335017,0.3786407766990291,0.3786407766990291,0.0016114338409952082,0.0016114338409952082,False,0.006462494989609333,0.4115928113460541,0.5024036169052124,0.0024036169052124023,0.4946030378341675,1.6398471525599263,0.5200647249190938,0.0038642646542294983,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,1,oracle_u_aware_ceiling,-1.4179393628428458,-1.3024809776962962,-1.3491500336380768,0.009924690131803738,0.009820487569374623,0.014828627330691511,0.19741100323624594,0.19741100323624594,0.0006317222342302519,0.0006317222342302519,False,0.009877249853384682,,0.5,,0.0,1.0,1.0,,,False
0.0,0.005,confounded,logger12_balanced,2,current_random_init,-1.3943816423416138,-1.274733304977417,-1.2951416969299316,0.011595160821162062,0.011755617668992687,0.017623392501801206,0.4110032362459547,0.4110032362459547,0.001622602191594071,0.001622602191594071,True,0.0073828818127036405,0.16067662835121155,0.006560133304446936,0.49343986669555306,0.03545091301202774,1.0360867885000766,0.5,0.18792730940298905,"(1, 0)",False
0.0,0.005,confounded,logger12_balanced,2,collapsed_constrained_reference,-1.3340116739273071,-1.2269924879074097,-1.2498582601547241,0.012267996284074878,0.012544405960458613,0.0181263974504221,0.459546925566343,0.459546925566343,0.001962747539352146,0.001962747539352146,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15317546812196572,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,2,true_behavior_fixed,-1.117398977279663,-0.8591299653053284,-0.990010678768158,0.020390455121233383,0.020484319273273505,0.033537380493984977,0.45307443365695793,0.45307443365695793,0.002031955510004742,0.002031955510004742,False,0.007217384991997205,0.3999999761581421,0.5,0.0,0.5105350613594055,1.6661824663376377,0.5058252427184466,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,2,true_behavior_fixed_em,-1.3476988077163696,-1.2276313304901123,-1.2704854011535645,0.013483872939862402,0.013668495371036864,0.019116782664309925,0.42718446601941745,0.42394822006472493,0.001865084972899836,0.001866775867717696,False,0.006873387452031997,0.3999999761581421,0.5,0.0,0.5118328332901001,1.668346194883271,0.5048543689320388,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,2,oracle_reward_fixed_learn_behavior,-1.3229384422302246,-1.227102518081665,-1.2462232112884521,0.012685551380284852,0.012667198684994815,0.018457818342729675,0.2297734627831715,0.22653721682847897,0.0007396063322178348,0.0007515162771499697,False,0.012184486807784847,0.16871199011802673,0.5,0.0,0.662726640701294,1.9400750166448995,0.529126213592233,0.07709600826148179,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,2,oracle_compatible_plugin,-1.3278305530548096,-1.2301324605941772,-1.2497721910476685,0.012722697229262295,0.012667198684994815,0.018457818342729675,0.2297734627831715,0.22653721682847897,0.0007396063322178348,0.0007515162771499697,False,0.012184486807784847,0.3999999761581421,0.5,0.0,0.511345386505127,1.667533163065324,0.5271844660194175,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,2,oracle_initialized_joint,-1.8410162925720215,-1.471261978149414,-1.6055378913879395,0.012476187473680258,0.012561102415909523,0.018081365826107924,0.284789644012945,0.284789644012945,0.0010545061477287075,0.0010545061477287075,False,0.00771909526877048,0.40900397300720215,0.5005214810371399,0.0005214810371398926,0.4908585250377655,1.6337182060337239,0.5197411003236246,0.0030013251640183163,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,2,oracle_u_aware_ceiling,-1.428593919185833,-1.3089157127513438,-1.3293497239661638,0.010221655122749012,0.010212100808037439,0.016399998687300528,0.23300970873786409,0.23300970873786409,0.0008169389417138743,0.0008169389417138743,False,0.010302992480565189,,0.5,,0.0,1.0,1.0,,,False
0.0,0.005,confounded,logger12_balanced,3,current_random_init,-1.393800139427185,-1.260826587677002,-1.3265674114227295,0.01075483301417623,0.011044465181035686,0.015151427552039558,0.45307443365695793,0.45307443365695793,0.001952682625867227,0.001952682625867227,True,0.006622747699128627,0.17966733872890472,0.993247389793396,0.493247389793396,0.03521675616502762,1.0358442100862697,0.5,0.19377765781763528,"(1, 0)",False
0.0,0.005,confounded,logger12_balanced,3,collapsed_constrained_reference,-1.3344340324401855,-1.2448209524154663,-1.2699215412139893,0.011742222791919943,0.011829272364060946,0.016221917114103198,0.43042071197411,0.43042071197411,0.0017902994901415846,0.0017902994901415846,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15312261577281686,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,3,true_behavior_fixed,-1.3342751264572144,-1.2274541854858398,-1.2495065927505493,0.014365330310728138,0.01442562545639095,0.02054317910800892,0.41423948220064727,0.41423948220064727,0.0016791584260583314,0.0016791584260583314,False,0.006621792254378153,0.3999999761581421,0.5,0.0,0.5127255916595459,1.6698362899603423,0.5061488673139158,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,3,true_behavior_fixed_em,-1.3682122230529785,-1.2638740539550781,-1.3184067010879517,0.01070490061927661,0.010795266296985538,0.014792537654486517,0.4110032362459547,0.4110032362459547,0.0018137209968672363,0.0018137209968672363,False,0.0052114796297628154,0.3999999761581421,0.5,0.0,0.5127331018447876,1.6698488307872952,0.5074433656957928,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,3,oracle_reward_fixed_learn_behavior,-1.3319201469421387,-1.2207727432250977,-1.26447594165802,0.012530620064685062,0.012424611844539774,0.017780926252752034,0.1941747572815534,0.1941747572815534,0.0006175719986957735,0.0006175719986957735,False,0.010648127709043323,0.16514620184898376,0.5,0.0,0.6649624109268188,1.9444174311140299,0.5320388349514563,0.07828460600684778,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,3,oracle_compatible_plugin,-1.336692452430725,-1.222971796989441,-1.2678942680358887,0.012451150042577153,0.012424611844539774,0.017780926252752034,0.1941747572815534,0.1941747572815534,0.0006175719986957735,0.0006175719986957735,False,0.010648127709043323,0.3999999761581421,0.5,0.0,0.5117006897926331,1.668125748347702,0.5288025889967638,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,3,oracle_initialized_joint,-1.9853830337524414,-1.5885709524154663,-1.7244799137115479,0.010640193049190854,0.010712492961319113,0.015481670316938142,0.4368932038834951,0.4368932038834951,0.0018155278194292256,0.0018155278194292256,False,0.00591132550791441,0.41287821531295776,0.4983595907688141,0.001640409231185913,0.5037294626235962,1.6548815952657685,0.5281553398058253,0.0042927231230103936,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,3,oracle_u_aware_ceiling,-1.393828687704602,-1.2736681327709984,-1.3214257214767002,0.010228434213784948,0.010135125028239917,0.014860177270552671,0.21035598705501618,0.20711974110032363,0.0007500878685057276,0.0007666297018284648,False,0.010619675220824722,,0.5,,0.0,1.0,1.0,,,False
0.0,0.005,confounded,logger12_balanced,4,current_random_init,-1.4075289964675903,-1.3024506568908691,-1.3100568056106567,0.009748903692004662,0.01000632158984545,0.01655612915081694,0.44336569579288027,0.44336569579288027,0.0020282392487259763,0.0020282392487259763,True,0.006394339930742144,0.17680780589580536,0.9932490587234497,0.4932490587234497,0.03545714169740677,1.036093241978806,0.5,0.19293714416109856,"(1, 0)",False
0.0,0.005,confounded,logger12_balanced,4,collapsed_constrained_reference,-1.2699931859970093,-1.150789499282837,-1.2009797096252441,0.014599100724024419,0.014724438666729997,0.021252654493002832,0.4854368932038835,0.4854368932038835,0.002210570626748973,0.002210570626748973,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15329471963147323,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,4,true_behavior_fixed,-1.366828203201294,-1.2667123079299927,-1.2735846042633057,0.013629689901892169,0.013779354181265887,0.019084710385169533,0.49838187702265374,0.49838187702265374,0.0022517810403003954,0.0022517810403003954,False,0.005834491333399782,0.3999999761581421,0.5,0.0,0.5131571292877197,1.67055704265712,0.511326860841424,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,4,true_behavior_fixed_em,-1.291624903678894,-1.1891816854476929,-1.2251969575881958,0.014682949184676193,0.014858257234043553,0.021205345716084685,0.4854368932038835,0.4854368932038835,0.00228871214474593,0.00228871214474593,False,0.005673371828642943,0.3999999761581421,0.5,0.0,0.5120814442634583,1.6687610156170358,0.5009708737864078,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,4,oracle_reward_fixed_learn_behavior,-1.3362666368484497,-1.2430613040924072,-1.257749080657959,0.015221636801784694,0.01521865993448631,0.019812304207408902,0.36893203883495146,0.36893203883495146,0.00152202645164406,0.00152202645164406,False,0.010907684946284454,0.10596239566802979,0.5,0.0,0.6776720881462097,1.969288063104921,0.5362459546925566,0.0980125347777647,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,4,oracle_compatible_plugin,-1.3397927284240723,-1.2442845106124878,-1.2578762769699097,0.015317737022975897,0.01521865993448631,0.019812304207408902,0.36893203883495146,0.36893203883495146,0.00152202645164406,0.00152202645164406,False,0.010907684946284454,0.3999999761581421,0.5,0.0,0.5135362148284912,1.6711904467266019,0.517799352750809,6.623182749422238e-09,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,4,oracle_initialized_joint,-1.6174160242080688,-1.4248772859573364,-1.4564634561538696,0.013089808246611651,0.012953380901900008,0.01894001487214244,0.3300970873786408,0.3300970873786408,0.0013075027304225177,0.0013075027304225177,False,0.0056668491944804255,0.404437392950058,0.4998025894165039,0.00019741058349609375,0.507735550403595,1.6615244933341193,0.517799352750809,0.0016543948820357975,"(0, 1)",False
0.0,0.005,confounded,logger12_balanced,4,oracle_u_aware_ceiling,-1.410872987385316,-1.3061059909427182,-1.320956572030584,0.011069293268164337,0.010985744209751349,0.0167044479087183,0.2459546925566343,0.2459546925566343,0.0008385316047686104,0.0008385316047686104,False,0.010770896171333163,,0.5,,0.0,1.0,1.0,,,False
0.0,0.01,confounded,logger12_balanced,0,current_random_init,-1.30817449092865,-1.1844679117202759,-1.2258301973342896,0.012689292265882895,0.01343233090439824,0.018136460889802676,0.7087378640776699,0.7087378640776699,0.003943203876351595,0.003943203876351595,True,0.006931555538434333,0.17970047891139984,0.9929333925247192,0.49293339252471924,0.03660422936081886,1.037282413666517,0.5,0.19416556908852525,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,collapsed_constrained_reference,-1.2925479412078857,-1.1818149089813232,-1.2381070852279663,0.012404048907262405,0.012706503546213452,0.01769403573241546,0.6019417475728155,0.6019417475728155,0.003324554628734056,0.003324554628734056,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15292490385472773,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,true_behavior_fixed,-1.2996485233306885,-1.1903817653656006,-1.2184587717056274,0.014528084889036898,0.015160368947800183,0.021073242041962374,0.7216828478964401,0.7216828478964401,0.004327802004099284,0.004327802004099284,False,0.006614824361859575,0.3999999761581421,0.5,0.0,0.5144625902175903,1.6727393137323183,0.5262135922330097,6.623182749422238e-09,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,true_behavior_fixed_em,-1.3450804948806763,-1.240096092224121,-1.2670868635177612,0.011949380750706706,0.012382509092982861,0.01757475368431361,0.6116504854368932,0.6116504854368932,0.0032279705645626173,0.0032279705645626173,False,0.005583638496420386,0.3999999761581421,0.5,0.0,0.5126262903213501,1.6696704812148326,0.5132686084142395,6.623182749422238e-09,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,oracle_reward_fixed_learn_behavior,-1.3230977058410645,-1.2192158699035645,-1.251233696937561,0.012761371479300836,0.012681063618059634,0.017733504799616058,0.18122977346278318,0.18122977346278318,0.0006349945045263475,0.0006349945045263475,False,0.021684886861052598,0.4106888771057129,0.5,0.0,0.521209716796875,1.6840636580479909,0.5533980582524272,0.02528567463199112,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,oracle_compatible_plugin,-1.3237849473953247,-1.2198060750961304,-1.251941204071045,0.012769832956689594,0.012681063618059634,0.017733504799616058,0.18122977346278318,0.18122977346278318,0.0006349945045263475,0.0006349945045263475,False,0.021684886861052598,0.3999999761581421,0.5,0.0,0.5087884068489075,1.6632747613347616,0.5550161812297735,6.623182749422238e-09,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,oracle_initialized_joint,-1.60326087474823,-1.4022241830825806,-1.4833658933639526,0.011135916229492362,0.011313931483853729,0.01580105280000521,0.37540453074433655,0.37540453074433655,0.0016314279339725358,0.0016314279339725358,False,0.006214754454347986,0.40817004442214966,0.5025233030319214,0.0025233030319213867,0.5054089426994324,1.657663271163664,0.5355987055016181,0.002723343174104034,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,0,oracle_u_aware_ceiling,-1.3393607304305886,-1.2302633245577907,-1.2630819607601462,0.010441064452096119,0.010310966512607048,0.01552758669594102,0.13915857605177995,0.13915857605177995,0.0004558019409050405,0.0004558019409050405,False,0.019503269917104465,,0.5,,0.0,1.0,1.0,,,False
0.0,0.01,confounded,logger12_balanced,1,current_random_init,-1.3092795610427856,-1.2072267532348633,-1.2290048599243164,0.010647036163124709,0.011567558423191869,0.01733761567441446,0.6763754045307443,0.6763754045307443,0.0037985628256977134,0.0037985628256977134,True,0.00761558261011089,0.18470576405525208,0.9929712414741516,0.4929712414741516,0.03652055189013481,1.037195620129139,0.5,0.19576808456331493,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,collapsed_constrained_reference,-1.1980509757995605,-1.0952043533325195,-1.1113922595977783,0.020247505429206773,0.020376956924763708,0.025468222895613218,0.6796116504854369,0.6796116504854369,0.004015559019816013,0.004015559019816013,True,0.0,0.0,0.5,,0.6931471805599453,2.0,0.5,0.15327228903770446,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,true_behavior_fixed,-1.2767467498779297,-1.1910821199417114,-1.2115296125411987,0.01578120242016256,0.015983369567320254,0.02129598339310827,0.6181229773462783,0.6181229773462783,0.0032364053487658217,0.0032364053487658217,False,0.006506504697745666,0.3999999761581421,0.5,0.0,0.5112069845199585,1.6673023891353749,0.511326860841424,6.623182749422238e-09,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,true_behavior_fixed_em,-1.2334493398666382,-1.1454123258590698,-1.1797369718551636,0.014671903192958415,0.015095662144055668,0.020157386137093166,0.6666666666666666,0.6666666666666666,0.0037740045794969687,0.0037740045794969687,False,0.00577815682743291,0.3999999761581421,0.5,0.0,0.5118552446365356,1.6683835851868007,0.5129449838187702,6.623182749422238e-09,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,oracle_reward_fixed_learn_behavior,-1.2503381967544556,-1.160431981086731,-1.1953262090682983,0.011694840221636499,0.011726077860063163,0.017299371632792927,0.2686084142394822,0.2686084142394822,0.001092861124860163,0.001092861124860163,False,0.02141469350809842,0.3465244770050049,0.5,0.0,0.5694765448570251,1.7673416851665047,0.5559870550161812,0.022696542574709936,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,oracle_compatible_plugin,-1.253697156906128,-1.162914752960205,-1.1981332302093506,0.011748090141084256,0.011726077860063163,0.017299371632792927,0.2686084142394822,0.2686084142394822,0.001092861124860163,0.001092861124860163,False,0.02141469350809842,0.3999999761581421,0.5,0.0,0.5098692774772644,1.6650735181077363,0.5563106796116505,6.623182749422238e-09,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,oracle_initialized_joint,-1.8148105144500732,-1.4511076211929321,-1.5336626768112183,0.012056771715342906,0.01234295153449023,0.01838425141004642,0.49514563106796117,0.49514563106796117,0.002433747799568272,0.002433747799568272,False,0.0070196822815634385,0.41795796155929565,0.5023916959762573,0.0023916959762573242,0.49188488721847534,1.6353958534039685,0.5326860841423948,0.00598597808060343,"(0, 1)",False
0.0,0.01,confounded,logger12_balanced,1,oracle_u_aware_ceiling,-1.3887586018034679,-1.2747979846623072,-1.3078277179681503,0.010030068453288174,0.00977822758701245,0.015275616966560481,0.255663430420712,0.255663430420712,0.00088662789449786,0.00088662789449786,False,0.0192819803986092,,0.5,,0.0,1.0,1.0,,,False
0.0,0.01,confounded,logger12_balanced,2,current_random_init,-1.3302667140960693,-1.2085355520248413,-1.2465709447860718,0.012430605428231241,0.013094134476915393,0.018194639269839958,0.7087378640776699,0.7087378640776699,0.003943277738017673,0.003943277738017673,True,0.007114024049707997,0.1571544110774994,0.006663854233920574,0.4933361457660794,0.03581779822707176,1.0364669831639157,0.5,0.18767921489973866,"(1, 0)",False
