anchor_id,kappa,condition,mixture,left_action,right_action,crossing,status,top_left,top_point,top_right
894,0.3,confounded,logger2_heavy,minus,plus,0.004065566443422819,nonnegative,minus,minus|plus,plus
894,0.3,confounded,logger2_heavy,base,plus,0.0019038179361776653,nonnegative,minus,minus,minus
895,0.3,confounded,logger2_heavy,minus,base,0.023344146851858927,nonnegative,minus,minus|base,base
895,0.3,confounded,logger2_heavy,minus,plus,0.02348428683721615,nonnegative,base,base,base
895,0.3,confounded,logger2_heavy,base,plus,0.023624426822573374,nonnegative,base,base|plus,plus
896,0.3,confounded,logger2_heavy,minus,base,0.02271093311172978,nonnegative,minus,minus|base,base
896,0.3,confounded,logger2_heavy,minus,plus,0.022866917016865662,nonnegative,base,base,base
896,0.3,confounded,logger2_heavy,base,plus,0.023022900922001543,nonnegative,base,base|plus,plus
897,0.3,confounded,logger2_heavy,minus,base,0.0016082252770149852,nonnegative,minus,minus|base,base
897,0.3,confounded,logger2_heavy,minus,plus,0.0018200264504907304,nonnegative,base,base,base
897,0.3,confounded,logger2_heavy,base,plus,0.0020318276239664756,nonnegative,base,base|plus,plus
898,0.3,confounded,logger2_heavy,minus,base,0.012880040003209192,nonnegative,minus,minus|base,base
898,0.3,confounded,logger2_heavy,minus,plus,0.013455693613693698,nonnegative,base,base,base
898,0.3,confounded,logger2_heavy,base,plus,0.014031347224178203,nonnegative,base,base|plus,plus
899,0.3,confounded,logger2_heavy,minus,base,0.0072638489896386105,nonnegative,minus,minus|base,base
899,0.3,confounded,logger2_heavy,minus,plus,0.007477418953431569,nonnegative,base,base,base
899,0.3,confounded,logger2_heavy,base,plus,0.007690988917224528,nonnegative,base,base|plus,plus
900,0.3,confounded,logger2_heavy,minus,base,0.023174087631285367,nonnegative,minus,minus|base,base
900,0.3,confounded,logger2_heavy,minus,plus,0.023386317295459036,nonnegative,base,base,base
900,0.3,confounded,logger2_heavy,base,plus,0.023598546959632705,nonnegative,base,base|plus,plus
901,0.3,confounded,logger2_heavy,minus,base,0.01469612506623652,nonnegative,minus,minus|base,base
901,0.3,confounded,logger2_heavy,minus,plus,0.017743078107580135,nonnegative,base,base,base
901,0.3,confounded,logger2_heavy,base,plus,0.02079003114892375,nonnegative,base,base|plus,plus
902,0.3,confounded,logger2_heavy,minus,base,0.011812095470555506,nonnegative,minus,minus|base,base
902,0.3,confounded,logger2_heavy,minus,plus,0.012574986137107114,nonnegative,base,base,base
902,0.3,confounded,logger2_heavy,base,plus,0.013337876803658721,nonnegative,base,base|plus,plus
903,0.3,confounded,logger2_heavy,minus,base,0.02288401175062371,nonnegative,minus,minus|base,base
903,0.3,confounded,logger2_heavy,minus,plus,0.02302325582332737,nonnegative,base,base,base
903,0.3,confounded,logger2_heavy,base,plus,0.02316249989603103,nonnegative,base,base|plus,plus
905,0.3,confounded,logger2_heavy,minus,plus,0.000190269709144264,nonnegative,base,base,base
905,0.3,confounded,logger2_heavy,base,plus,0.005978650200459568,nonnegative,base,base|plus,plus
906,0.3,confounded,logger2_heavy,minus,base,0.007733732149618533,nonnegative,minus,minus|base,base
906,0.3,confounded,logger2_heavy,minus,plus,0.00805442422948155,nonnegative,base,base,base
906,0.3,confounded,logger2_heavy,base,plus,0.008375116309344566,nonnegative,base,base|plus,plus
907,0.3,confounded,logger2_heavy,minus,base,0.002374959032091506,nonnegative,minus,minus|base,base
907,0.3,confounded,logger2_heavy,minus,plus,0.0025927198285303765,nonnegative,base,base,base
907,0.3,confounded,logger2_heavy,base,plus,0.002810480624969247,nonnegative,base,base|plus,plus
908,0.3,confounded,logger2_heavy,minus,base,0.007642017811613888,nonnegative,minus,minus|base,base
908,0.3,confounded,logger2_heavy,minus,plus,0.007863304029245233,nonnegative,base,base,base
908,0.3,confounded,logger2_heavy,base,plus,0.008084590246876577,nonnegative,base,base|plus,plus
909,0.3,confounded,logger2_heavy,minus,base,0.009617537710851498,nonnegative,minus,minus|base,base
909,0.3,confounded,logger2_heavy,minus,plus,0.00983497734704547,nonnegative,base,base,base
909,0.3,confounded,logger2_heavy,base,plus,0.010052416983239443,nonnegative,base,base|plus,plus
910,0.3,confounded,logger2_heavy,minus,base,0.02651229392109189,nonnegative,minus,minus|base,base
910,0.3,confounded,logger2_heavy,minus,plus,0.026701118605676644,nonnegative,base,base,base
910,0.3,confounded,logger2_heavy,base,plus,0.026889943290261398,nonnegative,base,base|plus,plus
911,0.3,confounded,logger2_heavy,minus,base,0.015314340279189431,nonnegative,plus,plus,plus
911,0.3,confounded,logger2_heavy,minus,plus,0.012646931869316924,nonnegative,minus,minus|plus,plus
911,0.3,confounded,logger2_heavy,base,plus,0.009979523459444417,nonnegative,minus,minus,minus
912,0.3,confounded,logger2_heavy,minus,base,0.02584890898901593,nonnegative,minus,minus|base,base
912,0.3,confounded,logger2_heavy,minus,plus,0.026021135976209697,nonnegative,base,base,base
912,0.3,confounded,logger2_heavy,base,plus,0.026193362963403466,nonnegative,base,base|plus,plus
913,0.3,confounded,logger2_heavy,minus,base,0.026930291026333597,nonnegative,minus,minus|base,base
913,0.3,confounded,logger2_heavy,minus,plus,0.02713747699029978,nonnegative,base,base,base
913,0.3,confounded,logger2_heavy,base,plus,0.027344662954265964,nonnegative,base,base|plus,plus
914,0.3,confounded,logger2_heavy,minus,base,0.00953681464523859,nonnegative,minus,minus|base,base
914,0.3,confounded,logger2_heavy,minus,plus,0.012108868964081976,nonnegative,base,base,base
914,0.3,confounded,logger2_heavy,base,plus,0.014680923282925362,nonnegative,base,base|plus,plus
915,0.3,confounded,logger2_heavy,minus,base,0.024517184026936034,nonnegative,minus,minus|base,base
915,0.3,confounded,logger2_heavy,minus,plus,0.024659867644329758,nonnegative,base,base,base
915,0.3,confounded,logger2_heavy,base,plus,0.024802551261723482,nonnegative,base,base|plus,plus
916,0.3,confounded,logger2_heavy,minus,base,0.02544436608970657,nonnegative,minus,minus|base,base
916,0.3,confounded,logger2_heavy,minus,plus,0.02557701719596045,nonnegative,base,base,base
916,0.3,confounded,logger2_heavy,base,plus,0.025709668302214328,nonnegative,base,base|plus,plus
917,0.3,confounded,logger2_heavy,minus,base,0.0016792820192321756,nonnegative,minus,minus|base,base
917,0.3,confounded,logger2_heavy,minus,plus,0.0018906616680747224,nonnegative,base,base,base
917,0.3,confounded,logger2_heavy,base,plus,0.002102041316917269,nonnegative,base,base|plus,plus
918,0.3,confounded,logger2_heavy,minus,base,0.008353733598497115,nonnegative,plus,plus,plus
918,0.3,confounded,logger2_heavy,minus,plus,0.0074800284399684225,nonnegative,minus,minus|plus,plus
918,0.3,confounded,logger2_heavy,base,plus,0.00660632328143973,nonnegative,minus,minus,minus
919,0.3,confounded,logger2_heavy,minus,base,0.023893665040943368,nonnegative,minus,minus|base,base
919,0.3,confounded,logger2_heavy,minus,plus,0.02403467045803337,nonnegative,base,base,base
919,0.3,confounded,logger2_heavy,base,plus,0.02417567587512337,nonnegative,base,base|plus,plus
920,0.3,confounded,logger2_heavy,minus,base,0.024365477071136343,nonnegative,minus,minus|base,base
920,0.3,confounded,logger2_heavy,minus,plus,0.024914584726564715,nonnegative,base,base,base
920,0.3,confounded,logger2_heavy,base,plus,0.025463692381993086,nonnegative,base,base|plus,plus
921,0.3,confounded,logger2_heavy,minus,base,0.00595457826826451,nonnegative,minus,minus|base,base
921,0.3,confounded,logger2_heavy,minus,plus,0.006166658506505052,nonnegative,base,base,base
921,0.3,confounded,logger2_heavy,base,plus,0.0063787387447455934,nonnegative,base,base|plus,plus
922,0.3,confounded,logger2_heavy,minus,base,0.006666058857352497,nonnegative,plus,plus,plus
922,0.3,confounded,logger2_heavy,minus,plus,0.00458671837814334,nonnegative,minus,minus|plus,plus
922,0.3,confounded,logger2_heavy,base,plus,0.002507377898934182,nonnegative,minus,minus,minus
923,0.3,confounded,logger2_heavy,minus,base,0.007156027486812544,nonnegative,minus,minus|base,base
923,0.3,confounded,logger2_heavy,minus,plus,0.007369707934242242,nonnegative,base,base,base
923,0.3,confounded,logger2_heavy,base,plus,0.0075833883816719405,nonnegative,base,base|plus,plus
924,0.3,confounded,logger2_heavy,minus,base,0.023695778813191293,nonnegative,minus,minus|base,base
924,0.3,confounded,logger2_heavy,minus,plus,0.023908017529635894,nonnegative,base,base,base
924,0.3,confounded,logger2_heavy,base,plus,0.024120256246080496,nonnegative,base,base|plus,plus
925,0.3,confounded,logger2_heavy,minus,base,0.0068058655216149955,nonnegative,minus,minus|base,base
925,0.3,confounded,logger2_heavy,minus,plus,0.007018823394318141,nonnegative,base,base,base
925,0.3,confounded,logger2_heavy,base,plus,0.007231781267021287,nonnegative,base,base|plus,plus
926,0.3,confounded,logger2_heavy,minus,base,0.009506796843527288,nonnegative,minus,minus|base,base
926,0.3,confounded,logger2_heavy,minus,plus,0.009723083132512522,nonnegative,base,base,base
926,0.3,confounded,logger2_heavy,base,plus,0.009939369421497757,nonnegative,base,base|plus,plus
927,0.3,confounded,logger2_heavy,minus,base,0.024228552693772,nonnegative,minus,minus|base,base
927,0.3,confounded,logger2_heavy,minus,plus,0.02436981244864933,nonnegative,base,base,base
927,0.3,confounded,logger2_heavy,base,plus,0.024511072203526663,nonnegative,base,base|plus,plus
928,0.3,confounded,logger2_heavy,minus,base,0.02469372511527912,nonnegative,minus,minus|base,base
928,0.3,confounded,logger2_heavy,minus,plus,0.024889940115879527,nonnegative,base,base,base
928,0.3,confounded,logger2_heavy,base,plus,0.025086155116479936,nonnegative,base,base|plus,plus
929,0.3,confounded,logger2_heavy,minus,base,0.00146177621703103,nonnegative,minus,minus|base,base
929,0.3,confounded,logger2_heavy,minus,plus,0.0016735330344819221,nonnegative,base,base,base
929,0.3,confounded,logger2_heavy,base,plus,0.0018852898519328143,nonnegative,base,base|plus,plus
930,0.3,confounded,logger2_heavy,minus,base,0.010736326408117725,nonnegative,minus,minus|base,base
930,0.3,confounded,logger2_heavy,minus,plus,0.01095091761612138,nonnegative,base,base,base
930,0.3,confounded,logger2_heavy,base,plus,0.011165508824125037,nonnegative,base,base|plus,plus
931,0.3,confounded,logger2_heavy,minus,base,0.02399526719214473,nonnegative,minus,minus|base,base
931,0.3,confounded,logger2_heavy,minus,plus,0.024136576908520502,nonnegative,base,base,base
931,0.3,confounded,logger2_heavy,base,plus,0.024277886624896272,nonnegative,base,base|plus,plus
932,0.3,confounded,logger2_heavy,minus,base,0.02491684779451675,nonnegative,plus,plus,plus
932,0.3,confounded,logger2_heavy,minus,plus,0.024890608324181218,nonnegative,minus,minus|plus,plus
932,0.3,confounded,logger2_heavy,base,plus,0.024864368853845686,nonnegative,minus,minus,minus
933,0.3,confounded,logger2_heavy,minus,base,0.006491409974419771,nonnegative,minus,minus|base,base
933,0.3,confounded,logger2_heavy,minus,plus,0.0067041643415380325,nonnegative,base,base,base
933,0.3,confounded,logger2_heavy,base,plus,0.0069169187086562944,nonnegative,base,base|plus,plus
934,0.3,confounded,logger2_heavy,minus,base,0.00910566549881775,nonnegative,minus,minus|base,base
934,0.3,confounded,logger2_heavy,minus,plus,0.009321237464294141,nonnegative,base,base,base
934,0.3,confounded,logger2_heavy,base,plus,0.009536809429770532,nonnegative,base,base|plus,plus
935,0.3,confounded,logger2_heavy,minus,base,0.02380092618878371,nonnegative,minus,minus|base,base
935,0.3,confounded,logger2_heavy,minus,plus,0.02394266779648868,nonnegative,base,base,base
935,0.3,confounded,logger2_heavy,base,plus,0.024084409404193652,nonnegative,base,base|plus,plus
936,0.3,confounded,logger2_heavy,minus,base,0.02243947656512968,nonnegative,minus,minus|base,base
936,0.3,confounded,logger2_heavy,minus,plus,0.022576791159155507,nonnegative,base,base,base
936,0.3,confounded,logger2_heavy,base,plus,0.022714105753181335,nonnegative,base,base|plus,plus
937,0.3,confounded,logger2_heavy,minus,base,0.006292760189967828,nonnegative,minus,minus|base,base
937,0.3,confounded,logger2_heavy,minus,plus,0.006504738543425259,nonnegative,base,base,base
937,0.3,confounded,logger2_heavy,base,plus,0.006716716896882691,nonnegative,base,base|plus,plus
938,0.3,confounded,logger2_heavy,minus,base,0.009407293702664465,nonnegative,minus,minus|base,base
938,0.3,confounded,logger2_heavy,minus,plus,0.009622510241587667,nonnegative,base,base,base
938,0.3,confounded,logger2_heavy,base,plus,0.00983772678051087,nonnegative,base,base|plus,plus
939,0.3,confounded,logger2_heavy,minus,base,0.023678669276333997,nonnegative,minus,minus|base,base
939,0.3,confounded,logger2_heavy,minus,plus,0.02389080101515284,nonnegative,base,base,base
939,0.3,confounded,logger2_heavy,base,plus,0.024102932753971684,nonnegative,base,base|plus,plus
940,0.3,confounded,logger2_heavy,minus,base,0.023218566277203756,nonnegative,minus,minus|base,base
940,0.3,confounded,logger2_heavy,minus,plus,0.02359289757033084,nonnegative,base,base,base
940,0.3,confounded,logger2_heavy,base,plus,0.023967228863457923,nonnegative,base,base|plus,plus
941,0.3,confounded,logger2_heavy,minus,base,0.01091593691622117,nonnegative,minus,minus|base,base
941,0.3,confounded,logger2_heavy,minus,plus,0.01304698480763078,nonnegative,base,base,base
941,0.3,confounded,logger2_heavy,base,plus,0.015178032699040389,nonnegative,base,base|plus,plus
942,0.3,confounded,logger2_heavy,minus,base,0.011576741493602216,nonnegative,minus,minus|base,base
942,0.3,confounded,logger2_heavy,minus,plus,0.013712093572441297,nonnegative,base,base,base
942,0.3,confounded,logger2_heavy,base,plus,0.01584744565128038,nonnegative,base,base|plus,plus
943,0.3,confounded,logger2_heavy,minus,base,0.02343559849349841,nonnegative,minus,minus|base,base
943,0.3,confounded,logger2_heavy,minus,plus,0.023576616609622236,nonnegative,base,base,base
943,0.3,confounded,logger2_heavy,base,plus,0.023717634725746062,nonnegative,base,base|plus,plus
944,0.3,confounded,logger2_heavy,minus,base,0.02226122622517135,nonnegative,minus,minus|base,base
944,0.3,confounded,logger2_heavy,minus,plus,0.022396868274200177,nonnegative,base,base,base
944,0.3,confounded,logger2_heavy,base,plus,0.022532510323229005,nonnegative,base,base|plus,plus
946,0.3,confounded,logger2_heavy,minus,base,0.011504758257037784,nonnegative,plus,plus,plus
946,0.3,confounded,logger2_heavy,minus,plus,0.01036117592661201,nonnegative,minus,minus|plus,plus
946,0.3,confounded,logger2_heavy,base,plus,0.009217593596186235,nonnegative,minus,minus,minus
947,0.3,confounded,logger2_heavy,minus,base,0.023173600869120792,nonnegative,minus,minus|base,base
947,0.3,confounded,logger2_heavy,minus,plus,0.02331355747873043,nonnegative,base,base,base
947,0.3,confounded,logger2_heavy,base,plus,0.023453514088340066,nonnegative,base,base|plus,plus
949,0.3,confounded,logger2_heavy,minus,base,0.002074719092364452,nonnegative,minus,minus|base,base
949,0.3,confounded,logger2_heavy,minus,plus,0.0022868194022395982,nonnegative,base,base,base
949,0.3,confounded,logger2_heavy,base,plus,0.0024989197121147444,nonnegative,base,base|plus,plus
950,0.3,confounded,logger2_heavy,minus,base,0.013482530204332432,nonnegative,minus,minus|base,base
950,0.3,confounded,logger2_heavy,minus,plus,0.013720901006596786,nonnegative,base,base,base
950,0.3,confounded,logger2_heavy,base,plus,0.01395927180886114,nonnegative,base,base|plus,plus
951,0.3,confounded,logger2_heavy,minus,base,0.014229369701299066,nonnegative,minus,minus|base,base
951,0.3,confounded,logger2_heavy,minus,plus,0.01444583263070709,nonnegative,base,base,base
951,0.3,confounded,logger2_heavy,base,plus,0.014662295560115113,nonnegative,base,base|plus,plus
952,0.3,confounded,logger2_heavy,minus,base,0.008660119919682963,nonnegative,plus,plus,plus
952,0.3,confounded,logger2_heavy,minus,plus,0.008031434414206062,nonnegative,minus,minus|plus,plus
952,0.3,confounded,logger2_heavy,base,plus,0.007402748908729162,nonnegative,minus,minus,minus
953,0.3,confounded,logger2_heavy,minus,base,0.010013704685364111,nonnegative,minus,minus|base,base
953,0.3,confounded,logger2_heavy,minus,plus,0.010231099459433068,nonnegative,base,base,base
953,0.3,confounded,logger2_heavy,base,plus,0.010448494233502026,nonnegative,base,base|plus,plus
954,0.3,confounded,logger2_heavy,minus,base,0.026749153993304686,nonnegative,minus,minus|base,base
954,0.3,confounded,logger2_heavy,minus,plus,0.02688740751531138,nonnegative,base,base,base
954,0.3,confounded,logger2_heavy,base,plus,0.02702566103731807,nonnegative,base,base|plus,plus
955,0.3,confounded,logger2_heavy,minus,base,0.017831367540434795,nonnegative,plus,plus,plus
955,0.3,confounded,logger2_heavy,minus,plus,0.01429930486845643,nonnegative,minus,minus|plus,plus
955,0.3,confounded,logger2_heavy,base,plus,0.010767242196478066,nonnegative,minus,minus,minus
956,0.3,confounded,logger2_heavy,minus,base,0.02538150886409407,nonnegative,minus,minus|base,base
956,0.3,confounded,logger2_heavy,minus,plus,0.025544000840124648,nonnegative,base,base,base
956,0.3,confounded,logger2_heavy,base,plus,0.025706492816155224,nonnegative,base,base|plus,plus
957,0.3,confounded,logger2_heavy,minus,base,0.026089607433694595,nonnegative,minus,minus|base,base
957,0.3,confounded,logger2_heavy,minus,plus,0.026222227400263642,nonnegative,base,base,base
957,0.3,confounded,logger2_heavy,base,plus,0.02635484736683269,nonnegative,base,base|plus,plus
958,0.3,confounded,logger2_heavy,minus,base,0.010692099391480747,nonnegative,minus,minus|base,base
958,0.3,confounded,logger2_heavy,minus,plus,0.010760723417083784,nonnegative,base,base,base
958,0.3,confounded,logger2_heavy,base,plus,0.01082934744268682,nonnegative,base,base|plus,plus
959,0.3,confounded,logger2_heavy,minus,base,0.023556046939656405,nonnegative,minus,minus|base,base
959,0.3,confounded,logger2_heavy,minus,plus,0.023696994860006537,nonnegative,base,base,base
959,0.3,confounded,logger2_heavy,base,plus,0.02383794278035667,nonnegative,base,base|plus,plus
960,0.3,confounded,logger2_heavy,minus,base,0.024819767461372377,nonnegative,minus,minus|base,base
960,0.3,confounded,logger2_heavy,minus,plus,0.02495228357964896,nonnegative,base,base,base
960,0.3,confounded,logger2_heavy,base,plus,0.02508479969792554,nonnegative,base,base|plus,plus
961,0.3,confounded,logger2_heavy,minus,base,0.0024370440586223285,nonnegative,minus,minus|base,base
961,0.3,confounded,logger2_heavy,minus,plus,0.00264829159790958,nonnegative,base,base,base
961,0.3,confounded,logger2_heavy,base,plus,0.0028595391371968315,nonnegative,base,base|plus,plus
962,0.3,confounded,logger2_heavy,minus,base,0.009180128600124737,nonnegative,minus,minus|base,base
962,0.3,confounded,logger2_heavy,minus,plus,0.012292132334590478,nonnegative,base,base,base
962,0.3,confounded,logger2_heavy,base,plus,0.015404136069056218,nonnegative,base,base|plus,plus
963,0.3,confounded,logger2_heavy,minus,base,0.024253879538175704,nonnegative,minus,minus|base,base
963,0.3,confounded,logger2_heavy,minus,plus,0.02439503220216288,nonnegative,base,base,base
963,0.3,confounded,logger2_heavy,base,plus,0.024536184866150057,nonnegative,base,base|plus,plus
964,0.3,confounded,logger2_heavy,minus,base,0.023006636059888397,nonnegative,minus,minus|base,base
964,0.3,confounded,logger2_heavy,minus,plus,0.023627598110498638,nonnegative,base,base,base
964,0.3,confounded,logger2_heavy,base,plus,0.02424856016110888,nonnegative,base,base|plus,plus
965,0.3,confounded,logger2_heavy,minus,base,0.006059346929765841,nonnegative,minus,minus|base,base
965,0.3,confounded,logger2_heavy,minus,plus,0.0062711131727430924,nonnegative,base,base,base
965,0.3,confounded,logger2_heavy,base,plus,0.006482879415720344,nonnegative,base,base|plus,plus
966,0.3,confounded,logger2_heavy,minus,base,0.007184651915294049,nonnegative,plus,plus,plus
966,0.3,confounded,logger2_heavy,minus,plus,0.0057415229971320425,nonnegative,minus,minus|plus,plus
966,0.3,confounded,logger2_heavy,base,plus,0.004298394078970036,nonnegative,minus,minus,minus
967,0.3,confounded,logger2_heavy,minus,base,0.017215617245120884,nonnegative,minus,minus|base,base
967,0.3,confounded,logger2_heavy,minus,plus,0.017421312737063266,nonnegative,base,base,base
967,0.3,confounded,logger2_heavy,base,plus,0.017627008229005647,nonnegative,base,base|plus,plus
968,0.3,confounded,logger2_heavy,minus,base,0.023231234958290936,nonnegative,minus,minus|base,base
968,0.3,confounded,logger2_heavy,minus,plus,0.023443440143514238,nonnegative,base,base,base
968,0.3,confounded,logger2_heavy,base,plus,0.02365564532873754,nonnegative,base,base|plus,plus
969,0.3,confounded,logger2_heavy,minus,base,0.006782713114405592,nonnegative,minus,minus|base,base
969,0.3,confounded,logger2_heavy,minus,plus,0.0069955740015661405,nonnegative,base,base,base
969,0.3,confounded,logger2_heavy,base,plus,0.007208434888726689,nonnegative,base,base|plus,plus
970,0.3,confounded,logger2_heavy,minus,base,0.013562322884977274,nonnegative,plus,plus,plus
970,0.3,confounded,logger2_heavy,minus,plus,0.011737248619004437,nonnegative,minus,minus|plus,plus
970,0.3,confounded,logger2_heavy,base,plus,0.0099121743530316,nonnegative,minus,minus,minus
971,0.3,confounded,logger2_heavy,minus,base,0.023271249045799358,nonnegative,minus,minus|base,base
971,0.3,confounded,logger2_heavy,minus,plus,0.023412104511286225,nonnegative,base,base,base
971,0.3,confounded,logger2_heavy,base,plus,0.02355295997677309,nonnegative,base,base|plus,plus
972,0.3,confounded,logger2_heavy,minus,base,0.024304687134863556,nonnegative,minus,minus|base,base
972,0.3,confounded,logger2_heavy,minus,plus,0.024515487089535437,nonnegative,base,base,base
972,0.3,confounded,logger2_heavy,base,plus,0.024726287044207318,nonnegative,base,base|plus,plus
973,0.3,confounded,logger2_heavy,minus,base,0.0017641961481584811,nonnegative,minus,minus|base,base
973,0.3,confounded,logger2_heavy,minus,plus,0.0019756641357263627,nonnegative,base,base,base
973,0.3,confounded,logger2_heavy,base,plus,0.0021871321232942442,nonnegative,base,base|plus,plus
974,0.3,confounded,logger2_heavy,minus,base,0.016622966474337142,nonnegative,minus,minus|base,base
974,0.3,confounded,logger2_heavy,minus,plus,0.019958929604666997,nonnegative,base,base,base
974,0.3,confounded,logger2_heavy,base,plus,0.023294892734996853,nonnegative,base,base|plus,plus
975,0.3,confounded,logger2_heavy,minus,base,0.023954464799995745,nonnegative,minus,minus|base,base
975,0.3,confounded,logger2_heavy,minus,plus,0.024096432601312556,nonnegative,base,base,base
975,0.3,confounded,logger2_heavy,base,plus,0.024238400402629368,nonnegative,base,base|plus,plus
976,0.3,confounded,logger2_heavy,minus,base,0.024882545800273714,nonnegative,plus,plus,plus
976,0.3,confounded,logger2_heavy,minus,plus,0.024828214906129076,nonnegative,minus,minus|plus,plus
976,0.3,confounded,logger2_heavy,base,plus,0.024773884011984437,nonnegative,minus,minus,minus
977,0.3,confounded,logger2_heavy,minus,base,0.006544028741032659,nonnegative,minus,minus|base,base
977,0.3,confounded,logger2_heavy,minus,plus,0.0067568313544214,nonnegative,base,base,base
977,0.3,confounded,logger2_heavy,base,plus,0.0069696339678101404,nonnegative,base,base|plus,plus
978,0.3,confounded,logger2_heavy,minus,base,0.009197537065488981,nonnegative,plus,plus,plus
978,0.3,confounded,logger2_heavy,minus,plus,0.008232131409991461,nonnegative,minus,minus|plus,plus
978,0.3,confounded,logger2_heavy,base,plus,0.007266725754493941,nonnegative,minus,minus,minus
979,0.3,confounded,logger2_heavy,minus,base,0.007573292290577793,nonnegative,minus,minus|base,base
979,0.3,confounded,logger2_heavy,minus,plus,0.007786785242990479,nonnegative,base,base,base
979,0.3,confounded,logger2_heavy,base,plus,0.008000278195403165,nonnegative,base,base|plus,plus
980,0.3,confounded,logger2_heavy,minus,base,0.022849785493185504,nonnegative,minus,minus|base,base
980,0.3,confounded,logger2_heavy,minus,plus,0.023061823237367773,nonnegative,base,base,base
980,0.3,confounded,logger2_heavy,base,plus,0.023273860981550043,nonnegative,base,base|plus,plus
981,0.3,confounded,logger2_heavy,minus,base,0.010089426518964495,nonnegative,minus,minus|base,base
981,0.3,confounded,logger2_heavy,minus,plus,0.012238033898984257,nonnegative,base,base,base
981,0.3,confounded,logger2_heavy,base,plus,0.01438664127900402,nonnegative,base,base|plus,plus
982,0.3,confounded,logger2_heavy,minus,base,0.007199210372747622,nonnegative,plus,plus,plus
982,0.3,confounded,logger2_heavy,minus,plus,0.0062147716601996805,nonnegative,minus,minus|plus,plus
982,0.3,confounded,logger2_heavy,base,plus,0.005230332947651739,nonnegative,minus,minus,minus
983,0.3,confounded,logger2_heavy,minus,base,0.007199806312394252,nonnegative,minus,minus|base,base
983,0.3,confounded,logger2_heavy,minus,plus,0.00741347678471721,nonnegative,base,base,base
983,0.3,confounded,logger2_heavy,base,plus,0.007627147257040168,nonnegative,base,base|plus,plus
984,0.3,confounded,logger2_heavy,minus,base,0.02329950821031279,nonnegative,minus,minus|base,base
984,0.3,confounded,logger2_heavy,minus,plus,0.02345976093188351,nonnegative,base,base,base
984,0.3,confounded,logger2_heavy,base,plus,0.02362001365345423,nonnegative,base,base|plus,plus
985,0.3,confounded,logger2_heavy,minus,base,0.01272664861102113,nonnegative,minus,minus|base,base
985,0.3,confounded,logger2_heavy,minus,plus,0.014895858551518537,nonnegative,base,base,base
985,0.3,confounded,logger2_heavy,base,plus,0.017065068492015945,nonnegative,base,base|plus,plus
986,0.3,confounded,logger2_heavy,minus,base,0.008996752036178113,nonnegative,minus,minus|base,base
986,0.3,confounded,logger2_heavy,minus,plus,0.00921297974818508,nonnegative,base,base,base
986,0.3,confounded,logger2_heavy,base,plus,0.009429207460192046,nonnegative,base,base|plus,plus
987,0.3,confounded,logger2_heavy,minus,base,0.02375664773018804,nonnegative,minus,minus|base,base
987,0.3,confounded,logger2_heavy,minus,plus,0.023959310700344738,nonnegative,base,base,base
987,0.3,confounded,logger2_heavy,base,plus,0.024161973670501435,nonnegative,base,base|plus,plus
988,0.3,confounded,logger2_heavy,minus,base,0.02248646440186919,nonnegative,minus,minus|base,base
988,0.3,confounded,logger2_heavy,minus,plus,0.02269468630194077,nonnegative,base,base,base
988,0.3,confounded,logger2_heavy,base,plus,0.02290290820201235,nonnegative,base,base|plus,plus
989,0.3,confounded,logger2_heavy,minus,base,0.013309095133387627,nonnegative,minus,minus|base,base
989,0.3,confounded,logger2_heavy,minus,plus,0.015944909368840965,nonnegative,base,base,base
989,0.3,confounded,logger2_heavy,base,plus,0.018580723604294302,nonnegative,base,base|plus,plus
990,0.3,confounded,logger2_heavy,minus,base,0.007750764037294244,nonnegative,plus,plus,plus
990,0.3,confounded,logger2_heavy,minus,plus,0.005678294690035501,nonnegative,minus,minus|plus,plus
990,0.3,confounded,logger2_heavy,base,plus,0.0036058253427767584,nonnegative,minus,minus,minus
991,0.3,confounded,logger2_heavy,minus,base,0.022801401273486732,nonnegative,minus,minus|base,base
991,0.3,confounded,logger2_heavy,minus,plus,0.02301318852051648,nonnegative,base,base,base
991,0.3,confounded,logger2_heavy,base,plus,0.02322497576754623,nonnegative,base,base|plus,plus
994,0.3,confounded,logger2_heavy,minus,base,0.007883724740326836,nonnegative,minus,minus|base,base
994,0.3,confounded,logger2_heavy,minus,plus,0.008099247288737288,nonnegative,base,base,base
994,0.3,confounded,logger2_heavy,base,plus,0.00831476983714774,nonnegative,base,base|plus,plus
995,0.3,confounded,logger2_heavy,minus,base,0.0023530185269398096,nonnegative,minus,minus|base,base
995,0.3,confounded,logger2_heavy,minus,plus,0.0025707781785194728,nonnegative,base,base,base
995,0.3,confounded,logger2_heavy,base,plus,0.002788537830099136,nonnegative,base,base|plus,plus
996,0.3,confounded,logger2_heavy,minus,base,0.00809618072463214,nonnegative,minus,minus|base,base
996,0.3,confounded,logger2_heavy,minus,plus,0.008317514665791115,nonnegative,base,base,base
996,0.3,confounded,logger2_heavy,base,plus,0.008538848606950089,nonnegative,base,base|plus,plus
997,0.3,confounded,logger2_heavy,minus,base,0.009962614222702615,nonnegative,minus,minus|base,base
997,0.3,confounded,logger2_heavy,minus,plus,0.010180250621983411,nonnegative,base,base,base
997,0.3,confounded,logger2_heavy,base,plus,0.010397887021264207,nonnegative,base,base|plus,plus
