kappa,condition,mixture,subset,lambda_reward,count,rank_disagreement_rate,strict_flip_rate,obs_regret,obs_regret_worst_tie,mean_regret,conditional_regret_given_error,mean_action_dependent_distortion,gap_sign_preservation,mean_obs_top_second_gap,obs_top_fraction_minus,obs_top_fraction_base,obs_top_fraction_plus,do_top_fraction_minus,do_top_fraction_base,do_top_fraction_plus
0.3,confounded,logger2_heavy,initial_step_strict_unclipped,0.05,831,0.9338146811070999,0.9338146811070999,0.006245003097792916,0.006245003097792916,0.006245003097792916,0.006687625740033393,0.03142696805273544,0.06618531889290012,0.017339043424314107,0.0,0.0,1.0,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,confounded,logger2_heavy,any_clipping,0.0,1217,0.020542317173377157,0.020542317173377157,4.790638532740534e-06,4.790638532740534e-06,4.790638532740534e-06,0.0002332082837738092,0.0,0.9794576828266228,0.006206439485292873,0.772391125718981,0.12900575184880855,0.09860312243221035,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.0005,1217,0.012325390304026294,0.012325390304026294,2.671181969576096e-06,2.671181969576096e-06,2.671181969576096e-06,0.00021672189713160724,0.0003142696805273544,0.9876746096959738,0.006072510278661705,0.761709120788825,0.1372226787181594,0.10106820049301561,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.001,1217,0.009860312243221035,0.009860312243221035,1.9991787607685764e-06,1.9991787607685764e-06,1.9991787607685764e-06,0.00020275004598794646,0.0006285393610547088,0.990139687756779,0.0059390574612505605,0.7567789646672145,0.14133114215283485,0.1018898931799507,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.002,1217,0.01972062448644207,0.01972062448644207,8.19029290026881e-06,8.19029290026881e-06,8.19029290026881e-06,0.00041531610248446427,0.0012570787221094176,0.9819227608874281,0.005675132007601202,0.7370583401807724,0.15201314708299096,0.11092851273623665,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.003,1217,0.0419063270336894,0.0419063270336894,2.6272936012523415e-05,2.6272936012523415e-05,2.6272936012523415e-05,0.000626944375043941,0.0018856180831641263,0.961380443714051,0.00540618765562125,0.7181594083812654,0.1561216105176664,0.1257189811010682,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.005,1217,0.08874281018898932,0.08874281018898932,0.00010103579474325466,0.00010103579474325466,0.00010103579474325466,0.0011385237240976011,0.0031426968052735435,0.924404272801972,0.004880771132181108,0.6778964667214462,0.16598192276088744,0.1561216105176664,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.0075,1217,0.21446179129005752,0.21364009860312244,0.00037987771250451604,0.00038153430421555037,0.00037987771250451604,0.0017713071881915556,0.004714045207910316,0.8348397699260477,0.00433210709037619,0.608874281018899,0.13393590797041907,0.2580115036976171,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.01,1217,0.33935907970419066,0.33935907970419066,0.0008146388629982577,0.0008146388629982577,0.0008146388629982577,0.0024005217827333647,0.006285393610547087,0.7444535743631882,0.004014872110223739,0.5201314708299096,0.11914543960558752,0.3607230895645029,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.015,1217,0.5497124075595727,0.5497124075595727,0.002043751052047682,0.002043751052047682,0.002043751052047682,0.003717855052828145,0.009428090415820631,0.5768282662284305,0.00407465406545505,0.3418241577649959,0.10599835661462613,0.5521774856203779,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.02,1217,0.6039441248972884,0.6039441248972884,0.0026536239748091942,0.0026536239748091942,0.0026536239748091942,0.004393823642643251,0.012570787221094174,0.5110928512736237,0.004697336853597114,0.2933442892358258,0.07066557107641742,0.6359901396877568,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.03,1217,0.895645028759244,0.895645028759244,0.006887643370357689,0.006887643370357689,0.006887643370357689,0.0076901486070874376,0.018856180831641263,0.21281840591618734,0.007750479561896269,0.0016433853738701725,0.003286770747740345,0.9950698438783895,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,confounded,logger2_heavy,any_clipping,0.05,1217,0.8972884141331142,0.8972884141331142,0.006942806463891669,0.006942806463891669,0.006942806463891669,0.007737541636040441,0.03142696805273545,0.21117502054231718,0.016632231876628243,0.0,0.0,1.0,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,all,0.0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.0005,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.001,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.002,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.003,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.005,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.0075,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.01,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.015,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.02,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.03,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,all,0.05,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709862972,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger1_heavy,train,0.0,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.0005,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.001,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.002,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.003,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.005,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.0075,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.01,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.015,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.02,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.03,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,train,0.05,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002875441934150818,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
0.3,independent_latents,logger1_heavy,validation,0.0,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.0005,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.001,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.002,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.003,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.005,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.0075,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.01,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.015,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.02,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.03,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,validation,0.05,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028950872824271,0.8289473684210527,0.10526315789473684,0.06578947368421052,0.8289473684210527,0.10526315789473684,0.06578947368421052
0.3,independent_latents,logger1_heavy,test,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.0005,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.001,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.002,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.003,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.005,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.0075,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.01,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.015,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.02,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.03,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,test,0.05,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0026660207877602414,0.8717948717948718,0.07692307692307693,0.05128205128205128,0.8717948717948718,0.07692307692307693,0.05128205128205128
0.3,independent_latents,logger1_heavy,trainval,0.0,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.0005,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.001,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.002,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.003,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.005,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.0075,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.01,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.015,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.02,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.03,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,trainval,0.05,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00287888213338814,0.8133640552995391,0.1175115207373272,0.06912442396313365,0.8133640552995391,0.1175115207373272,0.06912442396313365
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.0,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.0005,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.001,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.002,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.003,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.005,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.0075,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.01,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.015,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.02,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.03,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,initial_step_strict_unclipped,0.05,831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0033491427050350246,0.9314079422382672,0.0024067388688327317,0.06618531889290012,0.9314079422382672,0.0024067388688327317,0.06618531889290012
0.3,independent_latents,logger1_heavy,any_clipping,0.0,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.0005,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.001,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.002,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.003,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.005,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.0075,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.01,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.015,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.02,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.03,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger1_heavy,any_clipping,0.05,1217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003754190667144833,0.7543138866064092,0.142974527526705,0.10271158586688578,0.7543138866064092,0.142974527526705,0.10271158586688578
0.3,independent_latents,logger12_balanced,all,0.0,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.0005,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.001,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.002,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.003,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.005,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.0075,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.01,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.015,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.02,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.03,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,all,0.05,2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.003589837709863072,0.826171875,0.0859375,0.087890625,0.826171875,0.0859375,0.087890625
0.3,independent_latents,logger12_balanced,train,0.0,358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0028754419341508863,0.8100558659217877,0.12011173184357542,0.06983240223463687,0.8100558659217877,0.12011173184357542,0.06983240223463687
