action,ci_high,ci_low,condition,kappa,lambda_reward,mean,metric,mixture,model_seed,n_anchors,sd,statistical_unit,theoretical_slope
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
minus,0.0366928012916453,0.019481011823133797,independent_latents,0.0,0.05,0.027326694961819182,reward_population_mae,logger2_heavy,2,78,0.038295621288508226,anchor_id,
minus,0.06008578021291956,0.032579899398444544,independent_latents,0.0,0.05,0.04684550015990118,reward_population_rmse,logger2_heavy,2,78,0.0060585900703717084,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
base,0.03392420277191409,0.019045404237067725,independent_latents,0.0,0.05,0.02601778488703987,reward_population_mae,logger2_heavy,2,78,0.03451310593781145,anchor_id,
base,0.05409595327751886,0.029629122805900663,independent_latents,0.0,0.05,0.04304426094849254,reward_population_rmse,logger2_heavy,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_prediction_absolute_increment,logger2_heavy,2,78,0.0,anchor_id,
plus,0.03271018702561512,0.019222705879399775,independent_latents,0.0,0.05,0.025469395376761284,reward_population_mae,logger2_heavy,2,78,0.0308588270296554,anchor_id,
plus,0.05100095591093552,0.028499014121940638,independent_latents,0.0,0.05,0.039859111286949675,reward_population_rmse,logger2_heavy,2,78,0.00403966759464575,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
minus,0.007827369373725922,-0.013140028477952733,independent_latents,0.0,0.05,-0.0023475026304346732,signed_balanced_neural_bias,logger12_balanced,2,78,0.047089473979909126,anchor_id,
minus,2.761323933042056e-16,1.7646140958705612e-16,independent_latents,0.0,0.05,2.263146934812819e-16,signed_balanced_population_bias,logger12_balanced,2,78,2.3222312039845077e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
minus,1.395251435754884e-16,4.981769982292369e-17,independent_latents,0.0,0.05,9.251858538542972e-17,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.0821687526802272e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.008518842006143659,-0.010286027915294326,independent_latents,0.0,0.05,-0.0008052667439280726,signed_balanced_neural_bias,logger12_balanced,2,78,0.04331528565468222,anchor_id,
base,0.0,-8.540177112501205e-18,independent_latents,0.0,0.05,-2.846725704167068e-18,signed_balanced_population_bias,logger12_balanced,2,78,1.7661978828937318e-17,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_population_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,0.009932648660236423,-0.00793969377183264,independent_latents,0.0,0.05,0.0010484318077254241,signed_balanced_neural_bias,logger12_balanced,2,78,0.040103221423821334,anchor_id,
plus,2.733212516713406e-16,1.750380467349726e-16,independent_latents,0.0,0.05,2.2489133062919837e-16,signed_balanced_population_bias,logger12_balanced,2,78,2.298201426203671e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,9.251858538542972e-17,-1.708035422500241e-17,independent_latents,0.0,0.05,3.700743415417188e-17,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.418296330825465e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.05,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
all,0.5512820512820513,0.34615384615384615,independent_latents,0.0,0.05,0.44871794871794873,neural_do_ranking_disagreement,logger12_balanced,2,78,0.5005824113797352,anchor_id,
all,0.002766883112450889,0.0014431737607696008,independent_latents,0.0,0.05,0.002072192888340616,neural_decision_regret,logger12_balanced,2,78,0.003084079137387469,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_prediction_range_across_mixtures,all_primary,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.05,0.0,base_leakage_over_balanced_direct_signal,all_primary,2,78,0.0,anchor_id,
minus,0.035716018665422754,0.019283106500502346,independent_latents,0.0,0.1,0.0273266949618192,reward_population_mae,logger1_heavy,2,78,0.03829562128850821,anchor_id,
minus,0.06073625795068419,0.0323038714439475,independent_latents,0.0,0.1,0.04684550015990118,reward_population_rmse,logger1_heavy,2,78,0.0060585900703717084,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger1_heavy,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger1_heavy,2,78,0.0,anchor_id,
base,0.03403485765849372,0.019538096891929018,independent_latents,0.0,0.1,0.02601778488703987,reward_population_mae,logger1_heavy,2,78,0.03451310593781144,anchor_id,
base,0.05494507896964081,0.029472225142287006,independent_latents,0.0,0.1,0.04304426094849254,reward_population_rmse,logger1_heavy,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger1_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger1_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger1_heavy,2,78,0.0,anchor_id,
plus,0.032676650375124676,0.018923571330838745,independent_latents,0.0,0.1,0.025469395376761288,reward_population_mae,logger1_heavy,2,78,0.0308588270296554,anchor_id,
plus,0.05100157885795884,0.028068140986883934,independent_latents,0.0,0.1,0.039859111286949675,reward_population_rmse,logger1_heavy,2,78,0.004039667594645754,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger1_heavy,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger1_heavy,2,78,0.0,anchor_id,
minus,0.0358706247597939,0.01949504660644482,independent_latents,0.0,0.1,0.027326694961819203,reward_population_mae,logger12_balanced,2,78,0.03829562128850821,anchor_id,
minus,0.06146289230908867,0.03155977096735242,independent_latents,0.0,0.1,0.04684550015990119,reward_population_rmse,logger12_balanced,2,78,0.006058590070371711,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
base,0.0343275496405633,0.01876210145417491,independent_latents,0.0,0.1,0.02601778488703987,reward_population_mae,logger12_balanced,2,78,0.03451310593781144,anchor_id,
base,0.0550036788204866,0.02955220695130439,independent_latents,0.0,0.1,0.04304426094849254,reward_population_rmse,logger12_balanced,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger12_balanced,2,78,0.0,anchor_id,
plus,0.03242598413048693,0.018902516448681926,independent_latents,0.0,0.1,0.025469395376761312,reward_population_mae,logger12_balanced,2,78,0.030858827029655405,anchor_id,
plus,0.050632806133123966,0.02817470745238185,independent_latents,0.0,0.1,0.039859111286949696,reward_population_rmse,logger12_balanced,2,78,0.004039667594645757,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
minus,0.03695710928845178,0.0191509329598742,independent_latents,0.0,0.1,0.0273266949618192,reward_population_mae,logger2_heavy,2,78,0.03829562128850821,anchor_id,
minus,0.05981528514567717,0.03070033048928204,independent_latents,0.0,0.1,0.04684550015990118,reward_population_rmse,logger2_heavy,2,78,0.006058590070371705,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
base,0.034486068674388304,0.018870658572922153,independent_latents,0.0,0.1,0.02601778488703987,reward_population_mae,logger2_heavy,2,78,0.03451310593781144,anchor_id,
base,0.05593038685325193,0.028825914967367722,independent_latents,0.0,0.1,0.04304426094849254,reward_population_rmse,logger2_heavy,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_absolute_increment,logger2_heavy,2,78,0.0,anchor_id,
plus,0.0326488541200776,0.019059073001315784,independent_latents,0.0,0.1,0.0254693953767613,reward_population_mae,logger2_heavy,2,78,0.03085882702965541,anchor_id,
plus,0.051181381188271015,0.02872008222452914,independent_latents,0.0,0.1,0.03985911128694969,reward_population_rmse,logger2_heavy,2,78,0.00403966759464575,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
minus,0.008642449549967578,-0.012932076620640314,independent_latents,0.0,0.1,-0.0023475026304346732,signed_balanced_neural_bias,logger12_balanced,2,78,0.047089473979909126,anchor_id,
minus,3.5014726161254936e-16,2.4908849911461846e-16,independent_latents,0.0,0.1,2.9890619893754217e-16,signed_balanced_population_bias,logger12_balanced,2,78,2.3623168170996743e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
minus,8.401399234423056e-17,-3.5584071302088354e-17,independent_latents,0.0,0.1,2.7043894189587146e-17,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.81882695070455e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.008685508046458875,-0.01007003987667263,independent_latents,0.0,0.1,-0.0008052667439280726,signed_balanced_neural_bias,logger12_balanced,2,78,0.04331528565468222,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_balanced_population_bias,logger12_balanced,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_population_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,0.009959085562418077,-0.008021427588080872,independent_latents,0.0,0.1,0.0010484318077254241,signed_balanced_neural_bias,logger12_balanced,2,78,0.040103221423821334,anchor_id,
plus,2.7474461452342414e-16,1.708035422500241e-16,independent_latents,0.0,0.1,2.220446049250313e-16,signed_balanced_population_bias,logger12_balanced,2,78,2.3939020715196393e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,1.8646053362294296e-16,7.543823116042731e-17,independent_latents,0.0,0.1,1.2810265668751805e-16,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.57481313933056e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.1,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
all,0.5641025641025641,0.34615384615384615,independent_latents,0.0,0.1,0.44871794871794873,neural_do_ranking_disagreement,logger12_balanced,2,78,0.5005824113797352,anchor_id,
all,0.002751365547570871,0.0014526144946095621,independent_latents,0.0,0.1,0.002072192888340616,neural_decision_regret,logger12_balanced,2,78,0.003084079137387469,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_prediction_range_across_mixtures,all_primary,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.1,0.0,base_leakage_over_balanced_direct_signal,all_primary,2,78,0.0,anchor_id,
minus,0.0359121581073249,0.018956502045897477,independent_latents,0.0,0.2,0.02732669496181922,reward_population_mae,logger1_heavy,2,78,0.038295621288508226,anchor_id,
minus,0.061009742229162674,0.03146963925120442,independent_latents,0.0,0.2,0.0468455001599012,reward_population_rmse,logger1_heavy,2,78,0.006058590070371712,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,2,78,0.0,anchor_id,
base,0.03434770542052206,0.01890990644807486,independent_latents,0.0,0.2,0.02601778488703987,reward_population_mae,logger1_heavy,2,78,0.03451310593781144,anchor_id,
base,0.05507960817745181,0.0291400577823589,independent_latents,0.0,0.2,0.04304426094849254,reward_population_rmse,logger1_heavy,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger1_heavy,2,78,0.0,anchor_id,
plus,0.03318810769127856,0.019032192440036365,independent_latents,0.0,0.2,0.025469395376761295,reward_population_mae,logger1_heavy,2,78,0.0308588270296554,anchor_id,
plus,0.05105728428646736,0.028336852110475888,independent_latents,0.0,0.2,0.03985911128694968,reward_population_rmse,logger1_heavy,2,78,0.004039667594645754,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger1_heavy,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger1_heavy,2,78,0.0,anchor_id,
minus,0.03620163964902029,0.019429987213717102,independent_latents,0.0,0.2,0.02732669496181921,reward_population_mae,logger12_balanced,2,78,0.038295621288508226,anchor_id,
minus,0.060335475066286684,0.031581296351565445,independent_latents,0.0,0.2,0.046845500159901195,reward_population_rmse,logger12_balanced,2,78,0.006058590070371715,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
base,0.03413756195327292,0.01936204317629727,independent_latents,0.0,0.2,0.02601778488703987,reward_population_mae,logger12_balanced,2,78,0.03451310593781144,anchor_id,
base,0.05529386002755416,0.02958231110405169,independent_latents,0.0,0.2,0.04304426094849254,reward_population_rmse,logger12_balanced,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger12_balanced,2,78,0.0,anchor_id,
plus,0.03284470604648866,0.01896706426481454,independent_latents,0.0,0.2,0.025469395376761295,reward_population_mae,logger12_balanced,2,78,0.030858827029655457,anchor_id,
plus,0.049838108655265306,0.027849099296052487,independent_latents,0.0,0.2,0.03985911128694973,reward_population_rmse,logger12_balanced,2,78,0.004039667594645764,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger12_balanced,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger12_balanced,2,78,0.0,anchor_id,
minus,0.03711599339745229,0.019982035127967302,independent_latents,0.0,0.2,0.02732669496181922,reward_population_mae,logger2_heavy,2,78,0.0382956212885082,anchor_id,
minus,0.06052176349359635,0.03290335970579005,independent_latents,0.0,0.2,0.04684550015990118,reward_population_rmse,logger2_heavy,2,78,0.006058590070371708,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
base,0.03485450962959683,0.01879817465066614,independent_latents,0.0,0.2,0.02601778488703987,reward_population_mae,logger2_heavy,2,78,0.03451310593781144,anchor_id,
base,0.05541476550365607,0.029276268924965848,independent_latents,0.0,0.2,0.04304426094849254,reward_population_rmse,logger2_heavy,2,78,0.005000292181432035,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_absolute_increment,logger2_heavy,2,78,0.0,anchor_id,
plus,0.032630313468344316,0.018986879851466375,independent_latents,0.0,0.2,0.025469395376761322,reward_population_mae,logger2_heavy,2,78,0.030858827029655405,anchor_id,
plus,0.05088310407788708,0.028381402070897517,independent_latents,0.0,0.2,0.0398591112869497,reward_population_rmse,logger2_heavy,2,78,0.004039667594645754,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_prediction_increment,logger2_heavy,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_increment_absolute_error,logger2_heavy,2,78,0.0,anchor_id,
minus,0.007648038728102592,-0.012536938480005326,independent_latents,0.0,0.2,-0.0023475026304346732,signed_balanced_neural_bias,logger12_balanced,2,78,0.047089473979909126,anchor_id,
minus,2.690155790437879e-16,1.6511009084168995e-16,independent_latents,0.0,0.2,2.1635115351669717e-16,signed_balanced_population_bias,logger12_balanced,2,78,2.1979651144598135e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
minus,1.1529239101876627e-16,-2.8823097754691543e-18,independent_latents,0.0,0.2,5.551115123125783e-17,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.729761535258092e-16,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
minus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.008380198740056743,-0.010504172600857268,independent_latents,0.0,0.2,-0.0008052667439280726,signed_balanced_neural_bias,logger12_balanced,2,78,0.04331528565468222,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_balanced_population_bias,logger12_balanced,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_population_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,0.010182510357198367,-0.00735245925752583,independent_latents,0.0,0.2,0.0010484318077254241,signed_balanced_neural_bias,logger12_balanced,2,78,0.040103221423821334,anchor_id,
plus,3.202922257900972e-16,2.1631556944539508e-16,independent_latents,0.0,0.2,2.6616885333962085e-16,signed_balanced_population_bias,logger12_balanced,2,78,2.4685652152424593e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,signed_heavy_neural_drift,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,1.2240920527918394e-16,1.1386902816668272e-17,independent_latents,0.0,0.2,6.68980540479261e-17,signed_heavy_population_drift,logger1_minus_logger2,2,78,2.5199083103222925e-16,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_prediction_increment,logger1_minus_logger2,2,78,0.0,anchor_id,
plus,0.0,0.0,independent_latents,0.0,0.2,0.0,paired_heavy_increment_absolute_error,logger1_minus_logger2,2,78,0.0,anchor_id,
all,0.5644230769230766,0.3458333333333333,independent_latents,0.0,0.2,0.44871794871794873,neural_do_ranking_disagreement,logger12_balanced,2,78,0.5005824113797352,anchor_id,
all,0.0028292366472855808,0.0014263243195720484,independent_latents,0.0,0.2,0.002072192888340616,neural_decision_regret,logger12_balanced,2,78,0.003084079137387469,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_prediction_range_across_mixtures,all_primary,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,0.2,0.0,base_leakage_over_balanced_direct_signal,all_primary,2,78,0.0,anchor_id,
base,0.0,0.0,independent_latents,0.0,all,0.0,base_prediction_range_across_mixture_and_lambda,all_primary,2,78,0.0,anchor_id,
minus,0.031537473923791574,0.017542223442283712,confounded,0.3,0.0,0.023440310867555752,reward_population_mae,logger1_heavy,0,78,0.030630767091297577,anchor_id,
minus,0.05166946046732467,0.024485276243835577,confounded,0.3,0.0,0.03841436317726883,reward_population_rmse,logger1_heavy,0,78,0.004870624464844863,anchor_id,
base,0.030263839277064396,0.017733776227413255,confounded,0.3,0.0,0.02350365515637032,reward_population_mae,logger1_heavy,0,78,0.029276430388746548,anchor_id,
base,0.04980963345913038,0.024579745619373587,confounded,0.3,0.0,0.037397093473546424,reward_population_rmse,logger1_heavy,0,78,0.004279301658776628,anchor_id,
plus,0.03038425221701727,0.017797091093972914,confounded,0.3,0.0,0.02313244682097154,reward_population_mae,logger1_heavy,0,78,0.02789998681319228,anchor_id,
plus,0.04759536011238999,0.025260922800621862,confounded,0.3,0.0,0.03610456694312232,reward_population_rmse,logger1_heavy,0,78,0.0036302102449412613,anchor_id,
minus,0.03274538655645271,0.019313541107379192,confounded,0.3,0.0,0.025704799593860593,reward_population_mae,logger12_balanced,0,78,0.031142876801961452,anchor_id,
minus,0.05456820110363058,0.026466385053814556,confounded,0.3,0.0,0.04022662245810622,reward_population_rmse,logger12_balanced,0,78,0.005258893983284984,anchor_id,
base,0.03203971418478404,0.018572425133639714,confounded,0.3,0.0,0.024991430959064746,reward_population_mae,logger12_balanced,0,78,0.030728599745472655,anchor_id,
base,0.051979010263697126,0.027300678205445676,confounded,0.3,0.0,0.03945519908645123,reward_population_rmse,logger12_balanced,0,78,0.004565889433313374,anchor_id,
plus,0.03221631228268075,0.018790504737410455,confounded,0.3,0.0,0.024632156072701805,reward_population_mae,logger12_balanced,0,78,0.030327676496845445,anchor_id,
plus,0.04963749622290603,0.02772038789361459,confounded,0.3,0.0,0.03891939333471701,reward_population_rmse,logger12_balanced,0,78,0.00397798582321054,anchor_id,
minus,0.030084150380401457,0.01668884119685283,confounded,0.3,0.0,0.02291713686138339,reward_population_mae,logger2_heavy,0,78,0.03061417670200271,anchor_id,
minus,0.0505323664853908,0.024366934172413604,confounded,0.3,0.0,0.03808421242253883,reward_population_rmse,logger2_heavy,0,78,0.004568364645181278,anchor_id,
base,0.030216611230032133,0.017691652128171895,confounded,0.3,0.0,0.023172467583618527,reward_population_mae,logger2_heavy,0,78,0.029728389684201034,anchor_id,
base,0.04900307324471629,0.025582320067607616,confounded,0.3,0.0,0.03754210876877168,reward_population_rmse,logger2_heavy,0,78,0.004097355453345958,anchor_id,
plus,0.030074624035190404,0.017472033214544932,confounded,0.3,0.0,0.023405213446602194,reward_population_mae,logger2_heavy,0,78,0.02922131371084243,anchor_id,
plus,0.04727428857746665,0.025591125146541303,confounded,0.3,0.0,0.03729265270311704,reward_population_rmse,logger2_heavy,0,78,0.003735617678623348,anchor_id,
minus,0.006377954950475463,-0.011895467209357852,confounded,0.3,0.0,-0.0022526105579996816,signed_balanced_neural_bias,logger12_balanced,0,78,0.04010843909678147,anchor_id,
minus,0.0024960044827125236,0.0016156936729528019,confounded,0.3,0.0,0.0020567303085455247,signed_balanced_population_bias,logger12_balanced,0,78,0.0019403061114858697,anchor_id,
minus,0.004483079632734629,0.0008676355659689247,confounded,0.3,0.0,0.0027398964998094754,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.008515732726638964,anchor_id,
minus,0.001287627930027195,0.0008535637895188435,confounded,0.3,0.0,0.0010664527525793262,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0010060846504000725,anchor_id,
base,0.007388844221836761,-0.010688381854377451,confounded,0.3,0.0,-0.001202915581604882,signed_balanced_neural_bias,logger12_balanced,0,78,0.039692114900525634,anchor_id,
base,0.0,0.0,confounded,0.3,0.0,0.0,signed_balanced_population_bias,logger12_balanced,0,78,0.0,anchor_id,
base,0.0037381648494846584,0.00010991431083533951,confounded,0.3,0.0,0.0018763656037797665,signed_heavy_neural_drift,logger1_minus_logger2,0,78,0.008483176600525423,anchor_id,
base,0.0,0.0,confounded,0.3,0.0,0.0,signed_heavy_population_drift,logger1_minus_logger2,0,78,0.0,anchor_id,
plus,0.008258729492523063,-0.009188261970901288,confounded,0.3,0.0,-0.00016942075543509045,signed_balanced_neural_bias,logger12_balanced,0,78,0.03954629532922337,anchor_id,
