kappa,condition,mixture,lambda_reward,method,metric,n_seeds,mean,sd,ci95_low,ci95_high
0.0,independent_latents,logger1_heavy,0.005,per_source_models,mae,5,0.010095508269425213,0.001060065902252143,0.008779262602875334,0.011411753935975091
0.0,independent_latents,logger1_heavy,0.005,per_source_models,top_set_disagreement,5,0.18576051779935274,0.0315927892863839,0.14653288873961218,0.2249881468590933
0.0,independent_latents,logger1_heavy,0.005,per_source_models,mean_regret,5,0.0006107330198747439,0.00012240385901934677,0.00045874855488921165,0.0007627174848602762
0.0,independent_latents,logger1_heavy,0.005,mechanism_separated,mae,5,0.011494457296588535,0.0009902975258848452,0.010264840511187059,0.01272407408199001
0.0,independent_latents,logger1_heavy,0.005,mechanism_separated,top_set_disagreement,5,0.23430420711974112,0.05211260449347297,0.1695978622675639,0.29901055197191834
0.0,independent_latents,logger1_heavy,0.005,mechanism_separated,mean_regret,5,0.0008417699048011821,0.00022178775393911964,0.0005663840354925017,0.0011171557741098625
0.0,independent_latents,logger1_heavy,0.005,oracle_u_aware,mae,5,0.012109016304013613,0.0021821273789875617,0.009399547298030012,0.014818485309997215
0.0,independent_latents,logger1_heavy,0.005,oracle_u_aware,top_set_disagreement,5,0.21941747572815534,0.05412373434852887,0.15221398333924246,0.2866209681170682
0.0,independent_latents,logger1_heavy,0.005,oracle_u_aware,mean_regret,5,0.0007723791289649713,0.00023160962140186063,0.0004847978004326764,0.0010599604574972662
0.0,independent_latents,logger1_heavy,0.005,source_shuffle,mae,5,0.012037757254965675,0.0017255054328273714,0.00989525928031892,0.014180255229612429
0.0,independent_latents,logger1_heavy,0.005,source_shuffle,top_set_disagreement,5,0.22718446601941747,0.03465957471971596,0.18414891989689275,0.2702200121419422
0.0,independent_latents,logger1_heavy,0.005,source_shuffle,mean_regret,5,0.0007887821151389858,0.0002234250105003682,0.0005113633233023801,0.0010662009069755916
0.0,independent_latents,logger1_heavy,0.005,no_behavior,mae,5,0.011782899012693611,0.0009587765599052521,0.010592420675937603,0.01297337734944962
0.0,independent_latents,logger1_heavy,0.005,no_behavior,top_set_disagreement,5,0.22394822006472492,0.039463627654418014,0.17494765436771553,0.2729487857617343
0.0,independent_latents,logger1_heavy,0.005,no_behavior,mean_regret,5,0.0007852136846057727,0.00017186776587995023,0.0005718116672609248,0.0009986157019506205
0.0,independent_latents,logger1_heavy,0.005,source_dependent_reward,mae,5,0.012610922062630023,0.001014535090969911,0.011351210365258302,0.013870633760001744
0.0,independent_latents,logger1_heavy,0.005,source_dependent_reward,top_set_disagreement,5,0.18058252427184468,0.017337340111299514,0.15905537323103,0.20210967531265936
0.0,independent_latents,logger1_heavy,0.005,source_dependent_reward,mean_regret,5,0.0005926281778834777,4.367983662327179e-05,0.0005383924973009388,0.0006468638584660166
0.0,independent_latents,logger1_heavy,0.01,pooled_mlp,mae,5,0.012340719414610348,0.0010869272706022057,0.010991120954037707,0.013690317875182989
0.0,independent_latents,logger1_heavy,0.01,pooled_mlp,top_set_disagreement,5,0.256957928802589,0.02502603874327663,0.22588399747740978,0.2880318601277682
0.0,independent_latents,logger1_heavy,0.01,pooled_mlp,mean_regret,5,0.0009190838748409025,6.961473005681505e-05,0.0008326457707846817,0.0010055219788971234
0.0,independent_latents,logger1_heavy,0.01,source_balanced_pooled_mlp,mae,5,0.012583916260855662,0.001143860035033297,0.011163626436370718,0.014004206085340606
0.0,independent_latents,logger1_heavy,0.01,source_balanced_pooled_mlp,top_set_disagreement,5,0.2110032362459547,0.015075488283303708,0.1922845451892338,0.22972192730267563
0.0,independent_latents,logger1_heavy,0.01,source_balanced_pooled_mlp,mean_regret,5,0.0007584432580457033,6.442379285688028e-05,0.0006784505538275781,0.0008384359622638285
0.0,independent_latents,logger1_heavy,0.01,source_conditioned_decoder,mae,5,0.011830788378437752,0.0008693728203635418,0.010751319446375472,0.012910257310500032
0.0,independent_latents,logger1_heavy,0.01,source_conditioned_decoder,top_set_disagreement,5,0.2122977346278317,0.02015846149177662,0.18726769873431567,0.2373277705213477
0.0,independent_latents,logger1_heavy,0.01,source_conditioned_decoder,mean_regret,5,0.000714588614948049,0.00012002947963202478,0.0005655523313658316,0.0008636248985302665
0.0,independent_latents,logger1_heavy,0.01,per_source_models,mae,5,0.01088299879315953,0.0008028065476093642,0.009886182805470725,0.011879814780848336
0.0,independent_latents,logger1_heavy,0.01,per_source_models,top_set_disagreement,5,0.1825242718446602,0.023179293954006447,0.15374337703818816,0.21130516665113222
0.0,independent_latents,logger1_heavy,0.01,per_source_models,mean_regret,5,0.0006090198447186501,6.570322102057992e-05,0.000527438520611371,0.0006906011688259291
0.0,independent_latents,logger1_heavy,0.01,mechanism_separated,mae,5,0.012648515758455482,0.0003033235218715823,0.012271889861539166,0.013025141655371797
0.0,independent_latents,logger1_heavy,0.01,mechanism_separated,top_set_disagreement,5,0.23689320388349513,0.03255605524908554,0.19646952215717287,0.2773168856098174
0.0,independent_latents,logger1_heavy,0.01,mechanism_separated,mean_regret,5,0.0008323260183079002,0.0001782840237489582,0.0006109571645639136,0.0010536948720518869
0.0,independent_latents,logger1_heavy,0.01,oracle_u_aware,mae,5,0.010885487007912309,0.0011627117648137142,0.009441789669255156,0.012329184346569462
0.0,independent_latents,logger1_heavy,0.01,oracle_u_aware,top_set_disagreement,5,0.2233009708737864,0.03937063126406615,0.1744158754466398,0.27218606630093295
0.0,independent_latents,logger1_heavy,0.01,oracle_u_aware,mean_regret,5,0.0007561579164432775,0.00018110933435687806,0.0005312809762336936,0.0009810348566528615
0.0,independent_latents,logger1_heavy,0.01,source_shuffle,mae,5,0.012061951149195562,0.0012311410483210822,0.01053328763278443,0.013590614665606694
0.0,independent_latents,logger1_heavy,0.01,source_shuffle,top_set_disagreement,5,0.2297734627831715,0.018449440535584755,0.20686545668313472,0.2526814688832083
0.0,independent_latents,logger1_heavy,0.01,source_shuffle,mean_regret,5,0.000807295597435718,5.009215586964026e-05,0.0007450979708999741,0.0008694932239714618
0.0,independent_latents,logger1_heavy,0.01,no_behavior,mae,5,0.012044184831005427,0.0011946731935892176,0.010560802136906577,0.013527567525104277
0.0,independent_latents,logger1_heavy,0.01,no_behavior,top_set_disagreement,5,0.2388349514563107,0.039197338326575445,0.1901650276307893,0.2875048752818321
0.0,independent_latents,logger1_heavy,0.01,no_behavior,mean_regret,5,0.0008299952529856796,0.00016468930349931808,0.0006255064739413228,0.0010344840320300364
0.0,independent_latents,logger1_heavy,0.01,source_dependent_reward,mae,5,0.011759119331271573,0.0003696298674335361,0.01130016323221852,0.012218075430324625
0.0,independent_latents,logger1_heavy,0.01,source_dependent_reward,top_set_disagreement,5,0.19546925566343043,0.031426597763909936,0.15644798063395246,0.2344905306929084
0.0,independent_latents,logger1_heavy,0.01,source_dependent_reward,mean_regret,5,0.0006736338465127778,0.00017231016781272518,0.00045968251461526755,0.000887585178410288
0.0,independent_latents,logger1_heavy,0.02,pooled_mlp,mae,5,0.012922051009585794,0.0009793679735347386,0.011706005055853931,0.014138096963317658
0.0,independent_latents,logger1_heavy,0.02,pooled_mlp,top_set_disagreement,5,0.25177993527508086,0.029519104856935614,0.21512712551502194,0.28843274503513977
0.0,independent_latents,logger1_heavy,0.02,pooled_mlp,mean_regret,5,0.000921025333770071,0.00015592343002914638,0.0007274208242264358,0.001114629843313706
0.0,independent_latents,logger1_heavy,0.02,source_balanced_pooled_mlp,mae,5,0.012603318566317195,0.00041477129684825765,0.012088311979532427,0.013118325153101964
0.0,independent_latents,logger1_heavy,0.02,source_balanced_pooled_mlp,top_set_disagreement,5,0.22524271844660193,0.028636662531558495,0.189685605552455,0.26079983134074886
0.0,independent_latents,logger1_heavy,0.02,source_balanced_pooled_mlp,mean_regret,5,0.0008427035506201472,0.00010921547317326205,0.0007070946295341184,0.000978312471706176
0.0,independent_latents,logger1_heavy,0.02,source_conditioned_decoder,mae,5,0.012421725867404828,0.0008899916148866585,0.011316655320496832,0.013526796414312824
0.0,independent_latents,logger1_heavy,0.02,source_conditioned_decoder,top_set_disagreement,5,0.20194174757281552,0.04297022984711895,0.148587160177107,0.25529633496852405
0.0,independent_latents,logger1_heavy,0.02,source_conditioned_decoder,mean_regret,5,0.0007295034831680432,0.00015915543696901017,0.0005318859069652344,0.0009271210593708519
0.0,independent_latents,logger1_heavy,0.02,per_source_models,mae,5,0.011076454460863775,0.0006075981581597741,0.010322021702501866,0.011830887219225684
0.0,independent_latents,logger1_heavy,0.02,per_source_models,top_set_disagreement,5,0.19676375404530747,0.024900173542616626,0.16584610500841446,0.22768140308220047
0.0,independent_latents,logger1_heavy,0.02,per_source_models,mean_regret,5,0.0006589112792833151,0.00011969468529720053,0.0005102906977734515,0.0008075318607931787
0.0,independent_latents,logger1_heavy,0.02,mechanism_separated,mae,5,0.012890609787040447,0.001237160502300652,0.01135447213133404,0.014426747442746855
0.0,independent_latents,logger1_heavy,0.02,mechanism_separated,top_set_disagreement,5,0.2058252427184466,0.041228808166190505,0.1546329159296384,0.2570175695072548
0.0,independent_latents,logger1_heavy,0.02,mechanism_separated,mean_regret,5,0.0007362259271083176,0.0001695593545389726,0.0005256901810186069,0.0009467616731980283
0.0,independent_latents,logger1_heavy,0.02,oracle_u_aware,mae,5,0.010451029268470266,0.0008371014306950571,0.009411630559131348,0.011490427977809184
0.0,independent_latents,logger1_heavy,0.02,oracle_u_aware,top_set_disagreement,5,0.21553398058252426,0.02002815332914668,0.19066574364321792,0.2404022175218306
0.0,independent_latents,logger1_heavy,0.02,oracle_u_aware,mean_regret,5,0.0007337064564970615,7.048509949187664e-05,0.0006461876460481877,0.0008212252669459353
0.0,independent_latents,logger1_heavy,0.02,source_shuffle,mae,5,0.012709110198248313,0.0010675700500486546,0.011383546901542306,0.01403467349495432
0.0,independent_latents,logger1_heavy,0.02,source_shuffle,top_set_disagreement,5,0.24983818770226537,0.043981999400891834,0.19522732247715835,0.3044490529273724
0.0,independent_latents,logger1_heavy,0.02,source_shuffle,mean_regret,5,0.0008866004104247843,0.00021441358810577919,0.000620370777348147,0.0011528300435014217
0.0,independent_latents,logger1_heavy,0.02,no_behavior,mae,5,0.012292343764667143,0.0014632045483390311,0.010475535354986566,0.01410915217434772
0.0,independent_latents,logger1_heavy,0.02,no_behavior,top_set_disagreement,5,0.19158576051779935,0.03231387939512392,0.1514627798305755,0.23170874120502322
0.0,independent_latents,logger1_heavy,0.02,no_behavior,mean_regret,5,0.0006448038517283251,0.00013653088203812447,0.0004752783708585807,0.0008143293325980696
0.0,independent_latents,logger1_heavy,0.02,source_dependent_reward,mae,5,0.012300306490532,0.0009394770664655434,0.011133791639963647,0.013466821341100351
0.0,independent_latents,logger1_heavy,0.02,source_dependent_reward,top_set_disagreement,5,0.18058252427184465,0.011978482539366822,0.16570927374960043,0.19545577479408888
0.0,independent_latents,logger1_heavy,0.02,source_dependent_reward,mean_regret,5,0.0006190900324869184,0.00010925847573673988,0.00048342771666598874,0.0007547523483078481
0.0,independent_latents,logger1_heavy,0.05,pooled_mlp,mae,5,0.013828307660228013,0.0012789004251415068,0.012240343045042313,0.015416272275413713
0.0,independent_latents,logger1_heavy,0.05,pooled_mlp,top_set_disagreement,5,0.3262135922330097,0.07448288789813474,0.2337308718476488,0.41869631261837065
0.0,independent_latents,logger1_heavy,0.05,pooled_mlp,mean_regret,5,0.0014399790674393276,0.0004201022720784747,0.0009183532006358823,0.001961604934242773
0.0,independent_latents,logger1_heavy,0.05,source_balanced_pooled_mlp,mae,5,0.013823299901883393,0.00047410606304664426,0.01323461947206825,0.014411980331698536
0.0,independent_latents,logger1_heavy,0.05,source_balanced_pooled_mlp,top_set_disagreement,5,0.2601941747572815,0.050943897931760226,0.19693897076724753,0.3234493787473155
0.0,independent_latents,logger1_heavy,0.05,source_balanced_pooled_mlp,mean_regret,5,0.0009882497089800492,0.0002459737003692739,0.0006828330207265613,0.001293666397233537
0.0,independent_latents,logger1_heavy,0.05,source_conditioned_decoder,mae,5,0.013541984302109483,0.0011662265378502652,0.012093922796310986,0.01499004580790798
0.0,independent_latents,logger1_heavy,0.05,source_conditioned_decoder,top_set_disagreement,5,0.2621359223300971,0.05739206424261553,0.19087426237744365,0.3333975822827505
0.0,independent_latents,logger1_heavy,0.05,source_conditioned_decoder,mean_regret,5,0.0010429486432827445,0.00022030255675197904,0.0007694068898515701,0.001316490396713919
0.0,independent_latents,logger1_heavy,0.05,per_source_models,mae,5,0.012268492272727565,0.001004131216312326,0.011021698691959991,0.01351528585349514
0.0,independent_latents,logger1_heavy,0.05,per_source_models,top_set_disagreement,5,0.258252427184466,0.026131558884383628,0.2258058113007851,0.2906990430681469
0.0,independent_latents,logger1_heavy,0.05,per_source_models,mean_regret,5,0.0010332284984729187,0.00010522717199589057,0.0009025717073728259,0.0011638852895730115
0.0,independent_latents,logger1_heavy,0.05,mechanism_separated,mae,5,0.014270458358650415,0.0010772873004294007,0.012932829501985103,0.015608087215315727
0.0,independent_latents,logger1_heavy,0.05,mechanism_separated,top_set_disagreement,5,0.2925566343042071,0.05773774789485395,0.22086575140580164,0.3642475172026125
0.0,independent_latents,logger1_heavy,0.05,mechanism_separated,mean_regret,5,0.001255005062599867,0.0002678548745738059,0.0009224193080981867,0.0015875908171015473
0.0,independent_latents,logger1_heavy,0.05,oracle_u_aware,mae,5,0.010804640904592109,0.0010788956649365516,0.009465014999622278,0.012144266809561939
0.0,independent_latents,logger1_heavy,0.05,oracle_u_aware,top_set_disagreement,5,0.2349514563106796,0.047540882662663694,0.17592165386562048,0.2939812587557387
0.0,independent_latents,logger1_heavy,0.05,oracle_u_aware,mean_regret,5,0.0007924657308797465,0.0002281554998822988,0.0005091732606837124,0.0010757582010757806
0.0,independent_latents,logger1_heavy,0.05,source_shuffle,mae,5,0.013804391291319888,0.0012166089156491532,0.012293771800864611,0.015315010781775164
0.0,independent_latents,logger1_heavy,0.05,source_shuffle,top_set_disagreement,5,0.312621359223301,0.048034001705061447,0.25297926861646786,0.3722634498301341
0.0,independent_latents,logger1_heavy,0.05,source_shuffle,mean_regret,5,0.0012948856067822548,0.00016951551802495712,0.0010844042909138039,0.0015053669226507058
0.0,independent_latents,logger1_heavy,0.05,no_behavior,mae,5,0.013563823338705594,0.0013186594710471794,0.01192649134761589,0.015201155329795298
0.0,independent_latents,logger1_heavy,0.05,no_behavior,top_set_disagreement,5,0.3093851132686084,0.05547118151732253,0.24050854424072282,0.378261682296494
0.0,independent_latents,logger1_heavy,0.05,no_behavior,mean_regret,5,0.0012806488209841013,0.00017079081819037058,0.0010685840108133533,0.0014927136311548494
0.0,independent_latents,logger1_heavy,0.05,source_dependent_reward,mae,5,0.013610403190958454,0.0008681577769971869,0.012532442934500433,0.014688363447416475
0.0,independent_latents,logger1_heavy,0.05,source_dependent_reward,top_set_disagreement,5,0.27702265372168283,0.0931960172876158,0.16130451427967446,0.3927407931636912
0.0,independent_latents,logger1_heavy,0.05,source_dependent_reward,mean_regret,5,0.0011651733656711754,0.0004762967657422427,0.0005737728191881397,0.001756573912154211
0.0,independent_latents,logger1_heavy,0.1,pooled_mlp,mae,5,0.016851143476873776,0.001660369153428286,0.014789522875333807,0.018912764078413743
0.0,independent_latents,logger1_heavy,0.1,pooled_mlp,top_set_disagreement,5,0.3877022653721683,0.09952179835302366,0.2641296313207239,0.5112748994236127
0.0,independent_latents,logger1_heavy,0.1,pooled_mlp,mean_regret,5,0.001884724076968622,0.0007065833123609698,0.0010073850162784395,0.0027620631376588044
0.0,independent_latents,logger1_heavy,0.1,source_balanced_pooled_mlp,mae,5,0.014967950105059493,0.0004086026335215468,0.014460602925444542,0.015475297284674444
0.0,independent_latents,logger1_heavy,0.1,source_balanced_pooled_mlp,top_set_disagreement,5,0.2880258899676375,0.027555641368812955,0.2538110421325681,0.3222407378027069
0.0,independent_latents,logger1_heavy,0.1,source_balanced_pooled_mlp,mean_regret,5,0.0011994572523251455,0.00018812762184836258,0.0009658659572083413,0.0014330485474419495
0.0,independent_latents,logger1_heavy,0.1,source_conditioned_decoder,mae,5,0.016522537784046443,0.0015166933391743379,0.014639314268478212,0.018405761299614673
0.0,independent_latents,logger1_heavy,0.1,source_conditioned_decoder,top_set_disagreement,5,0.3042071197411004,0.0951533361034897,0.18605864799241456,0.4223555914897862
0.0,independent_latents,logger1_heavy,0.1,source_conditioned_decoder,mean_regret,5,0.0013784050170129495,0.00044586302465307793,0.0008247929511709842,0.0019320170828549148
0.0,independent_latents,logger1_heavy,0.1,per_source_models,mae,5,0.014562706022855147,0.0010830269506756718,0.013217950449116759,0.015907461596593536
0.0,independent_latents,logger1_heavy,0.1,per_source_models,top_set_disagreement,5,0.27572815533980577,0.0584050499723805,0.20320870747580902,0.34824760320380255
0.0,independent_latents,logger1_heavy,0.1,per_source_models,mean_regret,5,0.001225152310574637,0.0003066917543069157,0.0008443442007057848,0.001605960420443489
0.0,independent_latents,logger1_heavy,0.1,mechanism_separated,mae,5,0.017030138470976928,0.0011370511176385981,0.015618303034087726,0.01844197390786613
0.0,independent_latents,logger1_heavy,0.1,mechanism_separated,top_set_disagreement,5,0.31650485436893205,0.133559364763248,0.15066899951944226,0.48234070921842187
0.0,independent_latents,logger1_heavy,0.1,mechanism_separated,mean_regret,5,0.0015028439305876619,0.0007728516542856639,0.0005432218555089292,0.0024624660056663944
0.0,independent_latents,logger1_heavy,0.1,oracle_u_aware,mae,5,0.010651822837065813,0.0008931075202575211,0.009542883382637007,0.011760762291494618
0.0,independent_latents,logger1_heavy,0.1,oracle_u_aware,top_set_disagreement,5,0.22006472491909385,0.033709816595468706,0.1782084592664485,0.26192099057173923
0.0,independent_latents,logger1_heavy,0.1,oracle_u_aware,mean_regret,5,0.0007215844072219903,0.00010445824089528946,0.0005918823701866131,0.0008512864442573676
0.0,independent_latents,logger1_heavy,0.1,source_shuffle,mae,5,0.01730837348019124,0.0015804314852264746,0.015346008603357818,0.019270738357024662
0.0,independent_latents,logger1_heavy,0.1,source_shuffle,top_set_disagreement,5,0.2802588996763754,0.08027586207641187,0.18058325181132373,0.3799345475414271
0.0,independent_latents,logger1_heavy,0.1,source_shuffle,mean_regret,5,0.0012165657158549178,0.0003319614334804503,0.0008043811551101283,0.0016287502765997075
0.0,independent_latents,logger1_heavy,0.1,no_behavior,mae,5,0.017198304905915486,0.0017873353935563673,0.014979034895021184,0.019417574916809788
0.0,independent_latents,logger1_heavy,0.1,no_behavior,top_set_disagreement,5,0.3249190938511327,0.13253997796849598,0.16034897488493086,0.4894892128173346
0.0,independent_latents,logger1_heavy,0.1,no_behavior,mean_regret,5,0.001489318060037003,0.0007465445307892144,0.0005623605931001122,0.002416275526973894
0.0,independent_latents,logger1_heavy,0.1,source_dependent_reward,mae,5,0.016614316821792617,0.0014582512002530798,0.014803658806100937,0.018424974837484297
0.0,independent_latents,logger1_heavy,0.1,source_dependent_reward,top_set_disagreement,5,0.2957928802588997,0.10423023322031127,0.16637395214485698,0.4252118083729425
0.0,independent_latents,logger1_heavy,0.1,source_dependent_reward,mean_regret,5,0.0013186830390242356,0.0004854121973143113,0.0007159641893300723,0.0019214018887183989
0.0,independent_latents,logger12_balanced,0.0,pooled_mlp,mae,5,0.011826123678939614,0.001093737262233391,0.01046806949693046,0.013184177860948767
0.0,independent_latents,logger12_balanced,0.0,pooled_mlp,top_set_disagreement,5,0.20906148867313917,0.015953084199179592,0.1892531183627045,0.22886985898357384
0.0,independent_latents,logger12_balanced,0.0,pooled_mlp,mean_regret,5,0.0007457392888459609,8.259138197300108e-05,0.0006431885432881899,0.0008482900344037318
0.0,independent_latents,logger12_balanced,0.0,source_balanced_pooled_mlp,mae,5,0.011826123678939614,0.001093737262233391,0.01046806949693046,0.013184177860948767
0.0,independent_latents,logger12_balanced,0.0,source_balanced_pooled_mlp,top_set_disagreement,5,0.20906148867313917,0.015953084199179592,0.1892531183627045,0.22886985898357384
0.0,independent_latents,logger12_balanced,0.0,source_balanced_pooled_mlp,mean_regret,5,0.0007457392888459609,8.259138197300108e-05,0.0006431885432881899,0.0008482900344037318
0.0,independent_latents,logger12_balanced,0.0,source_conditioned_decoder,mae,5,0.01120399015035392,0.0020625484101202568,0.008642998044955181,0.01376498225575266
0.0,independent_latents,logger12_balanced,0.0,source_conditioned_decoder,top_set_disagreement,5,0.18640776699029127,0.020544427505636086,0.16089849099283574,0.2119170429877468
0.0,independent_latents,logger12_balanced,0.0,source_conditioned_decoder,mean_regret,5,0.0005857914880225367,7.414641024230098e-05,0.0004937265598286245,0.0006778564162164488
0.0,independent_latents,logger12_balanced,0.0,per_source_models,mae,5,0.009560357629347725,0.00047701290419894767,0.00896806787952527,0.01015264737917018
0.0,independent_latents,logger12_balanced,0.0,per_source_models,top_set_disagreement,5,0.17669902912621363,0.014032028083287254,0.15927596503341165,0.1941220932190156
0.0,independent_latents,logger12_balanced,0.0,per_source_models,mean_regret,5,0.0005878870841837752,5.6101711897376976e-05,0.0005182276082832024,0.0006575465600843481
0.0,independent_latents,logger12_balanced,0.0,mechanism_separated,mae,5,0.010443118396380204,0.0010410161492670378,0.009150526122286605,0.011735710670473803
0.0,independent_latents,logger12_balanced,0.0,mechanism_separated,top_set_disagreement,5,0.1993527508090615,0.03224899202162619,0.15931033843744777,0.23939516318067525
0.0,independent_latents,logger12_balanced,0.0,mechanism_separated,mean_regret,5,0.0006738023113537567,0.00013527226122789611,0.0005058396146314629,0.0008417650080760505
0.0,independent_latents,logger12_balanced,0.0,oracle_u_aware,mae,5,0.011096779917987475,0.0007489754369585964,0.010166804082377051,0.0120267557535979
0.0,independent_latents,logger12_balanced,0.0,oracle_u_aware,top_set_disagreement,5,0.17540453074433654,0.04057586542047244,0.12502293945577478,0.2257861220328983
0.0,independent_latents,logger12_balanced,0.0,oracle_u_aware,mean_regret,5,0.000566373425264558,0.00013868527533944798,0.00039417291179458876,0.0007385739387345271
0.0,independent_latents,logger12_balanced,0.0,source_shuffle,mae,5,0.010720877263493526,0.001129205943356229,0.009318782897070374,0.012122971629916678
0.0,independent_latents,logger12_balanced,0.0,source_shuffle,top_set_disagreement,5,0.2401294498381877,0.04680824526023182,0.18200933687946577,0.2982495627969096
0.0,independent_latents,logger12_balanced,0.0,source_shuffle,mean_regret,5,0.0008553817219884932,0.00015634275491031215,0.0006612565518363635,0.0010495068921406228
0.0,independent_latents,logger12_balanced,0.0,no_behavior,mae,5,0.011422707716596866,0.0023262725847904876,0.008534258798054098,0.014311156635139634
0.0,independent_latents,logger12_balanced,0.0,no_behavior,top_set_disagreement,5,0.2174757281553398,0.009816019992299745,0.2052875295252528,0.2296639267854268
0.0,independent_latents,logger12_balanced,0.0,no_behavior,mean_regret,5,0.000728115651051589,0.00010490870162785326,0.0005978542931419828,0.0008583770089611953
0.0,independent_latents,logger12_balanced,0.0,source_dependent_reward,mae,5,0.01010725750556306,0.0006359313941931993,0.009317644388065836,0.010896870623060283
0.0,independent_latents,logger12_balanced,0.0,source_dependent_reward,top_set_disagreement,5,0.19611650485436893,0.020287932710236226,0.17092570921008804,0.22130730049864983
0.0,independent_latents,logger12_balanced,0.0,source_dependent_reward,mean_regret,5,0.0006242455605456887,7.490722251557948e-05,0.0005312359591426551,0.0007172551619487223
0.0,independent_latents,logger12_balanced,0.002,pooled_mlp,mae,5,0.011539514896194245,0.0007529735359607215,0.010604574764991628,0.012474455027396861
0.0,independent_latents,logger12_balanced,0.002,pooled_mlp,top_set_disagreement,5,0.22071197411003238,0.03692725391740042,0.17486073236826727,0.2665632158517975
0.0,independent_latents,logger12_balanced,0.002,pooled_mlp,mean_regret,5,0.0007803704922058709,0.00014942302453793932,0.0005948373021343936,0.0009659036822773481
0.0,independent_latents,logger12_balanced,0.002,source_balanced_pooled_mlp,mae,5,0.011539514896194245,0.0007529735359607215,0.010604574764991628,0.012474455027396861
0.0,independent_latents,logger12_balanced,0.002,source_balanced_pooled_mlp,top_set_disagreement,5,0.22071197411003238,0.03692725391740042,0.17486073236826727,0.2665632158517975
0.0,independent_latents,logger12_balanced,0.002,source_balanced_pooled_mlp,mean_regret,5,0.0007803704922058709,0.00014942302453793932,0.0005948373021343936,0.0009659036822773481
0.0,independent_latents,logger12_balanced,0.002,source_conditioned_decoder,mae,5,0.010135236560746507,0.0005091826215698528,0.009503002831032208,0.010767470290460806
0.0,independent_latents,logger12_balanced,0.002,source_conditioned_decoder,top_set_disagreement,5,0.1818770226537217,0.04356328458372516,0.127786060542605,0.23596798476483838
0.0,independent_latents,logger12_balanced,0.002,source_conditioned_decoder,mean_regret,5,0.000552044631206325,0.0001544571021641054,0.0003602608081822742,0.0007438284542303757
0.0,independent_latents,logger12_balanced,0.002,per_source_models,mae,5,0.00949744863100874,0.0004285037337670151,0.008965390971694347,0.010029506290323134
0.0,independent_latents,logger12_balanced,0.002,per_source_models,top_set_disagreement,5,0.16440129449838187,0.02721142137162189,0.1306138522412864,0.19818873675547732
0.0,independent_latents,logger12_balanced,0.002,per_source_models,mean_regret,5,0.0005331193043312432,8.971885064925629e-05,0.0004217186375198411,0.0006445199711426453
0.0,independent_latents,logger12_balanced,0.002,mechanism_separated,mae,5,0.011140635215117841,0.0009636849478150188,0.009944062309805057,0.012337208120430626
0.0,independent_latents,logger12_balanced,0.002,mechanism_separated,top_set_disagreement,5,0.2297734627831715,0.025788636651309437,0.19775264109048243,0.26179428447586056
0.0,independent_latents,logger12_balanced,0.002,mechanism_separated,mean_regret,5,0.0008015270947217348,7.810551540891476e-05,0.0007045462881773358,0.0008985079012661338
0.0,independent_latents,logger12_balanced,0.002,oracle_u_aware,mae,5,0.010645651383047265,0.0012099178532887591,0.009143339943834625,0.012147962822259904
0.0,independent_latents,logger12_balanced,0.002,oracle_u_aware,top_set_disagreement,5,0.19352750809061486,0.015920225082522766,0.17375993776234577,0.21329507841888395
0.0,independent_latents,logger12_balanced,0.002,oracle_u_aware,mean_regret,5,0.0006487896304770294,5.5979593245309025e-05,0.0005792817849102384,0.0007182974760438204
0.0,independent_latents,logger12_balanced,0.002,source_shuffle,mae,5,0.011217291018877057,0.0008811171518080125,0.010123239573277204,0.01231134246447691
0.0,independent_latents,logger12_balanced,0.002,source_shuffle,top_set_disagreement,5,0.20711974110032366,0.014290875188232766,0.18937527587627156,0.22486420632437576
0.0,independent_latents,logger12_balanced,0.002,source_shuffle,mean_regret,5,0.0007088597530747868,8.376651405742514e-05,0.0006048498883146523,0.0008128696178349214
0.0,independent_latents,logger12_balanced,0.002,no_behavior,mae,5,0.011530720048379978,0.0025585628374913873,0.008353844685924849,0.014707595410835108
0.0,independent_latents,logger12_balanced,0.002,no_behavior,top_set_disagreement,5,0.24854368932038834,0.009545554177186158,0.2366913183556727,0.260396060285104
0.0,independent_latents,logger12_balanced,0.002,no_behavior,mean_regret,5,0.0008747440234353431,3.6694211465626414e-05,0.0008291821421159989,0.0009203059047546872
0.0,independent_latents,logger12_balanced,0.002,source_dependent_reward,mae,5,0.01117293496325596,0.0016810175261688356,0.00908567602066256,0.01326019390584936
0.0,independent_latents,logger12_balanced,0.002,source_dependent_reward,top_set_disagreement,5,0.17928802588996764,0.03273251212554119,0.1386452440129149,0.2199308077670204
0.0,independent_latents,logger12_balanced,0.002,source_dependent_reward,mean_regret,5,0.0005884083593472016,0.00012184057426589376,0.000437123304760769,0.0007396934139336343
0.0,independent_latents,logger12_balanced,0.005,pooled_mlp,mae,5,0.012333841525945159,0.0007967156060513862,0.011344588441104059,0.013323094610786259
0.0,independent_latents,logger12_balanced,0.005,pooled_mlp,top_set_disagreement,5,0.21682847896440133,0.02299784854943672,0.18827287838442303,0.24538407954437963
0.0,independent_latents,logger12_balanced,0.005,pooled_mlp,mean_regret,5,0.0008165206758815903,0.00012058682237530757,0.0006667923598803786,0.0009662489918828021
