action,bootstrap_repetitions,bootstrap_unit,ci_high,ci_low,component,condition,family,kappa,lambda_reward,max,max_abs,mean,median,mixture,n_anchors,p10,p25,p75,p90,std
plus,2000,anchor_id,0.022222222222222233,0.022222222222222233,direct_bias,confounded,observational_do,0.3,0.05,0.022222222222222227,0.022222222222222227,0.022222222222222233,0.022222222222222227,logger2_heavy,512,0.022222222222222227,0.022222222222222227,0.022222222222222227,0.022222222222222227,6.945680109836143e-18
plus,2000,anchor_id,0.02047970417227849,0.020171822075385086,total_bias,confounded,observational_do,0.3,0.05,0.02919853099326275,0.02919853099326275,0.020319063323484498,0.02044596511251262,logger2_heavy,512,0.01790882874105586,0.019597630568041813,0.020984191707493993,0.021760296280589175,0.0017749630744764455
plus,2000,anchor_id,-7.762887554996212e-17,-8.131516293641283e-17,decomposition_residual,confounded,observational_do,0.3,0.05,1.3877787807814457e-16,1.3877787807814457e-16,-7.958043946043603e-17,-8.326672684688674e-17,logger2_heavy,512,-8.326672684688674e-17,-8.326672684688674e-17,-8.326672684688674e-17,-8.326672684688674e-17,2.108763094080218e-17
base,2000,anchor_id,4.402402921377388e-17,-8.023096076392733e-18,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.7564075194265172e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,3.1829807918858474e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,4.575333167888829e-17,-1.1709383462843448e-17,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.7564075194265172e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,3.1829807918858474e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.242130092700023e-16,1.6913011789687627e-16,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.968911145233676e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.2879263385307945e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.235679089773734e-16,1.6783449630075609e-16,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.968911145233676e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.2879263385307945e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.1749637681145459e-16,1.602342390716327e-16,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.8843433757798067e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.387070064572875e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.18363738549443e-16,1.6024508109335756e-16,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.8843433757798067e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.387070064572875e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.664603343001005e-17,-1.5178830414797062e-17,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.642919299551295e-17,-1.5617932294653693e-17,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.5131806358213993e-16,1.9016364004309506e-16,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,2.205267218835516e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.539880125528369e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.5131806358213993e-16,1.9016906105395748e-16,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,2.205267218835516e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.539880125528369e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.6064762327637766e-16,2.00788821333453e-16,physical_bias,independent_latents,observational_do,0.3,0.05,1.7763568394002505e-15,1.7763568394002505e-15,2.3006770100142404e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.457639566974815e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.5977484052752686e-16,1.9971004017182992e-16,total_bias,independent_latents,observational_do,0.3,0.05,1.7763568394002505e-15,1.7763568394002505e-15,2.3006770100142404e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.457639566974815e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.535041183388984e-17,-1.3238108526048009e-17,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger2_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.535583284475224e-17,-1.474514954580286e-17,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger2_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.472400760343939e-16,9.84455572616838e-17,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.229485263598562e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.9300118346680644e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.476683358925257e-16,9.71445146547012e-17,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.229485263598562e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.9300118346680644e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.5266108689682142e-16,1.0147590233378079e-16,physical_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.2728533504979822e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.969639185869316e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,1.5373986805844453e-16,1.0213184464813452e-16,total_bias,independent_latents,observational_do,0.3,0.05,8.881784197001252e-16,8.881784197001252e-16,1.2728533504979822e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.969639185869316e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.05,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.642919299551295e-17,-1.431146867680866e-17,physical_bias,confounded,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.5344990823027445e-17,-1.452830911130576e-17,total_bias,confounded,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.0021575226602059626,0.0017352409205181822,physical_bias,confounded,observational_do,0.3,0.1,0.006801735204513548,0.009544950639019056,0.0019527288369649164,0.002128506662784524,logger12_balanced,512,-0.0005031954926787207,0.0011579359388343147,0.0029296503071869484,0.005157181924679,0.002442632531948511
minus,2000,anchor_id,-0.060000000000000026,-0.060000000000000026,direct_bias,confounded,observational_do,0.3,0.1,-0.06,0.06,-0.060000000000000026,-0.06,logger12_balanced,512,-0.06,-0.06,-0.06,-0.06,2.778272043934457e-17
minus,2000,anchor_id,-0.05783470456316247,-0.05827045373319087,total_bias,confounded,observational_do,0.3,0.1,-0.053198264795486505,0.06954495063901867,-0.0580472711630351,-0.05787149333721553,logger12_balanced,512,-0.060503195492678775,-0.058842064061165655,-0.057070349692813105,-0.054842818075321056,0.002442632531948461
minus,2000,anchor_id,-2.6020852139652106e-18,-2.47198095326695e-17,decomposition_residual,confounded,observational_do,0.3,0.1,3.885780586188048e-16,3.885780586188048e-16,-1.3660947373317356e-17,-5.551115123125783e-17,logger12_balanced,512,-5.551115123125783e-17,-5.551115123125783e-17,-5.551115123125783e-17,4.440892098501005e-17,1.2847143139853929e-16
plus,2000,anchor_id,-0.0023550645430386328,-0.0027757391518864727,physical_bias,confounded,observational_do,0.3,0.1,0.00941801684090482,0.00941801684090482,-0.0025692645132955384,-0.002397947098107478,logger12_balanced,512,-0.005823081199574842,-0.003543198733142572,-0.0016713411948822143,-0.0006236000212049397,0.0023962001505431945
plus,2000,anchor_id,0.060000000000000026,0.060000000000000026,direct_bias,confounded,observational_do,0.3,0.1,0.06000000000000001,0.06000000000000001,0.060000000000000026,0.06000000000000001,logger12_balanced,512,0.06000000000000001,0.06000000000000001,0.06000000000000001,0.06000000000000001,1.3891360219672285e-17
plus,2000,anchor_id,0.05764369690903226,0.05723764616722324,total_bias,confounded,observational_do,0.3,0.1,0.06941801684090443,0.06941801684090443,0.057430735486704465,0.057602052901892575,logger12_balanced,512,0.05417691880042521,0.05645680126685748,0.058328658805117506,0.05937639997879511,0.002396200150543152
plus,2000,anchor_id,6.938893903907228e-18,-1.5617932294653693e-17,decomposition_residual,confounded,observational_do,0.3,0.1,4.163336342344337e-17,4.0245584642661925e-16,-4.336808689942018e-18,4.163336342344337e-17,logger12_balanced,512,-1.6930901125533621e-16,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,1.3344193028366899e-16
base,2000,anchor_id,3.643461400637535e-17,-1.474514954580286e-17,physical_bias,confounded,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.5344990823027445e-17,-1.3877787807814457e-17,total_bias,confounded,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.00273229129794686,0.002181308460623836,physical_bias,confounded,observational_do,0.3,0.1,0.008565148035313719,0.012019567471357462,0.0024589918687707504,0.0026803417235066185,logger1_heavy,512,-0.0006336535833725953,0.0014581415526061514,0.003689189275717375,0.006494229090336391,0.003075907632824069
minus,2000,anchor_id,-0.07555555555555558,-0.07555555555555558,direct_bias,confounded,observational_do,0.3,0.1,-0.07555555555555558,0.07555555555555558,-0.07555555555555558,-0.07555555555555558,logger1_heavy,512,-0.07555555555555558,-0.07555555555555558,-0.07555555555555558,-0.07555555555555558,0.0
minus,2000,anchor_id,-0.07283866518644558,-0.07336424738638761,total_bias,confounded,observational_do,0.3,0.1,-0.06699040752024166,0.08757512302691328,-0.07309656368678469,-0.07287521383204876,logger1_heavy,512,-0.07618920913892797,-0.07409741400294939,-0.071866366279838,-0.06906132646521898,0.0030759076328241365
minus,2000,anchor_id,1.5916087892087205e-16,1.352975891044661e-16,decomposition_residual,confounded,observational_do,0.3,0.1,2.0816681711721685e-16,2.3592239273284576e-16,1.474514954580286e-16,2.0816681711721685e-16,logger1_heavy,512,-1.3877787807814457e-17,2.0816681711721685e-16,2.0816681711721685e-16,2.0816681711721685e-16,1.3671482296519803e-16
plus,2000,anchor_id,-0.0029773930264321356,-0.0034987942497879624,physical_bias,confounded,observational_do,0.3,0.1,0.011859724910768144,0.011859724910768144,-0.0032353701278539596,-0.0030196370865060995,logger1_heavy,512,-0.0073327689179826456,-0.0044618058121063675,-0.002104651875037722,-0.0007852741007761121,0.003017437226609972
plus,2000,anchor_id,0.07555555555555558,0.07555555555555558,direct_bias,confounded,observational_do,0.3,0.1,0.07555555555555558,0.07555555555555558,0.07555555555555558,0.07555555555555558,logger1_heavy,512,0.07555555555555558,0.07555555555555558,0.07555555555555558,0.07555555555555558,0.0
plus,2000,anchor_id,0.07258363796915933,0.07205499186821038,total_bias,confounded,observational_do,0.3,0.1,0.08741528046632396,0.08741528046632396,0.07232018542770148,0.07253591846904928,logger1_heavy,512,0.06822278663757272,0.07109374974344906,0.07345090368051799,0.07477028145477926,0.003017437226610027
plus,2000,anchor_id,-1.3768825489479667e-16,-1.6111244283134596e-16,decomposition_residual,confounded,observational_do,0.3,0.1,2.3592239273284576e-16,2.3592239273284576e-16,-1.496198998029996e-16,-2.0816681711721685e-16,logger1_heavy,512,-2.0816681711721685e-16,-2.0816681711721685e-16,-2.0816681711721685e-16,1.3877787807814457e-17,1.3818388138934442e-16
base,2000,anchor_id,3.665145444087245e-17,-1.5178830414797062e-17,physical_bias,confounded,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger2_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,confounded,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.642919299551295e-17,-1.3444106938820255e-17,total_bias,confounded,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger2_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,confounded,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,0.0016020288285036061,0.0012874529070021682,physical_bias,confounded,observational_do,0.3,0.1,0.005038322373713822,0.007070333806680651,0.0014464658051592683,0.0015766716020626514,logger2_heavy,512,-0.00037273740198400234,0.0008577303250624779,0.002170111338657521,0.003820134759020811,0.0018093574310729839
minus,2000,anchor_id,-0.04444444444444447,-0.04444444444444447,direct_bias,confounded,observational_do,0.3,0.1,-0.04444444444444445,0.04444444444444445,-0.04444444444444447,-0.04444444444444445,logger2_heavy,512,-0.04444444444444445,-0.04444444444444445,-0.04444444444444445,-0.04444444444444445,1.3891360219672285e-17
minus,2000,anchor_id,-0.042848873381616144,-0.04315046745938493,total_bias,confounded,observational_do,0.3,0.1,-0.039406122070730465,0.05151477825112494,-0.042997978639285034,-0.042867772842381635,logger2_heavy,512,-0.044817181846428286,-0.043586714119381975,-0.042274333105786766,-0.04062430968542348,0.0018093574310730028
minus,2000,anchor_id,1.5222198501696482e-16,1.4181364416110398e-16,decomposition_residual,confounded,observational_do,0.3,0.1,1.6653345369377348e-16,1.6653345369377348e-16,1.470178145890344e-16,1.6653345369377348e-16,logger2_heavy,512,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,1.6653345369377348e-16,6.215892582457108e-17
plus,2000,anchor_id,-0.001747955107922426,-0.002055727409607975,physical_bias,confounded,observational_do,0.3,0.1,0.006976308771040607,0.006976308771040607,-0.0019031588987376493,-0.0017762571097095226,logger2_heavy,512,-0.0043133934811662835,-0.0026245916541803305,-0.00123803051472815,-0.00046192594163296796,0.0017749630744764444
plus,2000,anchor_id,0.04444444444444447,0.04444444444444447,direct_bias,confounded,observational_do,0.3,0.1,0.04444444444444445,0.04444444444444445,0.04444444444444447,0.04444444444444445,logger2_heavy,512,0.04444444444444445,0.04444444444444445,0.04444444444444445,0.04444444444444445,1.3891360219672285e-17
plus,2000,anchor_id,0.04270391078689933,0.04239044688976989,total_bias,confounded,observational_do,0.3,0.1,0.05142075321548489,0.05142075321548489,0.04254128554570665,0.042668187334734764,logger2_heavy,512,0.040131050963278,0.04181985279026401,0.043206413929716136,0.04398251850281132,0.0017749630744764583
plus,2000,anchor_id,-1.459336124165489e-16,-1.5525775109992423e-16,decomposition_residual,confounded,observational_do,0.3,0.1,5.551115123125783e-17,1.6653345369377348e-16,-1.5092094240998222e-16,-1.6653345369377348e-16,logger2_heavy,512,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16,-1.6653345369377348e-16,5.553830268860706e-17
base,2000,anchor_id,4.401860820291148e-17,-1.0408340855860843e-17,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.7564075194265172e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,3.1829807918858474e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,4.467455051726518e-17,-1.0191500421363742e-17,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.7564075194265172e-17,0.0,logger12_balanced,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,3.1829807918858474e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.250857920188531e-16,1.6847959659338497e-16,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.968911145233676e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.2879263385307945e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.255140518769849e-16,1.6913011789687627e-16,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.968911145233676e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.2879263385307945e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.179246366695864e-16,1.5764299587939234e-16,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.8843433757798067e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.387070064572875e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.179246366695864e-16,1.6002281964799803e-16,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.8843433757798067e-16,0.0,logger12_balanced,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,3.387070064572875e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger12_balanced,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.665145444087245e-17,-1.5178830414797062e-17,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.7952497047855053e-17,-1.431146867680866e-17,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger1_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.495887611170255e-16,1.908033193248615e-16,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,2.205267218835516e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.539880125528369e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,2.506783843003734e-16,1.9125326322644298e-16,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,2.205267218835516e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.539880125528369e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.6086446371087476e-16,2.0056655988809348e-16,physical_bias,independent_latents,observational_do,0.3,0.1,1.7763568394002505e-15,1.7763568394002505e-15,2.3006770100142404e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.457639566974815e-16
plus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
plus,2000,anchor_id,2.5999710197288636e-16,1.9992688060632702e-16,total_bias,independent_latents,observational_do,0.3,0.1,1.7763568394002505e-15,1.7763568394002505e-15,2.3006770100142404e-16,0.0,logger1_heavy,512,0.0,0.0,4.440892098500626e-16,8.881784197001252e-16,3.457639566974815e-16
plus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger1_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.751881617886085e-17,-1.474514954580286e-17,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger2_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
base,2000,anchor_id,3.6217773571878246e-17,-1.431146867680866e-17,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.0842021724855044e-17,0.0,logger2_heavy,512,-4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,2.9717111576969627e-16
base,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.483296992177418e-16,9.80118763926896e-17,physical_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.229485263598562e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.9300118346680644e-16
minus,2000,anchor_id,0.0,0.0,direct_bias,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
minus,2000,anchor_id,1.485411186413765e-16,9.69276742202041e-17,total_bias,independent_latents,observational_do,0.3,0.1,8.881784197001252e-16,8.881784197001252e-16,1.229485263598562e-16,0.0,logger2_heavy,512,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,2.9300118346680644e-16
minus,2000,anchor_id,0.0,0.0,decomposition_residual,independent_latents,observational_do,0.3,0.1,0.0,0.0,0.0,0.0,logger2_heavy,512,0.0,0.0,0.0,0.0,0.0
